m/z,z,I,Res.
209.75882,,2410820,349664
210.54772,,2386054,380524
212.41745,,2851478,288945
214.47683,,2404387,264002
215.82064,,2540835,362587
217.57801,,2413215,277271
218.70776,,2630608,287334
220.10078,,2400767,270501
222.99714,,2561371,388567
224.40769,,2370074,262492
224.66659,,2453341,311091
224.88307,,2385586,343256
229.70041,,2488859,313365
229.9132,,2464529,287408
241.73649,,2371024,284180
246.18104,,2430784,233464
246.59856,,2434857,249494
249.93717,,2397954,303587
250.67052,,2405815,279341
251.23311,,2468287,194106
251.37267,,2539324,267314
255.63638,,2468176,262624
256.52843,,2540050,252638
257.7634,,2376643,190970
257.99759,,2527812,218016
266.57747,,2476409,273658
267.33615,,2543620,234411
269.06121,,2395745,276704
276.02994,,2481954,278536
279.40083,,2426916,182306
279.7266,,2764060,198452
283.33892,,2646124,217012
286.56548,,2398021,219985
290.64246,,2428249,218199
290.82739,,2425119,233498
291.39584,,2743971,257876
292.30504,,3868511,228118
293.49915,,2676665,163600
297.10036,,2688842,164659
301.07139,,2607376,279217
301.35182,,2391226,200250
301.60206,,2781301,191127
307.57914,,2432779,218988
308.48206,,2522846,257253
308.86168,,2491840,220237
308.88151,,2432248,172284
310.68021,,2503432,195766
311.9946,,2513020,144132
313.22258,,2794620,173428
314.17544,,2392643,211571
316.45689,,2384138,199698
316.6586,,2413017,217628
316.68214,,2399490,200120
318.8904,,2390366,155599
319.3081,,2762258,176492
321.66616,,2393976,190846
323.15317,,2608668,169122
328.06876,,2513442,193649
328.64175,,2388318,202129
332.70301,,2424625,172262
332.74324,,2494677,209803
334.79979,,2782395,223375
335.5122,,2397853,134537
337.8425,,2594497,192849
340.59457,,2609950,146048
342.15927,,2490621,213020
342.59603,,2599798,178346
344.03878,,3730690,196832
349.27117,,2527686,154164
351.16707,,2446044,180784
354.23852,,2753131,167946
354.24752,,2449693,114806
354.27478,,2488876,155450
355.77063,,2373994,190427
357.69702,,2401267,148541
357.97713,,2388702,114734
358.79078,,2638989,166490
361.07236,,2595814,121701
361.83126,,2409910,180277
362.70529,,2818974,143830
364.23462,,2391288,235908
366.98193,,2685846,184329
368.86878,,2544170,193551
371.88439,,2433972,161335
373.0579,,2539850,175286
373.98702,,2483915,138253
376.50664,,2444359,162010
377.38535,,2531801,145021
377.62053,,2614905,183617
384.00111,,2580875,177129
384.07382,,2430155,158343
385.72127,,2381370,72215
385.84171,,2597889,113870
388.61278,,2457481,161278
389.45719,,2478768,194282
390.99658,,2711778,186765
391.16721,,2398214,178821
392.62304,,2819118,135821
394.20699,,2424740,174695
395.67766,,2588079,145452
395.98767,,2589706,76803
396.69424,,2483574,147696
398.369,,2431653,133879
399.22046,,2420002,184302
400.59362,,2702035,127010
401.26283,,2478086,156019
401.64058,,2400169,181017
403.32006,,2423067,206120
404.70371,,2675571,136031
405.42831,,2400438,155166
406.62001,,2414894,153367
406.87133,,2408482,168366
406.94185,,2434204,151072
409.50863,,2493191,128922
412.64544,,2542040,157849
413.2778,,2400706,131855
413.44947,,2508637,107907
413.61092,,2457218,173054
415.47957,,2800670,171716
416.93233,,2535969,135260
421.59495,,2587975,147911
425.04833,,2483836,186172
428.39944,,2571349,155176
428.4402,,2426162,146938
428.53034,,2469585,162643
429.09057,,2869476,105864
430.16998,,2734522,183765
430.69007,,2543693,138639
431.79233,,2482132,141449
433.29594,,2586564,173413
433.99384,,2458353,127493
434.83321,,2412952,98190
436.30598,,2421512,139803
439.9828,,2503118,105543
441.38427,,2734042,170917
443.38008,,3007194,131329
443.74627,,2679062,159982
445.786,,2562637,129709
446.63401,,2419240,124635
447.52599,,2587929,79472
447.70543,,2781911,151256
449.0183,,3181548,110706
449.13622,,2433530,120967
450.1433,,2587370,102258
450.67684,,2447167,164344
451.1607,,2573669,75800
451.68196,,2688523,96765
451.98895,,2445828,56399
453.35889,,2499359,156961
454.18237,,2716769,112974
454.25832,,2452591,120026
454.77711,,2871529,92116
455.85608,,2890627,114085
456.19571,,2448164,79842
456.95354,,2823009,117708
457.00775,,2588511,152336
457.08999,,2615235,163837
457.13373,,2534119,181078
458.35978,,2463399,105177
458.76983,,2810494,139244
459.77998,,2441967,133071
460.16841,,2540759,160173
462.23847,,2457475,116247
463.0455,,2748196,117477
465.09888,,2651304,144376
466.44245,,2453234,161775
466.94198,,2447940,119261
469.19648,,3060086,141575
471.31456,,3020722,123045
473.21262,,2585337,118335
474.81758,,2620005,106858
475.5248,,2955088,131382
475.62943,,3159887,78845
476.04914,,2594057,195060
476.57681,,3035781,117545
477.49856,,2493191,110392
478.55101,,2582979,58635
478.64556,,2821561,159482
478.69309,,2980132,118851
480.47665,,2496865,145909
481.08627,,2738096,103256
483.41491,,2554163,138851
483.46929,,2590245,131873
483.8234,,2702413,132084
484.4956,,3545021,178767
484.66346,,2793049,211994
486.9926,,8947733,113852
486.99835,,4532379,189761
487.04451,,19124550,175566
487.05388,,4804175,222721
487.05751,,3017298,252913
487.09964,,12425594,172303
487.48928,,6496615,152423
487.49451,,4361388,164349
487.54061,,3460631,187545
488.80414,,2684347,123640
489.38035,,2716506,111890
489.77414,,2684701,105714
490.30021,,2846175,134700
490.32733,,2585160,66099
490.46752,,2474205,135323
491.10344,,2498759,88837
491.14494,,2650143,65273
491.31062,,2481532,171768
491.44176,,2587320,131943
492.36506,,3349158,120548
492.77457,,2541516,133007
493.66626,,2465407,168853
493.80865,,2643815,100233
495.39407,,2476038,122350
496.15985,,3014166,131800
496.41684,,2920846,156144
499.02832,,2505354,91946
501.06911,,2495402,110028
502.59736,,2753215,128416
505.54461,,3187918,150377
505.88589,,2866687,129644
506.14581,,2705440,44461
506.19233,,2566573,118564
506.50291,,2768384,98199
506.58615,,2870899,112752
507.34187,,2474174,124024
509.78452,,2552023,142392
510.03055,,2681404,96483
510.17102,,2542200,135740
511.05573,,2575499,90707
512.05431,,2623985,149319
514.77719,,2860221,113979
516.73805,,2806454,126561
516.88301,,2554345,113826
517.23417,,2900699,86871
517.94278,,2739704,113351
519.49949,,2623763,96918
520.59987,,2623970,140524
520.61251,,2851183,119322
521.48896,,2975563,124056
523.022,,2649352,127862
523.24847,,2502031,79993
523.50418,,2810773,117749
523.86882,,2677290,130155
525.11684,,2528617,103913
527.40612,,3048409,102305
527.55803,,2536981,172735
527.66728,,2582214,112800
529.06433,,2944614,114669
532.48023,,2677812,99659
532.55773,,3017541,98336
533.30719,,2813966,155428
533.58656,,2508928,88129
534.49561,,2549025,109317
536.56482,,2504780,114899
538.38635,,2701818,116331
538.55845,,2545518,121122
541.00853,,2641459,151067
542.88949,,2745225,117260
544.6405,,2720025,143002
544.83992,,2667723,116368
544.93882,,2836979,115299
546.46464,,2563738,78603
547.11882,,14134860,136730
547.47629,,2572293,111238
548.12288,,3805616,127812
549.02388,,2535447,99061
549.75371,,2538027,146331
550.39248,,2566318,132789
552.36523,,2660038,74821
553.18769,,2874814,113136
553.54484,,2743768,95509
554.68474,,2584082,80269
554.82678,,2599944,93378
556.70017,,2703997,90728
557.29135,,3136225,91328
558.84265,,2739539,137978
559.05171,,2737009,174010
559.44581,,2715924,120162
562.42227,,2665078,143932
562.70607,,2851044,82281
563.71763,,2770714,115636
564.2578,,3411738,108812
565.57321,,2885700,71154
565.94243,,2987679,131212
566.68515,,2803927,128489
568.11994,,2542098,88449
569.05489,,2765400,118982
570.68989,,2591978,155687
571.21463,,2746650,138580
571.37386,,2545444,115519
571.39791,,2796286,112575
572.02157,,2777912,145627
