m/z,z,I,Res.
243.05606,,3106245,348292
285.76482,,3114700,181844
288.43627,,3236070,222650
290.17037,,6185386,285213
290.20353,,8820936,279109
290.23692,,10108038,273853
290.27035,,9611332,274191
290.30396,,6986882,314250
290.33766,,4420288,268983
298.39772,,3370835,242185
307.64304,,3251253,225788
321.76368,,3446427,284614
325.77429,,3167191,196411
338.58518,,3071932,158999
343.52821,,3115820,210055
353.06653,,3107751,157768
358.39999,,3145359,240148
360.89892,,3155162,166670
362.05712,,3279987,184505
363.89909,,3085594,156487
365.18793,,3495360,92908
367.27604,,3213014,175972
367.84208,,3560466,190410
374.17862,,3197506,195050
375.02052,,3415936,116074
375.51379,,3120598,126693
376.31257,,3172817,127127
378.50156,,3146142,175042
379.0948,,3088057,182965
386.42163,,3164108,144661
392.36613,,3282435,174180
400.6222,,3371196,156447
402.25228,,3388895,114765
404.20022,,3165397,210722
404.66018,,3383652,155428
405.85281,,3123326,187892
409.93889,,3263683,143947
410.01058,,3250516,131534
416.29512,,3265449,181789
418.08637,,3169785,154416
426.9842,,3117691,155335
428.68702,,3120212,161345
429.8884,,3188677,162783
431.26783,,3175344,199852
434.31918,,3325884,183148
435.2673,,3415964,149578
436.08041,,3223309,160579
441.50519,,3204897,153650
442.11669,,3481596,148707
444.96919,,3159110,117049
447.24289,,4197802,152646
447.33101,,3458490,185131
454.76251,,3238851,150834
459.41933,,3163333,178198
461.06589,,3276674,135602
462.02872,,3430510,155087
463.54646,,3603487,120244
464.58102,,3443068,161817
465.07412,,3429412,145641
465.28333,,3322899,148724
468.58904,,3469626,150977
470.07544,,3326006,180447
472.20118,,3458854,140792
475.09591,,3590018,184547
476.48349,,3528606,102239
476.62481,,3763504,125366
481.71613,,3446087,166396
483.07282,,3307493,151392
483.60662,,8378140,233918
483.66233,,8002136,208555
487.42845,,3307384,122772
496.58446,,3289133,151232
507.77115,,3411911,136136
508.65771,,3240058,151685
510.79775,,3227019,154635
513.06275,,3391416,142664
517.06523,,3214897,96781
517.91453,,3295053,117130
519.37538,,3299668,165016
520.24315,,3385417,152318
521.87405,,3402815,151401
523.63234,,3673552,96456
525.7375,,3716801,142614
527.4811,,3373839,109082
528.09067,,3675425,120219
529.39412,,3665004,63457
532.57081,,3483825,125132
533.54251,,3316921,99455
534.04296,,3283599,164620
535.01991,,3426143,112437
538.36958,,3254930,134947
542.3323,,3582969,153074
542.86251,,3237498,126527
543.93377,,3376617,73703
544.70383,,3445645,106644
547.11957,,16582877,151277
547.90339,,3603413,155381
550.28313,,3693794,121882
552.17223,,3259743,149473
560.98708,,3710774,166436
562.94186,,3504979,130556
566.2327,,3326746,118784
567.42158,,3731566,61173
568.89295,,3984222,131501
574.80562,,3664773,143048
575.12257,,3362827,112194
576.6387,,3392852,112515
578.06716,,3334321,65305
579.59426,,3358023,187538
580.14112,,3333992,49584
581.37212,,3541714,134769
582.05333,,3342487,120619
586.77313,,3642751,141003
591.81691,,3641835,114428
597.83297,,3332012,76282
598.1005,,6578162,143577
598.61828,,3362091,114544
599.63488,,3685763,141470
600.96799,,3591900,123378
601.15649,,3446082,96847
602.37896,,4125330,93588
603.40569,,3315700,129653
609.9157,,3319976,73681
612.50592,,3471294,75746
613.70828,,3341478,90485
615.84219,,3453994,121514
620.26514,,3691479,139126
621.54533,,3711052,40450
621.77388,,3637276,121173
622.26661,,3366823,139035
624.12213,,3479235,87173
624.88567,,3406988,134056
625.0183,,3367593,53557
625.07709,,3557871,130325
625.11596,,4610717,165888
626.02923,,3445013,90447
627.08584,,14713654,129724
629.8962,,3522276,131329
630.05576,,3524832,142548
639.53355,,3575545,124410
642.446,,3603182,93424
648.2084,,3377390,120081
649.0816,,6240776,131755
649.64965,,3555209,163096
650.06571,,5647453,118283
650.31001,,3810352,118516
651.02605,,3419604,127812
655.07389,,3561021,142554
657.11579,,3444019,77152
659.19823,,4091528,85260
659.25058,,3388609,138932
659.3512,,3543024,91330
659.42645,,3438146,81084
660.172,,3439092,128944
661.89468,,3642701,123941
662.15195,,4224037,148754
664.82549,,3420086,91907
666.23905,,3807592,137986
667.21715,,3470977,148281
668.45003,,3660872,91984
669.08436,,12879947,120868
669.586,,7379297,130196
670.0872,,3452341,121709
673.81072,,3391306,111600
674.63294,,3528997,113734
674.88458,,3560556,115963
677.08244,,3670423,96995
678.29313,,3397305,120068
680.76555,,4083103,88744
684.94803,,3692519,100760
689.08743,,18163840,114259
690.05078,,3427189,74154
690.0916,,3752669,151384
691.8002,,4025064,107190
693.78172,,3490290,120430
694.14104,,3839694,105907
697.19253,,3536201,77571
698.02936,,3420777,141482
702.544,,3841179,99902
706.90646,,3513145,76648
707.21551,,3485591,147187
707.56732,,3503132,116258
707.91077,,3467160,134024
708.11292,,3546002,70828
709.39434,,3495082,113631
709.85373,,4185038,92495
710.10772,,3588022,57578
712.1105,,3435414,61919
713.30286,,3851597,97325
714.02799,,3551899,80727
714.32364,,3726821,126995
714.62944,,3558072,86657
720.33828,,3457234,117814
720.78945,,3822816,119693
720.8344,,3505544,58223
721.95854,,3534307,116264
723.07283,,3502258,84539
724.34729,,3508937,126196
725.19078,,3548326,100120
725.43942,,3465149,71812
725.53391,,3910415,110325
725.69825,,3795869,63634
725.91092,,3695510,110872
726.69114,,3727160,98075
728.15685,,3789478,91587
729.04825,,4448867,120568
729.1781,,3499218,107168
732.52446,,3471028,85792
733.11751,,4275882,100740
737.81779,,3550548,96219
738.36818,,3539550,85082
739.14308,,3529250,111972
739.99583,,4314725,101292
740.11457,,3525895,101504
742.32932,,4158826,53857
746.52744,,3574929,96995
749.56153,,3592680,77397
750.083,,3742604,122479
750.45275,,3894261,81910
751.11336,,33456454,108918
751.6148,,20242136,109806
751.76163,,3855951,41582
752.11638,,8265323,123969
753.61184,,3779604,66945
755.71148,,3526745,97447
756.16491,,3902336,88259
758.03297,,3534595,103032
758.11927,,3572807,115300
758.85883,,4478253,66677
760.63634,,4031039,104744
761.01344,,3693414,113312
761.10812,,7917872,104608
