m/z,z,I,Res.
254.91069,,2763622,217935
277.56823,,3145289,269616
277.83858,,2724043,243842
278.3503,,3068729,236843
280.06903,,2813520,337654
282.75796,,2985973,230467
284.9723,,3002129,216708
289.83832,,3700761,273552
289.87164,,5801720,290055
289.90496,,5133302,294857
289.93846,,4580404,290671
301.62512,,2799480,214938
301.74624,,2748734,221695
311.99882,,2715734,272719
314.0118,,2799652,222101
314.38058,,2998222,211326
317.4194,,2971674,236139
327.18669,,2879021,63264
341.44217,,2885091,207146
344.04028,,4064027,277883
351.30682,,2725614,197658
351.73592,,2777117,140930
354.66242,,2911480,201984
355.87384,,2976987,205527
356.15316,,3070664,184185
359.82531,,2768183,179943
360.65499,,2825988,191594
369.38398,,2929795,216841
372.16265,,2924750,197054
374.80737,,2804985,205557
377.15687,,3068935,177537
380.87305,,2738678,154616
386.27634,,2843059,91485
397.19781,,2794788,196378
397.66723,,2918862,207002
405.36347,,3000829,210425
407.39205,,2903788,208132
407.62525,,2884703,192516
407.87874,,2798639,151702
410.08814,,2931840,203509
410.4603,,2825729,152840
412.65416,,2762922,144487
414.8268,,2800914,167354
417.36514,,2819247,192200
417.9453,,2888862,161411
421.88215,,2865975,151274
424.00683,,3105725,204906
425.0558,,3025671,128363
427.35694,,3375988,170846
430.6155,,2993546,109764
432.85464,,2857586,145297
435.12258,,2977235,149429
435.48894,,2917234,184072
435.78742,,3142844,175091
437.60818,,2808442,151233
441.62375,,2796536,158024
442.18856,,3166501,69874
443.67441,,2894760,149640
444.1097,,2819151,186269
448.14197,,3056247,158568
448.47728,,2820083,168860
448.75516,,2878238,181829
450.76152,,3162572,184837
451.42015,,2794369,208221
451.69003,,2836425,185059
452.92886,,3182422,149640
456.20214,,2807329,183448
458.07182,,2993014,193622
458.32482,,2887447,174697
461.00494,,2832694,167533
461.61188,,2876825,170087
464.22026,,2806843,154496
468.21359,,3020219,125646
470.08382,,3017227,124617
470.09386,,2935477,153652
470.12839,,3165301,125643
473.97295,,2818434,128167
474.17393,,3189313,112587
474.62661,,2979088,185521
475.59171,,3265578,149475
476.95566,,2853638,181762
479.49861,,2814495,185348
479.55056,,2912273,127731
481.05889,,2834509,177121
483.0409,,19988258,190908
483.05331,,5762607,251983
484.0759,,2827197,157095
487.11854,,2833636,199016
488.35242,,2971091,141550
488.97408,,3344673,157485
489.91958,,2920742,59156
490.14016,,2912147,156234
494.62424,,2869870,123885
502.04863,,3165895,149659
504.80433,,2919233,177538
506.12105,,3038181,181077
509.73061,,2888163,124653
513.92804,,2836787,160980
516.36217,,3067106,143034
516.3665,,2998758,119203
516.47143,,2905111,208928
517.12601,,2909142,142521
518.78424,,3374992,146400
523.15227,,3233483,153405
524.6449,,2983172,136070
524.74468,,3219281,153198
527.38913,,3079578,156893
528.05231,,2869265,124237
528.86815,,2913584,149280
529.63299,,3560152,119146
530.42652,,3131168,149194
531.4359,,3090264,86817
532.43501,,2902213,123466
533.30786,,3363272,129327
534.94503,,3175899,94988
535.88272,,2861354,127793
538.03838,,4907139,170053
539.4579,,3449710,147130
541.56622,,2890653,135905
541.59853,,2860800,130760
541.65286,,3149565,139520
544.85797,,2995133,127289
547.11958,,17995684,154237
547.39291,,2904919,136399
547.76944,,3552255,109912
548.12346,,3152972,129694
548.73014,,3271318,94501
550.49775,,3211130,88386
552.06322,,2902750,160397
552.22271,,3399889,148255
552.65553,,2911257,131983
553.25455,,3354781,103495
553.89156,,3146252,117911
554.9156,,2984880,153611
554.96117,,3124708,120576
555.1549,,3148542,148886
557.53567,,3209090,104215
558.37548,,3045528,88189
559.47061,,3066000,131906
559.94334,,3283559,170249
564.04856,,2896182,122134
564.5758,,2909165,156136
565.05596,,3283662,124069
565.56536,,3092880,115641
567.6624,,2960734,156452
570.55462,,3016630,147860
571.4994,,2939112,90306
576.47667,,3434885,140351
576.89764,,2968036,148542
577.51459,,2936930,127445
577.98544,,3090329,73969
578.57442,,3343895,146735
578.68693,,3293783,60073
578.86123,,3033822,144788
579.65745,,2997927,151136
579.66478,,2914095,134817
579.77455,,3343852,126953
581.75406,,3639799,102727
582.65366,,2982198,115835
583.16983,,2982016,127436
583.18721,,2930005,131233
583.83586,,3758965,126884
583.97331,,3142930,139748
584.3937,,3136112,118765
588.9914,,3313556,171042
