m/z,z,I,Res.
229.59585,,2809263,348597
247.97169,,2700951,307197
249.16739,,3726457,320903
249.19616,,3937493,312743
250.45527,,5552755,315267
250.48362,,8022752,312914
250.51223,,9030077,329426
250.54089,,7675209,344568
250.5698,,5186998,364102
276.73723,,2689761,301878
310.93966,,2840506,119101
326.72778,,2740741,198863
327.65594,,2770453,203718
330.07438,,2975479,266984
337.9399,,2706323,231731
344.04061,,3763025,224917
346.74046,,2710019,200098
350.96089,,2720092,230690
365.09077,,2771987,160238
371.56434,,2755206,152341
381.35323,,2969190,151582
383.50384,,2757289,131688
383.5776,,2715408,134537
388.77435,,3173428,205430
389.33029,,3111734,158570
391.32234,,2847643,146006
391.69891,,2729484,138190
394.74023,,2927899,166470
396.70422,,3094364,153331
402.56269,,2933467,191738
410.83625,,3005809,80231
415.18126,,3731503,223784
415.22916,,4647188,245192
415.26163,,4364972,251550
415.27665,,5463352,230595
415.30978,,3287889,131593
415.32429,,3886108,235987
415.35776,,3633525,405109
415.37261,,4320128,222627
416.59071,,2873600,168209
417.31356,,8652491,205345
417.37442,,8159867,206404
417.4084,,8861844,199701
417.4222,,9987231,220890
417.47013,,9909188,215254
417.51776,,9052905,225120
417.56535,,7385614,255841
423.85882,,2784059,151248
426.46886,,3005070,128851
430.85995,,3172388,137810
431.1621,,2845861,160243
434.26127,,2965512,164979
455.26641,,3092731,158054
455.93943,,2796678,128642
456.62804,,2834371,156025
458.07143,,2884610,177499
464.94762,,2945256,105246
466.21219,,2863619,157654
466.43048,,2790271,112799
467.67087,,3341865,127044
467.86886,,2917938,155171
477.95908,,2824566,147424
479.31,,3069605,116588
482.85271,,2913539,121848
485.50826,,2982573,97499
485.89295,,2857899,107137
489.96833,,2813087,146221
492.97379,,2835724,130154
496.50352,,3192304,120370
504.42281,,2821871,124614
506.92149,,2864322,133530
509.48956,,3115503,117717
509.63329,,2842417,151054
509.90232,,3046961,122163
511.23678,,3801125,136019
513.94522,,2929860,143850
517.23717,,2940486,127044
521.12709,,2854980,49778
522.67687,,3048468,154893
524.86128,,3018848,145645
525.22367,,3068961,117089
527.14607,,2938612,92701
529.21107,,3150480,118321
536.62476,,3122918,162434
538.03803,,5153418,162642
544.47274,,3295179,105603
547.11943,,24834086,139023
547.17114,,2958755,166635
548.12275,,5974194,130096
549.6119,,2903120,54300
551.17545,,2872996,102440
552.78406,,2876043,163255
554.63317,,3305992,116333
562.07259,,2926651,123728
562.16311,,2960131,129035
563.65617,,2952988,114712
564.24261,,3450367,122774
566.1817,,3067765,123531
568.99515,,2950642,123051
573.27621,,3083443,144214
574.29869,,3435969,128341
575.41148,,3165620,116176
578.72473,,3414023,86991
579.55279,,2919953,106462
580.52871,,3065505,116119
580.95507,,2921987,118686
581.77811,,2981796,130352
584.18113,,3051254,139459
585.11701,,2971473,79734
586.59367,,2935240,104336
588.79355,,3229218,148618
589.15042,,2931024,99128
592.26341,,3434578,97749
594.78083,,2919951,48469
595.02068,,3110743,103870
597.47775,,3117794,125889
598.1004,,12076684,128869
598.60172,,7143856,132865
600.34379,,3369051,78774
601.05871,,3184164,110217
603.62004,,2937706,73974
605.13455,,3479577,124664
606.89612,,3052635,94672
610.0593,,4489574,143428
612.09039,,3210825,150486
615.29726,,3086830,82319
615.8742,,3070440,96663
619.21231,,3299180,83385
620.77246,,3747919,125690
625.99285,,2987142,120485
626.00794,,4487765,127009
626.0902,,6109608,132713
626.15395,,4875560,84669
626.16138,,6550383,132097
626.23298,,4614775,118403
626.30427,,4942335,141397
626.59862,,3174247,136292
627.08594,,9980559,131899
632.55551,,4116411,100874
633.0861,,4065474,118057
634.41233,,3191567,129385
635.09954,,3278699,95797
635.58172,,3043646,111394
637.31249,,3062977,124439
639.82108,,2974651,45946
641.84402,,2974801,137804
642.0775,,29818476,114949
642.41166,,20610982,108729
642.60816,,3030878,118926
642.74593,,10384351,119417
643.08008,,4495767,116458
644.51844,,3203217,126553
645.87483,,3042487,123586
647.78541,,3008333,52026
649.08105,,5240486,132791
649.26804,,3087312,80790
650.06551,,7364896,132460
650.26244,,3028497,132522
655.44747,,3069381,125740
655.74172,,3458757,107680
655.80683,,3164414,118373
656.3032,,3697454,103407
657.03492,,3533544,103147
658.79883,,2988021,93854
659.6328,,3390045,87690
660.83166,,3141077,89964
661.54778,,2986353,104673
662.52632,,3838692,99520
662.78126,,3102249,76813
663.73539,,3141874,80967
664.36769,,3038556,88701
669.08458,,17264720,120027
669.53587,,3099287,71157
669.58654,,6618335,110420
669.9585,,3040967,121991
673.09151,,3762397,117669
673.3015,,3552639,120337
673.54982,,3064127,136563
674.87274,,3030613,71058
677.54334,,3191861,74776
678.13683,,3271119,106390
681.93278,,3012069,84316
686.61182,,3248388,92106
687.17197,,3056517,96680
687.65638,,3184081,54502
689.08753,,21518300,113537
689.55688,,4555930,109537
690.02414,,3531923,114617
690.09035,,3711487,149450
690.44731,,3127342,126795
692.41121,,3030337,90174
693.31728,,3418193,89477
693.65152,,3251882,92534
693.80303,,3549708,123870
694.79023,,3220329,72010
695.68464,,3432453,96293
697.71432,,3010888,75595
700.75534,,3203617,138576
702.62666,,3052431,113582
702.65371,,3658399,90742
705.12783,,3324126,122414
706.16246,,3202236,88583
706.95938,,3090828,107445
707.1426,,3416374,115319
708.37977,,3040190,99083
711.44778,,3144805,75360
712.50555,,3477842,98194
712.66764,,3173356,102675
714.58693,,3116617,96908
714.8546,,3070043,72756
716.91743,,3215091,73883
719.25713,,3189707,97416
719.3524,,3122173,81942
719.71308,,3153529,91863
720.49442,,3424849,97027
725.10629,,9174982,120033
725.44028,,5991534,117160
725.77482,,3077781,147991
726.67161,,3598676,64219
729.04834,,4908071,69332
729.31168,,3171687,82198
730.03273,,6038085,114988
730.1782,,3027852,127348
733.7426,,4419637,76005
734.06219,,3337932,96813
739.99669,,3121541,124385
742.8955,,3071614,87084
746.57327,,3052341,121602
747.58646,,3902766,107922
747.62495,,3060543,110554
748.97948,,3075785,103458
749.78927,,3914213,116626
749.86057,,3387588,84122
751.11279,,41809052,101322
751.61482,,23347570,106275
751.75049,,3680811,145126
751.76147,,44295600,100299
752.09599,,32705086,95849
752.1172,,6176839,132263
752.43006,,15529164,96886
752.48711,,3060196,106638
752.76467,,5142490,79394
753.05708,,3128565,52848
754.44422,,3298685,90623
756.01711,,3229295,94874
757.4433,,3248447,109049
758.29123,,3041310,121585
758.46153,,3038885,141602
759.11407,,3757809,104011
760.27088,,3264748,58964
760.76139,,3502357,106846
761.65152,,3129792,95674
767.20252,,3196480,89857
768.0323,,3793036,81970
769.79662,,3115210,115366
770.32681,,3247069,42409
770.59373,,3313607,96322
771.14324,,3109600,113651
771.77464,,3141274,103465
772.04256,,3063492,73673
772.18677,,3171901,99401
772.60467,,3724002,92301
