m/z,z,I,Res.
204.1054,,6487560,431415
218.12476,,4542171,286405
219.54302,,4365492,326819
219.56591,,4381555,309084
254.67212,,4427750,254424
256.28597,,4289831,226336
257.4863,,4409672,228262
258.72593,,4730078,277987
266.99358,,4289683,198427
267.55224,,4883267,326443
277.14351,,4451460,201560
277.54296,,4346049,267292
283.09026,,4372402,269123
285.65852,,4904757,200800
285.6665,,4333588,382292
285.68077,,11973810,218218
285.68885,,5016065,275986
285.70263,,38199504,281278
285.7063,,4442559,222566
285.7111,,8529358,315573
285.72459,,60469196,271872
285.72836,,5571437,268354
285.73327,,6540780,269056
285.74665,,70484168,268007
285.75053,,5299146,263813
285.75559,,6884009,301271
285.76878,,57792968,272561
285.77249,,4764647,203659
285.77798,,4368743,348642
285.78871,,4297350,500987
285.79105,,45716164,272435
285.7925,,5578757,370482
285.81338,,32819394,278073
285.83574,,17260224,249912
285.8582,,7561373,241479
286.23555,,4544721,220184
293.22748,,4311266,214104
296.24109,,4258828,196001
297.41943,,5183487,301145
308.75698,,4338985,265033
321.94512,,4312992,155513
325.23538,,4292775,189433
325.24245,,4304264,239716
327.09765,,4830658,224216
341.33785,,5125928,200807
342.19967,,4300021,210734
342.94778,,5052486,169298
344.03587,,4875407,286801
344.97499,,4289746,156438
345.24254,,4270160,230984
346.13267,,4321774,192523
347.84545,,4417389,273135
351.59744,,4457586,111868
352.55998,,4315173,186660
356.6047,,4713225,206392
357.15247,,8982905,173603
357.18022,,8602375,230875
357.20797,,7563669,247649
357.2359,,8656227,200462
357.26379,,5659121,203630
362.5266,,5300738,225775
364.64332,,4298400,232103
364.99714,,4530262,172595
369.72397,,4504226,202806
371.44774,,4396088,130025
379.52914,,4832788,160151
382.15723,,4957991,188760
382.25037,,4316884,181541
382.30799,,4411267,171061
387.0567,,4545674,146859
395.21391,,4778691,120455
404.41451,,4577733,190346
404.87222,,4675444,165754
406.96269,,4362405,173400
407.11359,,4483756,149465
411.46428,,4489551,122793
413.73001,,4381770,171806
414.3317,,4977999,175423
419.44064,,4403706,162785
423.32263,,4615429,156882
423.44987,,4601926,130181
424.06307,,4584465,120515
428.82608,,4465826,159008
433.45333,,4361602,133028
435.42467,,4362656,172182
436.69196,,4422096,138053
436.97726,,4543994,146961
437.74765,,4778663,174558
438.50777,,4366409,136108
440.71082,,4625216,141941
450.37224,,5137951,150839
451.25996,,4520585,119514
453.07278,,4539495,171828
454.21163,,4746526,151127
454.78399,,4547330,147294
459.74997,,4643652,163155
460.5258,,5053881,147144
462.84617,,4413860,130723
464.25814,,5314611,123681
465.59417,,4502007,138453
465.66814,,4629004,177355
466.58115,,4687544,162190
467.77365,,4511977,116751
469.15273,,4943629,115267
470.00026,,4434530,154217
470.48793,,7522550,167461
470.55482,,5437794,217573
470.59274,,4467615,165263
470.6241,,6809234,109440
470.62868,,5027417,208169
470.66077,,4941325,148392
470.73868,,5573259,233663
470.85674,,4420874,154162
471.07883,,5245682,182856
471.32772,,4922821,182650
471.56105,,5862208,137170
471.96463,,4671567,153712
472.03962,,6970825,65863
472.11351,,4493633,284460
472.26711,,5498554,152106
472.29508,,4540264,156098
472.30389,,5009270,198558
472.59737,,5114580,207814
472.63462,,6014992,168583
472.82037,,5474303,150987
473.37388,,4909062,66890
474.06403,,4419821,163930
474.34031,,4468210,145331
474.89453,,5026430,196172
475.32737,,6072133,192100
475.51686,,4431868,143211
476.07111,,17920908,163606
476.1085,,28651466,160083
476.14583,,42126856,164393
476.18292,,46689860,164713
476.21992,,49786496,171072
476.25691,,44175040,183030
476.90185,,7155175,97520
476.91845,,4622466,238908
476.92231,,5846152,221007
476.9595,,5830470,207674
476.96231,,7542347,206312
476.96525,,5744591,191281
476.96756,,7592531,188013
476.97868,,5400421,233715
476.98353,,4854509,245876
476.9965,,9081730,95015
477.00146,,7832715,166872
477.00444,,8092176,183171
477.03057,,4685275,145153
477.03412,,8713409,162372
477.03798,,6695368,134927
477.04049,,8254668,155900
477.05485,,4762851,246699
477.06467,,4618995,250507
477.07066,,6194685,218112
477.07301,,5211649,180515
477.07688,,10769159,206672
477.09051,,5853726,280266
477.0998,,5060781,232269
477.10251,,4885554,262394
477.11092,,4706880,236547
477.11373,,8351557,222035
477.11601,,5790152,205901
477.12805,,5007452,237033
477.14643,,5220155,154603
