spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/2205_10-.csv
limit_error:	6.5	2020-05-25
noise_limit:	2610000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1666.010151	4	60361150.0	a20+CMCT	-1.26	0.11	C205H260N81O139P19	0.7
1332.610638	5	43445817.0	a20+CMCT	1.72	0.17	C205H260N81O139P19	0.9
1302.395396	5	8226924.0	a20+CMCT-G	-2.36	0.26	C200H255N76O138P19	0.4
1252.160999	5	33111415.0	a20-G	1.99	0.17	C186H230N73O137P19	0.7
981.576674	7	12417933.0	a21+CMCT-A	2.42	0.42	C210H267N81O146P20	3.2
1356.697284	6	11294856.0	a25+CMCT-G	-3.85	0.48	C248H315N97O172P24	5.3
985.874096	8	11717199.0	a25-G	-1.0	0.53	C234H290N94O171P24	9.0
1432.87868	6	14996420.0	a26+CMCT	-2.05	0.45	C262H331N104O181P25	5.2
1206.459467	7	7134952.0	a26+CMCT-G	-1.98	0.46	C257H326N99O180P25	2.7
993.26144	9	11316348.0	a27+CMCT	4.21	0.47	C272H343N109O188P26	4.8
1465.218537	6	14318508.0	a27+CMCT-G	2.67	0.37	C267H338N104O187P26	2.2
932.117855	10	11634820.0	a29	-2.53	0.43	C277H342N114O200P28	3.3
1266.18597	8	38569934.0	a31+CMCT-A	3.06	0.27	C306H386N122O215P30	2.2
1095.700043	9	10027354.0	a31-G	4.62	0.4	C292H361N119O213P30	2.1
1289.917315	8	55440785.0	a32	0.17	0.23	C306H377N126O222P31	2.1
1095.13814	10	15024471.0	a34	-3.17	0.39	C325H401N134O235P33	2.8
1253.499262	9	18493720.0	a35	1.55	0.43	C335H413N139O241P34	5.2
1281.405886	9	153019903.0	a35+CMCT	-1.96	0.18	C349H438N142O242P34	3.5
1291.83691	9	31620811.0	a36	0.76	0.33	C345H425N144O248P35	3.3
1391.975036	9	39390952.0	a38+CMCT	-2.91	0.31	C378H474N155O263P37	3.4
1515.816805	8	38186756.0	a38-G	-2.92	0.27	C359H444N147O261P37	2.2
344.03911	1	6252454.0	c01	-3.05	0.12	C10H12N5O7P1	0.1
689.087933	1	34385462.0	c02	0.49	0.05	C20H24N10O14P2	0.2
538.03763	1	7915390.0	c02-G	-1.03	0.16	C15H19N5O13P2	0.2
995.113559	1	68582987.0	c03	0.67	0.08	C29H35N12O22P3	0.6
649.574189	2	104793222.0	c04	1.13	0.08	C38H47N15O29P4	0.9
802.586646	2	270442502.0	c05	0.68	0.04	C47H58N17O37P5	1.5
727.06245	2	7270659.0	c05-G	1.45	0.36	C42H53N12O36P5	1.0
975.109969	2	289604661.0	c06	0.15	0.04	C57H70N22O44P6	1.7
899.584795	2	26817359.0	c06-G	-0.36	0.09	C52H65N17O43P6	0.3
1147.630994	2	155493243.0	c07	-2.22	0.01	C67H82N27O51P7	0.7
764.752652	3	46311815.0	c07	-0.8	0.06	C67H82N27O51P7	0.3
1320.153755	2	56270935.0	c08	-2.65	0.12	C77H94N32O58P8	0.7
879.77053	3	42669107.0	c08	1.65	0.04	C77H94N32O58P8	0.2
1472.680403	2	137702104.0	c09	1.7	0.01	C86H106N35O65P9	0.6
981.450303	3	234606339.0	c09	0.81	0.02	C86H106N35O65P9	1.1
931.098642	3	21067881.0	c09-G	-1.14	0.27	C81H101N30O64P9	1.2
1645.200426	2	17968496.0	c10	-0.72	0.32	C96H118N40O72P10	1.7
1096.464232	3	167077182.0	c10	-0.99	0.04	C96H118N40O72P10	1.0
822.095176	4	13193513.0	c10	-2.43	0.29	C96H118N40O72P10	0.9
1046.115327	3	22651315.0	c10-G	-0.18	0.15	C91H113N35O71P10	0.4
1198.146812	3	295908557.0	c11	0.89	0.02	C105H130N43O79P11	1.4
898.358846	4	15867327.0	c11	1.51	0.36	C105H130N43O79P11	2.2
1147.79425	3	18276534.0	c11-G	-1.48	0.37	C100H125N38O78P11	2.8
1307.82789	3	311284637.0	c12	-1.55	0.04	C115H142N48O85P12	1.8
980.621192	4	225357228.0	c12	0.58	0.03	C115H142N48O85P12	1.2
946.857926	4	21456439.0	c12-A	0.98	0.18	C110H137N43O85P12	0.5
942.857487	4	26811498.0	c12-G	-0.83	0.19	C110H137N43O84P12	0.7
1422.843599	3	96952603.0	c13	-1.5	0.08	C125H154N53O92P13	0.8
1066.883486	4	39485300.0	c13	0.94	0.23	C125H154N53O92P13	1.5
1524.53019	3	488487056.0	c14	2.64	0.02	C134H166N56O99P14	2.3
1143.143998	4	173830220.0	c14	1.05	0.03	C134H166N56O99P14	0.9
914.313578	5	41014884.0	c14	0.87	0.24	C134H166N56O99P14	1.7
1608.257571	3	67583869.0	c14+CMCT	-1.15	0.17	C148H191N59O100P14	1.4
1474.178029	3	78010386.0	c14-G	1.13	0.06	C129H161N51O98P14	0.5
1105.382879	4	25424894.0	c14-G	2.2	0.14	C129H161N51O98P14	0.4
1639.536063	3	54311652.0	c15	-3.61	0.08	C144H178N61O106P15	0.5
1229.402623	4	59680255.0	c15	-1.66	0.1	C144H178N61O106P15	0.6
983.320341	5	24401344.0	c15	-1.97	0.2	C144H178N61O106P15	0.7
1292.205546	4	24221269.0	c15+CMCT	0.73	0.31	C158H203N64O107P15	2.1
1741.545965	3	42828429.0	c16	-2.55	0.14	C153H189N63O114P16	0.7
1305.907514	4	167520471.0	c16	-2.66	0.05	C153H189N63O114P16	1.1
1044.52833	5	91439772.0	c16	0.95	0.06	C153H189N63O114P16	0.6
1368.712555	4	17921123.0	c16+CMCT	1.19	0.4	C167H214N66O115P16	3.7
847.759298	6	11789184.0	c16-A	-3.76	0.33	C148H184N58O114P16	1.2
1843.224366	3	18899163.0	c17	-3.51	0.35	C162H201N66O121P17	2.4
1382.171041	4	258196625.0	c17	-0.19	0.05	C162H201N66O121P17	1.6
1105.535335	5	127768278.0	c17	-0.23	0.07	C162H201N66O121P17	1.0
1444.970759	4	45041548.0	c17+CMCT	-0.34	0.17	C176H226N69O122P17	0.9
1464.431276	4	148228775.0	c18	-2.16	0.09	C172H213N71O127P18	1.4
1171.343197	5	71628825.0	c18	-2.47	0.11	C172H213N71O127P18	0.8
975.954849	6	33141549.0	c18	1.01	0.27	C172H213N71O127P18	1.9
1546.695685	4	36539095.0	c19	-1.22	0.21	C182H225N76O133P19	1.1
1237.157729	5	57175504.0	c19	0.91	0.15	C182H225N76O133P19	1.0
1030.795383	6	56738587.0	c19	-0.55	0.08	C182H225N76O133P19	0.5
1206.942379	5	22496309.0	c19-G	-3.59	0.29	C177H220N71O132P19	1.6
1623.203904	4	58643039.0	c20	0.01	0.13	C191H236N78O141P20	0.8
1298.363852	5	260811124.0	c20	1.69	0.04	C191H236N78O141P20	1.5
1081.798253	6	231538151.0	c20	-1.77	0.03	C191H236N78O141P20	1.2
1686.007115	4	216685411.0	c20+CMCT	1.95	0.05	C205H261N81O142P20	1.4
1348.604375	5	138634850.0	c20+CMCT	2.05	0.08	C205H261N81O142P20	1.2
1123.670548	6	58518626.0	c20+CMCT	3.34	0.13	C205H261N81O142P20	0.8
1648.253346	4	13241961.0	c20+CMCT-G	7.2	0.46	C200H256N76O141P20	5.0
1268.148772	5	35804483.0	c20-G	-2.37	0.38	C186H231N73O140P20	6.1
1056.622756	6	28979238.0	c20-G	-2.38	0.24	C186H231N73O140P20	1.2
1709.46909	4	10556199.0	c21	1.95	0.33	C201H248N83O148P21	1.1
1139.305081	6	54354803.0	c21	-2.63	0.19	C201H248N83O148P21	1.4
1772.26336	4	26478388.0	c21+CMCT	-1.32	0.24	C215H273N86O149P21	1.1
1417.606026	5	45727053.0	c21+CMCT	-3.58	0.19	C215H273N86O149P21	1.2
1181.172517	6	16231872.0	c21+CMCT	-1.85	0.36	C215H273N86O149P21	2.3
1194.145609	6	36730287.0	c22	-3.81	0.27	C211H260N88O154P22	2.1
1483.415374	5	62679955.0	c22+CMCT	-4.2	0.13	C225H285N91O155P22	0.9
1494.18893	5	22116029.0	c23	-0.65	0.39	C220H272N91O161P23	4.2
1244.985985	6	77894674.0	c23	-3.53	0.1	C220H272N91O161P23	0.8
1066.98998	7	40184795.0	c23	-0.69	0.2	C220H272N91O161P23	1.1
1544.424992	5	114227502.0	c23+CMCT	-3.15	0.08	C234H297N94O162P23	1.0
1102.876331	7	13978960.0	c23+CMCT	-0.06	0.38	C234H297N94O162P23	2.4
1302.497781	6	71982657.0	c24	-0.39	0.11	C230H284N96O168P24	0.8
1116.280084	7	54178203.0	c24	-2.79	0.12	C230H284N96O168P24	0.7
1613.442551	5	24920016.0	c24+CMCT	1.99	0.27	C244H309N99O169P24	1.4
1344.362382	6	40370404.0	c24+CMCT	-1.88	0.23	C244H309N99O169P24	1.5
1152.169419	7	24393415.0	c24+CMCT	0.47	0.31	C244H309N99O169P24	2.1
1279.988235	6	52717804.0	c24-A	-0.75	0.11	C225H279N91O168P24	0.6
1159.854279	7	32326853.0	c25	-5.39	0.3	C239H296N99O175P25	2.5
1395.20165	6	38211094.0	c25+CMCT	-2.49	0.3	C253H321N102O176P25	2.9
1195.74144	7	35701353.0	c25+CMCT	-3.99	0.15	C253H321N102O176P25	0.6
1370.028362	6	14804022.0	c25+CMCT-G	-1.36	0.59	C248H316N97O175P25	20.7
1404.343202	6	275311645.0	c26	0.35	0.03	C248H307N101O183P26	1.4
1203.575811	7	281022064.0	c26	-2.18	0.04	C248H307N101O183P26	1.6
1735.652988	5	64386625.0	c26+CMCT	0.19	0.2	C262H332N104O184P26	1.8
1446.210738	6	1119718630.0	c26+CMCT	0.97	0.03	C262H332N104O184P26	5.8
1239.464927	7	289024384.0	c26+CMCT	0.66	0.05	C262H332N104O184P26	1.8
1708.643198	5	13018352.0	c26+CMCT-A	0.84	0.37	C257H327N99O184P26	2.0
1423.700718	6	69723021.0	c26+CMCT-A	0.32	0.14	C257H327N99O184P26	1.1
1421.032132	6	131969105.0	c26+CMCT-G	-1.62	0.04	C257H327N99O183P26	0.8
1217.881967	7	24635161.0	c26+CMCT-G	-3.0	0.44	C257H327N99O183P26	7.7
1379.160557	6	18760511.0	c26-G	-5.26	0.45	C243H302N96O182P26	6.5
1252.87193	7	79341268.0	c27	0.81	0.21	C258H319N106O190P27	2.5
1503.716237	6	58321483.0	c27+CMCT	-0.67	0.22	C272H344N109O191P27	2.0
1288.761393	7	142940463.0	c27+CMCT	3.72	0.28	C272H344N109O191P27	9.0
1516.687918	6	30789786.0	c28	-3.16	0.26	C268H331N111O196P28	1.6
1299.879842	7	33781590.0	c28	1.09	0.26	C268H331N111O196P28	1.7
1558.554329	6	19323300.0	c28+CMCT	-3.21	0.4	C282H356N114O197P28	4.0
1335.762932	7	75388304.0	c28+CMCT	-0.88	0.13	C282H356N114O197P28	1.1
1280.581644	7	46788932.0	c28-A	-2.56	0.24	C263H326N106O196P28	2.0
1343.454687	7	82062580.0	c29	-0.79	0.09	C277H343N114O203P29	0.8
1175.398988	8	85156525.0	c29	0.95	0.12	C277H343N114O203P29	1.1
1379.340117	7	110132902.0	c29+CMCT	-0.95	0.18	C291H368N117O204P29	2.6
1206.796203	8	23193981.0	c29+CMCT	-1.36	0.18	C291H368N117O204P29	0.5
1545.026002	6	14171973.0	c29-A	1.4	0.43	C272H338N109O203P29	4.0
1392.746402	7	47184335.0	c30	-1.32	0.25	C287H355N119O210P30	2.2
1218.524598	8	125460092.0	c30	-3.45	0.08	C287H355N119O210P30	1.1
1428.634381	7	595620693.0	c30+CMCT	0.32	0.03	C301H380N122O211P30	3.1
1249.928637	8	62883287.0	c30+CMCT	-0.11	0.15	C301H380N122O211P30	1.1
1409.340077	7	56117289.0	c30+CMCT-A	-0.24	0.17	C296H375N117O211P30	1.2
1095.927701	9	13645191.0	c30+CMCT-A	-1.94	0.41	C296H375N117O211P30	3.2
986.235543	10	11757905.0	c30+CMCT-A	-0.58	0.49	C296H375N117O211P30	6.0
1407.0552	7	80555171.0	c30+CMCT-G	-0.17	0.15	C296H375N117O210P30	1.4
1261.65453	8	51967579.0	c31	-4.12	0.29	C297H367N124O217P31	3.6
1477.926065	7	69333634.0	c31+CMCT	-0.24	0.14	C311H392N127O218P31	1.1
1293.0562	8	34775614.0	c31+CMCT	-2.71	0.31	C311H392N127O218P31	3.0
1331.315534	8	211774030.0	c32+CMCT	2.01	0.06	C320H403N129O226P32	1.5
1312.43101	8	17022963.0	c32+CMCT-G	-0.52	0.44	C315H398N124O225P32	5.3
1281.026686	8	26923459.0	c32-G	-3.93	0.4	C301H373N121O224P32	5.6
1372.442278	8	218715379.0	c33+CMCT	-1.57	0.03	C330H415N134O232P33	1.1
1355.555067	8	42974551.0	c33+CMCT-A	-5.57	0.23	C325H410N129O232P33	1.6
1353.561082	8	36573052.0	c33+CMCT-G	-1.6	0.29	C325H410N129O231P33	2.5
1410.574005	8	258463015.0	c34+CMCT	-0.41	0.05	C339H427N137O239P34	1.6
1393.690513	8	11881856.0	c34+CMCT-A	-1.62	0.51	C334H422N132O239P34	7.5
1391.684297	8	12318190.0	c34+CMCT-G	-6.55	0.38	C334H422N132O238P34	2.1
1451.705835	8	152135730.0	c35+CMCT	-0.22	0.07	C349H439N142O245P35	1.2
1290.291119	9	100075652.0	c35+CMCT	-1.88	0.2	C349H439N142O245P35	2.8
1708.521167	7	8855987.0	c36+CMCT	-4.66	0.54	C359H451N147O252P36	7.5
1328.634929	9	393091667.0	c36+CMCT	2.09	0.03	C359H451N147O252P36	2.0
1311.849275	9	65205617.0	c36+CMCT-G	0.3	0.13	C354H446N142O251P36	0.9
1283.941272	9	137378425.0	c36-G	2.7	0.46	C340H421N139O250P36	52.4
1757.821261	7	8667142.0	c37+CMCT	-0.21	0.52	C369H463N152O259P37	6.0
1366.974546	9	200274189.0	c37+CMCT	2.77	0.11	C369H463N152O259P37	2.3
1350.187797	9	24050416.0	c37+CMCT-G	0.23	0.35	C364H458N147O258P37	3.1
1324.049869	9	96949276.0	c37-A	-2.83	0.35	C350H433N144O258P37	12.3
1765.509963	7	12875358.0	c38	-1.87	0.53	C364H450N152O265P38	9.9
1260.674298	10	335829080.0	c38+CMCT	-2.21	0.1	C378H475N155O266P38	3.5
1245.571135	10	28664242.0	c38+CMCT-G	-0.81	0.35	C373H470N150O265P38	3.6
627.08599	1	8730804.0	w02	0.2	0.19	C18H26N6O15P2	0.2
972.13233	1	16591203.0	w03	-0.99	0.27	C28H38N11O22P3	0.9
658.08701	2	10321216.0	w04	0.43	0.15	C38H50N16O29P4	0.2
822.612914	2	14027993.0	w05	-0.09	0.15	C48H62N21O35P5	0.2
975.136716	2	16279039.0	w06	3.16	0.08	C57H74N24O42P6	0.1
1515.268142	2	20715993.0	w09+CMCT-G	-2.17	0.33	C95H129N34O63P9	2.2
1091.471464	3	15211950.0	w10	-5.58	0.32	C96H121N41O70P10	1.4
1687.799018	2	10553050.0	w10+CMCT-G	2.29	0.49	C105H141N39O70P10	5.4
894.616993	4	25955320.0	w11	0.36	0.2	C105H133N44O77P11	0.7
1367.502423	3	12483295.0	w13-G	-4.2	0.5	C120H152N49O89P13	7.1
1139.642363	4	19897021.0	w14	-4.93	0.31	C134H168N56O98P14	1.7
911.516408	5	23327206.0	w14	-0.58	0.14	C134H168N56O98P14	0.4
1102.543463	5	15855015.0	w17	0.48	0.35	C162H204N67O119P17	2.0
1546.950271	4	21804349.0	w19	-3.37	0.32	C182H228N77O132P19	2.0
1237.359532	5	16760746.0	w19	-2.74	0.23	C182H228N77O132P19	0.6
1480.427325	5	17246993.0	w22+CMCT	-1.1	0.37	C225H288N92O153P22	2.7
1233.519548	6	35169299.0	w22+CMCT	-2.73	0.31	C225H288N92O153P22	3.0
944.142746	8	12891149.0	w23+CMCT-G	3.6	0.37	C229H295N90O159P23	2.0
1293.498863	6	19014265.0	w24	-1.43	0.43	C229H286N94O167P24	5.4
1392.869279	6	71912479.0	w25+CMCT	-4.28	0.13	C253H323N102O175P25	1.0
1443.711182	6	35817802.0	w26+CMCT	-2.96	0.43	C262H335N105O182P26	10.1
1237.329259	7	14394383.0	w26+CMCT	2.23	0.36	C262H335N105O182P26	2.0
1286.626753	7	253557326.0	w27+CMCT	6.03	0.35	C272H347N110O189P27	32.2
1514.206943	6	26442389.0	w28	5.36	0.34	C268H334N112O194P28	3.0
1297.73834	7	27414212.0	w28	-1.9	0.28	C268H334N112O194P28	1.7
1333.623695	7	19118483.0	w28+CMCT	-2.1	0.43	C282H359N115O195P28	5.4
1426.497439	7	46473771.0	w30+CMCT	0.79	0.26	C301H383N123O209P30	2.4
1470.077011	7	23517572.0	w31+CMCT	2.3	0.4	C310H395N126O216P31	4.9
1286.186829	8	893904242.0	w31+CMCT	-1.32	0.4	C310H395N126O216P31	187.0
1448.490339	7	22778216.0	w31+CMCT-G	-3.32	0.39	C305H390N121O215P31	4.3
1896.917509	6	17385937.0	w35	1.27	0.46	C335H417N140O244P35	6.6
1292.18654	9	25538190.0	w35+CMCT	0.89	0.37	C349H442N143O245P35	4.0
1281.387176	9	83521212.0	w36-G	2.08	0.31	C339H424N138O250P36	7.1
1258.472671	10	307342767.0	w38+CMCT	-3.86	0.15	C377H477N153O267P38	5.3
547.11918	1	32950416.0	y02	-0.64	0.05	C18H25N6O12P1	0.2
892.166571	1	183376212.0	y03	-0.44	0.04	C28H37N11O19P2	1.0
1237.216752	1	83051626.0	y04	1.9	0.07	C38H49N16O26P3	0.6
618.103632	2	58398054.0	y04	0.11	0.07	C38H49N16O26P3	0.5
782.630424	2	192083031.0	y05	0.77	0.05	C48H61N21O32P4	1.2
935.150975	2	188112345.0	y06	0.55	0.03	C57H73N24O39P5	1.0
1099.675033	2	173442696.0	y07	-1.54	0.05	C67H85N29O45P6	1.1
732.78221	3	17782556.0	y07	0.21	0.21	C67H85N29O45P6	0.6
1252.69007	2	75231999.0	y08	0.55	0.07	C76H96N31O53P7	0.6
834.791359	3	69117203.0	y08	1.04	0.09	C76H96N31O53P7	0.7
1378.284921	2	30349088.0	y08+CMCT	-3.15	0.29	C90H121N34O54P7	2.1
1425.213831	2	85589802.0	y09	0.52	0.03	C86H108N36O60P8	0.4
949.806798	3	501074558.0	y09	0.52	0.01	C86H108N36O60P8	2.1
1550.81597	2	89197111.0	y09+CMCT	1.93	0.07	C100H133N39O61P8	0.7
1033.538127	3	64610307.0	y09+CMCT	-1.38	0.07	C100H133N39O61P8	0.5
899.456158	3	20008879.0	y09-G	-0.38	0.14	C81H103N31O59P8	0.3
1064.819785	3	196507819.0	y10	-2.19	0.03	C96H120N41O67P9	1.0
1723.33668	2	58163101.0	y10+CMCT	-0.01	0.08	C110H145N44O68P9	0.5
1148.553267	3	64835366.0	y10+CMCT	-1.83	0.07	C110H145N44O68P9	0.5
1522.204447	2	16930927.0	y10-G	-5.03	0.13	C91H115N36O66P9	0.2
1166.502096	3	101831591.0	y11	-0.38	0.05	C105H132N44O74P10	0.6
874.625475	4	10883764.0	y11	0.44	0.35	C105H132N44O74P10	1.4
1875.866342	2	15003608.0	y11+CMCT	4.8	0.4	C119H157N47O75P10	3.1
1250.237835	3	46453400.0	y11+CMCT	1.63	0.21	C119H157N47O75P10	1.5
1276.184425	3	97178285.0	y12	-1.8	0.2	C115H144N49O80P11	2.8
956.888715	4	60186711.0	y12	0.52	0.12	C115H144N49O80P11	0.8
1359.916626	3	81237682.0	y12+CMCT	-2.46	0.06	C129H169N52O81P11	0.6
1019.687589	4	19625381.0	y12+CMCT	-0.56	0.22	C129H169N52O81P11	0.7
1231.168028	3	15116965.0	y12-A	-0.43	0.49	C110H139N44O80P11	7.8
1391.200445	3	321555936.0	y13	-1.5	0.02	C125H156N54O87P12	1.5
1043.151019	4	881398564.0	y13	0.9	0.01	C125H156N54O87P12	3.7
1474.936692	3	251318713.0	y13+CMCT	0.62	0.02	C139H181N57O88P12	1.2
1105.949141	4	233629317.0	y13+CMCT	-0.79	0.02	C139H181N57O88P12	1.1
1009.386275	4	42657493.0	y13-A	-0.18	0.06	C120H151N49O87P12	0.3
1340.852655	3	22938809.0	y13-G	-0.05	0.25	C120H151N49O86P12	1.1
1005.386645	4	54521176.0	y13-G	-1.07	0.09	C120H151N49O86P12	0.5
1493.212757	3	80488593.0	y14	1.2	0.07	C134H167N56O95P13	0.6
1119.656262	4	38489454.0	y14	-0.13	0.19	C134H167N56O95P13	1.0
1576.942605	3	47340937.0	y14+CMCT	-1.02	0.12	C148H192N59O96P13	0.6
1442.871486	3	23865049.0	y14-G	7.16	0.49	C129H162N51O94P13	12.3
1594.885327	3	34874771.0	y15	-3.8	0.14	C143H179N59O102P14	0.5
1195.916283	4	36214756.0	y15	-0.37	0.12	C143H179N59O102P14	0.5
956.533849	5	32425196.0	y15	2.01	0.09	C143H179N59O102P14	0.3
1678.624853	3	35955495.0	y15+CMCT	0.12	0.27	C157H204N62O103P14	2.0
1258.720816	4	34791210.0	y15+CMCT	3.3	0.32	C157H204N62O103P14	3.3
1709.89963	3	33817397.0	y16	-4.43	0.21	C153H191N64O109P15	1.1
1282.177242	4	191872010.0	y16	-1.05	0.14	C153H191N64O109P15	3.0
1025.539911	5	85255874.0	y16	-1.46	0.1	C153H191N64O109P15	0.9
1793.629621	3	36982975.0	y16+CMCT	-6.04	0.18	C167H216N67O110P15	0.9
1344.978234	4	82248714.0	y16+CMCT	-0.22	0.07	C167H216N67O110P15	0.6
1075.780291	5	34900307.0	y16+CMCT	-1.0	0.11	C167H216N67O110P15	0.4
1358.43327	4	54585042.0	y17	-4.15	0.11	C162H203N67O116P16	0.6
1086.548595	5	63650267.0	y17	-0.99	0.1	C162H203N67O116P16	0.7
1895.316564	3	14475207.0	y17+CMCT	-2.28	0.45	C176H228N70O117P16	5.0
1421.23581	4	48238320.0	y17+CMCT	-2.14	0.12	C176H228N70O117P16	0.6
1136.788306	5	36789722.0	y17+CMCT	-1.16	0.15	C176H228N70O117P16	0.6
1440.696356	4	54284920.0	y18	-3.94	0.14	C172H215N72O122P17	0.8
1152.35956	5	49678209.0	y18	-0.53	0.14	C172H215N72O122P17	0.8
960.129479	6	17277313.0	y18	-2.9	0.3	C172H215N72O122P17	1.3
1503.500928	4	75610375.0	y18+CMCT	-0.7	0.15	C186H240N75O123P17	1.3
1202.600313	5	54980776.0	y18+CMCT	0.16	0.16	C186H240N75O123P17	1.0
1526.964474	4	129813047.0	y19	0.38	0.07	C182H227N77O129P18	1.0
1221.36752	5	142196142.0	y19	-1.75	0.06	C182H227N77O129P18	1.0
1017.638849	6	218629144.0	y19	-1.3	0.07	C182H227N77O129P18	1.7
1589.76211	4	264410850.0	y19+CMCT	-1.08	0.03	C196H252N80O130P18	1.4
1271.61156	5	118395495.0	y19+CMCT	1.53	0.46	C196H252N80O130P18	45.1
1059.506018	6	50847979.0	y19+CMCT	-0.74	0.17	C196H252N80O130P18	1.1
1552.00747	4	16394288.0	y19+CMCT-G	3.86	0.45	C191H247N75O129P18	5.7
995.132854	6	16655624.0	y19-A	1.77	0.39	C177H222N72O129P18	3.2
1191.159009	5	8970366.0	y19-G	-0.65	0.39	C177H222N72O128P18	1.7
1282.575014	5	573092293.0	y20	0.23	0.03	C191H238N79O137P19	3.0
1332.814462	5	34230787.0	y20+CMCT	-0.16	0.21	C205H263N82O138P19	1.1
1110.510729	6	49069561.0	y20+CMCT	-0.26	0.16	C205H263N82O138P19	0.9
1255.557699	5	51261372.0	y20-A	-4.88	0.23	C186H233N74O137P19	2.0
1398.623359	5	91905177.0	y21+CMCT	-1.3	0.07	C215H275N87O144P20	0.7
1165.353561	6	149362993.0	y21+CMCT	0.39	0.07	C215H275N87O144P20	1.2
1142.844413	6	15768229.0	y21+CMCT-A	0.34	0.42	C210H270N82O144P20	4.0
1368.40753	5	14772849.0	y21+CMCT-G	-5.67	0.43	C210H270N82O143P20	4.2
1414.190382	5	21325704.0	y22	-3.78	0.29	C211H262N89O149P21	1.5
1178.327519	6	45478083.0	y22	-0.88	0.2	C211H262N89O149P21	1.3
1464.432067	5	219896150.0	y22+CMCT	-2.47	0.05	C225H287N92O150P21	1.4
1220.193172	6	297088822.0	y22+CMCT	-1.65	0.03	C225H287N92O150P21	1.5
1045.737197	7	25383019.0	y22+CMCT	-0.47	0.2	C225H287N92O150P21	0.7
1195.018881	6	18574950.0	y22+CMCT-G	-1.18	0.44	C220H282N87O149P21	5.8
1053.425183	7	17595808.0	y23	-3.95	0.31	C220H274N92O156P22	1.5
1525.446225	5	134988855.0	y23+CMCT	1.5	0.07	C234H299N95O157P22	1.0
1089.312633	7	87612500.0	y23+CMCT	-2.19	0.1	C234H299N95O157P22	0.9
1280.180183	6	21768493.0	y24	5.62	0.43	C229H285N94O164P23	6.1
1133.033748	7	69552863.0	y24+CMCT	0.73	0.1	C243H310N97O165P23	0.7
1296.859162	6	19656549.0	y24+CMCT-G	-4.28	0.38	C238H305N92O164P23	3.4
1337.677799	6	17650487.0	y25	-2.32	0.38	C239H297N99O171P24	3.0
1146.438334	7	48441998.0	y25	-1.22	0.23	C239H297N99O171P24	1.9
