m/z,z,I,Res.
250.9421,,5538651,350546
250.97054,,14790199,368204
250.99901,,22616626,409497
251.00003,,4217875,683893
251.02754,,17921326,363949
251.05625,,14817770,379637
251.08507,,9445734,423621
264.14074,,4026643,514773
299.68306,,4054428,375164
317.64483,,4040638,378298
331.49667,,4191673,427384
334.00654,,4235004,366676
335.51574,,4244645,436607
341.11165,,4298660,403150
344.04006,,4188468,462993
357.20921,,4259169,337419
370.8869,,4477651,271741
393.50364,,4214510,326582
405.10183,,4395447,376233
406.72003,,4066049,306479
406.96893,,4402664,282899
409.48086,,4733592,336297
409.51493,,4519097,410610
411.21766,,4511507,483793
411.21997,,4669973,203488
411.31372,,4153455,449441
411.78879,,4588602,354163
411.83923,,4354411,360432
411.93441,,6092487,370384
411.98267,,5312502,354163
412.17255,,4962478,291345
413.12569,,4991823,355082
414.3509,,4893061,284617
417.51031,,6650979,370173
418.23301,,15629635,301467
418.28069,,15660403,276038
418.42395,,9669638,330231
418.78955,,4343421,484288
418.84003,,5934512,391281
419.22637,,4072253,236624
424.63445,,4081649,236431
426.60228,,4295359,366876
430.33417,,4131535,314233
431.76023,,4339470,340995
442.1354,,4279098,285561
444.96845,,4131997,326388
451.19796,,4249289,295355
452.5835,,5103648,283473
453.67212,,4151049,293188
453.70547,,4196275,299625
459.9082,,4127886,303124
460.89473,,4329376,202915
461.46311,,4135694,254709
463.10579,,4191505,258895
472.07218,,4253449,233462
474.02517,,4652312,324151
477.14532,,4335645,289251
477.6292,,4358982,116811
478.06961,,4433714,306999
480.56807,,4412928,255891
480.98638,,4441426,247674
480.99115,,4421721,249849
481.14754,,4329271,318312
483.93871,,4172877,240056
485.92514,,4261498,233724
486.99385,,4628996,260097
495.82696,,4414885,231336
496.38695,,4191716,227583
497.958,,4233865,180920
500.29249,,4172463,221617
501.37508,,4838410,311176
505.18697,,4253066,305209
505.92871,,4213233,259069
507.28992,,4912648,213671
511.33232,,4268723,200702
516.6024,,4233722,180679
520.45064,,4741725,197907
524.80543,,4641534,232510
525.15794,,4356135,283791
526.6692,,4554352,239354
528.42551,,4271167,245119
536.06253,,4233091,209072
538.03769,,4720076,159033
543.32245,,4277571,187844
543.6678,,4245227,139495
545.09381,,4266583,135656
546.16734,,4378766,225663
548.10349,,84798384,222995
549.10386,,5042165,276675
