spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/0907_rev_meth10sb.csv
limit_error:	6.5	2020-07-21
noise_limit:	4550000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1434.561641	8	51672597.0	a36-G	1.04	0.32	C340H420N139O247P35	2.8
1391.977064	9	111280429.0	a38+CMCT	-1.45	0.03	C378H474N155O263P37	0.3
1376.969536	9	48065563.0	a38+CMCT-A	-2.54	0.33	C373H469N150O263P37	2.9
1515.821051	8	56505869.0	a38-G	-0.12	0.25	C359H444N147O261P37	1.5
344.03968	1	10378190.0	c01	-1.39	0.12	C10H12N5O7P1	0.1
689.088092	1	74667832.0	c02	0.73	0.05	C20H24N10O14P2	0.3
538.03841	1	13005099.0	c02-G	0.42	0.16	C15H19N5O13P2	0.1
995.114551	1	140283976.0	c03	1.66	0.02	C29H35N12O22P3	0.4
649.57355	2	228102888.0	c04	0.15	0.06	C38H47N15O29P4	0.9
802.585957	2	639368857.0	c05	-0.18	0.07	C47H58N17O37P5	2.8
975.109205	2	619303735.0	c06	-0.63	0.06	C57H70N22O44P6	2.5
899.584958	2	51300357.0	c06-G	-0.18	0.06	C52H65N17O43P6	0.2
1147.632765	2	332849636.0	c07	-0.67	0.05	C67H82N27O51P7	1.2
764.753479	3	108334203.0	c07	0.28	0.05	C67H82N27O51P7	0.4
1072.10902	2	40533291.0	c07-G	0.17	0.09	C62H77N22O50P7	0.2
1320.15878	2	87405278.0	c08	1.15	0.05	C77H94N32O58P8	0.3
879.768279	3	99275516.0	c08	-0.91	0.06	C77H94N32O58P8	0.4
829.419528	3	39589997.0	c08-G	0.3	0.17	C72H89N27O57P8	0.5
1472.680353	2	246603343.0	c09	1.67	0.06	C86H106N35O65P9	1.0
981.449729	3	501139034.0	c09	0.23	0.02	C86H106N35O65P9	1.3
1397.148254	2	20707264.0	c09-G	-3.54	0.46	C81H101N30O64P9	4.5
931.100459	3	42344171.0	c09-G	0.81	0.13	C81H101N30O64P9	0.3
1096.465692	3	323767461.0	c10	0.34	0.04	C96H118N40O72P10	1.1
822.097946	4	21369789.0	c10	0.94	0.29	C96H118N40O72P10	0.9
1046.116517	3	58091937.0	c10-G	0.96	0.11	C91H113N35O71P10	0.4
1797.723184	2	22908795.0	c11	0.51	0.34	C105H130N43O79P11	1.5
1198.144887	3	536790364.0	c11	-0.72	0.03	C105H130N43O79P11	1.6
898.356784	4	35854456.0	c11	-0.79	0.18	C105H130N43O79P11	0.5
1147.789592	3	30636756.0	c11-G	-5.53	0.05	C100H125N38O78P11	0.1
1307.82814	3	586939952.0	c12	-1.36	0.02	C115H142N48O85P12	1.6
980.621415	4	570512019.0	c12	0.81	0.03	C115H142N48O85P12	1.7
1346.542112	3	34111451.0	c12+CMCT-A	-2.15	0.23	C124H162N46O86P12	0.8
1894.712166	2	18006828.0	c12-A	-4.81	0.49	C110H137N43O85P12	5.3
946.857754	4	65830243.0	c12-A	0.8	0.08	C110H137N43O85P12	0.3
1257.47842	3	82313433.0	c12-G	-1.35	0.12	C110H137N43O84P12	0.6
942.858142	4	75659205.0	c12-G	-0.14	0.08	C110H137N43O84P12	0.4
1422.844794	3	179536968.0	c13	-0.66	0.06	C125H154N53O92P13	0.7
1066.882977	4	112586917.0	c13	0.47	0.08	C125H154N53O92P13	0.5
1524.529389	3	942455266.0	c14	2.12	0.02	C134H166N56O99P14	2.6
1143.1435	4	341045460.0	c14	0.61	0.02	C134H166N56O99P14	0.9
914.312998	5	142234120.0	c14	0.23	0.07	C134H166N56O99P14	0.6
1608.257391	3	86692258.0	c14+CMCT	-1.26	0.1	C148H191N59O100P14	0.5
1205.939506	4	22909091.0	c14+CMCT	-2.68	0.44	C148H191N59O100P14	4.1
1474.177303	3	132727649.0	c14-G	0.64	0.06	C129H161N51O98P14	0.5
1105.381433	4	28585853.0	c14-G	0.89	0.06	C129H161N51O98P14	0.1
1639.542067	3	115709378.0	c15	0.06	0.09	C144H178N61O106P15	0.6
1229.404516	4	121045910.0	c15	-0.12	0.08	C144H178N61O106P15	0.6
983.321563	5	60653952.0	c15	-0.72	0.15	C144H178N61O106P15	0.6
1589.18875	3	27050312.0	c15-G	-2.15	0.33	C139H173N56O105P15	1.6
1191.643127	4	29887028.0	c15-G	0.69	0.32	C139H173N56O105P15	1.6
1741.552315	3	89189658.0	c16	1.1	0.11	C153H189N63O114P16	0.6
1305.910293	4	326573520.0	c16	-0.53	0.04	C153H189N63O114P16	1.1
1044.527486	5	221820815.0	c16	0.15	0.05	C153H189N63O114P16	0.8
1368.71063	4	29132046.0	c16+CMCT	-0.22	0.37	C167H214N66O115P16	2.6
1843.227322	3	39221218.0	c17	-1.91	0.35	C162H201N66O121P17	2.9
1382.17167	4	465430367.0	c17	0.26	0.03	C162H201N66O121P17	1.4
1105.536783	5	308129939.0	c17	1.08	0.06	C162H201N66O121P17	1.3
921.11077	6	58848957.0	c17	-1.1	0.17	C162H201N66O121P17	0.7
1444.970204	4	69624944.0	c17+CMCT	-0.72	0.08	C176H226N69O122P17	0.3
1155.778739	5	25367456.0	c17+CMCT	2.76	0.47	C176H226N69O122P17	6.1
1876.620487	3	28408013.0	c17+CMCT-G	3.3	0.36	C171H221N64O121P17	2.3
1344.408234	4	69028961.0	c17-G	-0.54	0.29	C157H196N61O120P17	2.8
1075.326113	5	53087393.0	c17-G	0.38	0.12	C157H196N61O120P17	0.4
1464.431653	4	274314959.0	c18	-1.9	0.04	C172H213N71O127P18	0.9
1171.345881	5	158113738.0	c18	-0.18	0.08	C172H213N71O127P18	0.8
975.954521	6	118537905.0	c18	0.67	0.06	C172H213N71O127P18	0.5
1430.669169	4	40574811.0	c18-A	-1.15	0.02	C167H208N66O127P18	0.1
1426.668454	4	36314907.0	c18-G	-2.55	0.1	C167H208N66O126P18	0.2
