spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/2905_revUnmod.csv
limit_error:	6.5	2020-06-12
noise_limit:	2000000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1159.732385	11	7404625.0	a30+rev+CMCT-G	-0.1	0.28	C415H584N177O239P29	0.6
1250.69368	10	10560594.0	a30+rev-G	5.73	0.2	C401H559N174O238P29	0.4
864.922295	11	7515880.0	a30-G	-5.0	0.53	C282H349N114O206P29	7.5
1285.189951	10	38871470.0	a31+rev-G	-1.01	0.21	C411H571N179O245P30	1.6
1108.914419	12	35441835.0	a32+rev	0.03	0.04	C425H587N186O254P31	0.3
1129.849523	12	33470879.0	a32+rev+CMCT	1.61	0.3	C439H612N189O255P31	3.4
1118.594465	12	35243231.0	a32+rev+CMCT-A	1.16	0.28	C434H607N184O255P31	2.9
1197.53534	11	31881912.0	a32+rev-A	-2.79	0.17	C420H582N181O254P31	0.9
1068.167724	13	19178707.0	a33+rev+CMCT	-2.68	0.2	C449H624N194O261P32	0.7
1161.754369	12	38258780.0	a34+rev	-1.01	0.21	C444H611N194O267P33	1.6
1060.693131	13	14152172.0	a34+rev-G	0.07	0.44	C439H606N189O266P33	5.8
1128.04663	10	16875835.0	a35	-0.2	0.17	C335H413N139O241P34	0.5
823.397654	14	3064874.0	a35+CMCT	-6.25	0.06	C349H438N142O242P34	0.0
813.75544	14	13135551.0	a35+CMCT-A	-0.75	0.46	C344H433N137O242P34	6.5
1097.62515	13	71834336.0	a35+rev	1.07	0.29	C454H623N199O273P34	6.8
1116.945887	13	75904832.0	a35+rev+CMCT	-1.03	0.21	C468H648N202O274P34	3.0
1067.331771	11	29293602.0	a36+CMCT-A	-0.39	0.16	C354H445N142O249P35	0.7
1124.166628	13	35820160.0	a36+rev	0.48	0.16	C464H635N204O280P35	0.9
1068.446917	14	8264395.0	a37+rev	3.85	0.2	C474H647N209O287P36	0.3
1370.675141	11	11585526.0	a37+rev+CMCT-A	3.99	0.46	C483H667N207O288P36	5.8
1139.088662	13	11935675.0	a37+rev-G	-0.31	0.37	C469H642N204O286P36	2.5
1115.876621	11	1498537290.0	a38	3.7	0.56	C364H449N152O262P37	1993.2
1239.176033	10	35153258.0	a38+CMCT-A	0.83	0.09	C373H469N150O263P37	0.5
1193.487985	13	8958941.0	a38+rev+CMCT	-6.69	0.33	C497H684N215O295P37	1.2
1108.175565	14	46292970.0	a38+rev+CMCT	1.13	0.4	C497H684N215O295P37	12.1
1513.225235	10	17960888.0	a38+rev-A	2.45	0.39	C478H654N207O294P37	4.4
1162.556075	13	17793010.0	a38+rev-G	2.02	0.27	C478H654N207O293P37	1.3
689.08769	1	10258208.0	c02	0.14	0.21	C20H24N10O14P2	0.4
995.11274	1	10648392.0	c03	-0.16	0.28	C29H35N12O22P3	0.9
497.05271	2	7943865.0	c03	-0.2	0.28	C29H35N12O22P3	0.7
649.574671	2	24296999.0	c04	1.87	0.29	C38H47N15O29P4	2.2
802.58725	2	87240607.0	c05	1.43	0.04	C47H58N17O37P5	0.7
534.721507	3	22390119.0	c05	-0.26	0.05	C47H58N17O37P5	0.2
1148.707405	4	16052182.0	c05+rev	1.52	0.19	C166H268N77O69P5	0.5
975.112442	2	8450202.0	c06	2.69	0.44	C57H70N22O44P6	3.4
649.738812	3	84899776.0	c06	2.09	0.29	C57H70N22O44P6	7.7
599.38812	3	4368797.0	c06-G	0.78	0.43	C52H65N17O43P6	1.6
764.754842	3	114886403.0	c07	2.06	0.03	C67H82N27O51P7	0.8
659.574493	4	13248813.0	c08	-0.75	0.26	C77H94N32O58P8	0.9
735.835765	4	52153187.0	c09	0.62	0.07	C86H106N35O65P9	0.5
822.096718	4	41832335.0	c10	-0.55	0.1	C96H118N40O72P10	0.6
657.476356	5	9477990.0	c10	0.11	0.37	C96H118N40O72P10	1.9
718.484648	5	21342542.0	c11	0.15	0.13	C105H130N43O79P11	0.4
784.295258	5	407160976.0	c12	0.27	0.02	C115H142N48O85P12	2.5
757.284355	5	58445096.0	c12-A	0.28	0.03	C110H137N43O85P12	0.4
754.084784	5	23948788.0	c12-G	-0.5	0.11	C110H137N43O84P12	0.4
1066.882045	4	8959865.0	c13	-0.41	0.19	C125H154N53O92P13	0.3
853.305225	5	11441942.0	c13	0.82	0.31	C125H154N53O92P13	1.3
1129.679099	4	11409331.0	c13+CMCT	-2.94	0.3	C139H179N56O93P13	1.2
