spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/1411_2_7.csv
limit_error:	6.5	2020-04-16
noise_limit:	2600000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
994.129771	1	122732898.81	c03	0.9	0.1	C29H36N13O21P3	
993.787829	3	23502497.77	y10-G	-1.37	0.18	C89H113N30O69P9	
1063.131422	5	68386253.51	a17	4.29	0.17	C159H196N56O121P16	
1063.332611	5	70711426.83	y17	-0.55	0.09	C159H199N57O120P16	
1062.626925	4	17524198.09	y14-G	-1.94	0.24	C127H159N44O97P13	
1068.485355	6	178319182.17	a20+CMCT-G	2.27	0.58	C197H251N66O143P19	
1124.337902	5	70244433.5	a18	5.32	0.19	C168H207N58O129P17	
1140.327785	5	33742858.17	c18	2.27	0.16	C168H208N58O132P18	
1160.555836	5	14560056.46	w18+CMCT-G	-4.96	0.38	C177H231N57O131P18	
1160.355303	5	15041617.64	c18+CMCT-G	0.03	0.36	C177H228N56O132P18	
1163.339378	5	37572748.32	y19-G	1.31	0.13	C173H217N59O134P18	
1163.137282	5	30579331.76	a19-G	4.94	0.19	C173H214N58O135P18	
1163.193182	4	37634772.94	y14+CMCT	1.63	0.18	C146H189N52O99P13	
1174.77989	5	21315750.14	y18+CMCT	1.43	0.23	C182H235N62O129P17	
1174.579363	5	19911836.87	a18+CMCT	6.37	0.29	C182H232N61O130P17	
1190.765363	5	141189074.27	w18+CMCT	-5.13	0.18	C182H236N62O132P18	
1193.346141	5	186409800.4	a19	3.96	0.18	C178H219N63O136P18	
1196.801596	3	19405245.8	a12-G	-3.83	0.58	C107H134N35O84P11	
1227.441405	4	12983807.95	a15+CMCT	5.97	0.4	C153H197N49O110P14	
1227.742789	5	185495133.69	y20-A	0.72	0.05	C182H228N61O143P19	
1229.361514	5	33862165.89	c19+CMCT-G	-2.63	0.27	C187H240N61O139P19	
1230.165126	7	187401915.89	RNA+CMCT-G-H2O	-1.03	0.06	C262H333N89O193P26	
1230.641034	6	288420870.75	y24-G	-0.06	0.14	C219H274N73O172P23	
1232.452436	7	1938674845.28	RNA+CMCT-A-H2O	0.86	0.27	C262H333N89O194P26	
1234.145779	6	16841329.31	a24-G	2.22	0.35	C220H273N76O170P23	
1233.3096	6	213072678.08	y24-A	2.17	0.19	C219H274N73O173P23	
1232.739373	7	2423040816.81	RNA+CMCT-G	0.04	0.02	C262H335N89O194P26	
1235.882913	7	187175890.15	RNA+CMCT-C-H2O	1.1	0.08	C263H333N91O193P26	
1235.024434	7	2165371052.18	RNA+CMCT-A	0.1	0.02	C262H335N89O195P26	
1243.587109	5	69553119.52	a19+CMCT	4.62	0.16	C192H244N66O137P18	
1246.680096	6	73748164.24	y23+CMCT	1.35	0.08	C229H293N79O166P22	
1246.343543	6	63751202.88	a23+CMCT	0.86	0.2	C229H291N79O166P22	
1247.424726	4	168492989.46	c15+CMCT	-0.75	0.06	C153H198N49O113P15	
1254.752217	5	1126906610.68	y20	-0.47	0.31	C187H233N66O143P19	
1254.318427	7	33413576850.42	RNA+CMCT	0.49	0.03	C267H340N94O195P26	
1259.773476	5	201339355.13	w19+CMCT	-5.94	0.15	C192H248N67O139P19	
1260.004688	6	136046678.77	w23+CMCT	-1.15	0.1	C229H294N79O169P23	
1259.670372	6	225788274.64	c23+CMCT	0.14	0.05	C229H292N79O169P23	
1259.572354	5	203999069.71	c19+CMCT	-1.81	0.04	C192H245N66O140P19	
1291.925237	4	44610458.24	c16+CMCT-G	-0.93	0.18	C158H205N49O118P16	
1311.642765	4	14534627.12	w17-G	-3.64	0.34	C154H195N52O122P17	
1311.392109	4	13603689.56	c17-G	1.89	0.39	C154H192N51O123P17	
1315.959891	4	33102207.35	y16+CMCT	1.49	0.12	C164H212N57O114P15	
1315.959645	5	23013870.89	y21	1.36	0.34	C196H244N68O151P20	
1329.417369	4	84085731.84	y17	-0.71	0.18	C159H199N57O120P16	
1329.165966	4	84955882.31	a17	4.19	0.18	C159H196N56O121P16	
1392.218095	4	24701587.08	y17+CMCT	-0.11	0.21	C173H224N60O121P16	
1391.96744	4	22583345.02	a17+CMCT	5.1	0.29	C173H221N59O122P16	
1405.927216	4	34255265.14	y18	1.84	0.3	C168H210N59O128P17	
1405.674779	4	29611430.34	a18	5.73	0.36	C168H207N58O129P17	
1412.201559	4	145212784.06	w17+CMCT	-5.86	0.1	C173H225N60O124P17	
1413.700592	2	155091861.16	y09	0.78	0.03	C85H107N33O62P8	
1411.951438	4	200912704.04	c17+CMCT	-0.34	0.03	C173H222N59O125P17	
1415.763311	5	12815330.63	y23-G	-1.7	0.5	C210H263N71O164P22	
1415.362268	5	14288052.11	a23-G	-0.23	0.42	C210H261N71O164P22	
1425.908467	4	21345680.41	w18	-5.44	0.37	C168H211N59O131P18	
1425.654441	4	25132454.93	c18	-2.71	0.29	C168H208N58O132P18	
1445.977901	5	29440312.91	y23	1.59	0.31	C215H268N76O165P22	
1445.576872	5	28290778.3	a23	3.04	0.34	C215H266N76O165P22	
1450.697827	4	38365781.97	c18+CMCT-G	1.33	0.33	C177H228N56O132P18	
1450.798812	5	140871420.92	c22+CMCT	0.95	0.07	C220H280N76O162P22	
1454.168784	4	13954801.74	a19-G	1.75	0.55	C173H214N58O135P18	
1454.41943	4	17551844.48	y19-G	-3.24	0.36	C173H217N59O134P18	
1488.709363	4	188358022.98	w18+CMCT	-4.57	0.08	C182H236N62O132P18	
1492.187	4	68020453.3	y19	0.34	0.11	C178H222N64O135P18	
1491.93635	4	67752223.36	a19	5.2	0.12	C178H219N63O136P18	
1495.817356	5	77776337.72	a23+CMCT	3.29	0.29	C229H291N79O166P22	
1512.210169	5	26568310.11	w23+CMCT	0.89	0.31	C229H294N79O169P23	
1574.974625	4	45768121.26	w19+CMCT	-2.15	0.17	C192H248N67O139P19	
1574.722394	4	46369769.2	c19+CMCT	1.45	0.13	C192H245N66O140P19	
1579.273636	2	37782599.62	w09+CMCT	-5.63	0.18	C99H133N36O66P9	

 
 
peak list: 
m/z 	z 	I 	fragment 	error_/ppm	used?
344.0404	1	8574434.174592752	c01	0.7	1	
345.04268153	1	1125938.093650052	c01	0.0	1	
346.04466253	1	191732.1354701704	c01	0.0	1	
347.04699953	1	18695.419682387623	c01	0.0	1	
689.08753	1	44713529.73419062	c02	-0.09	1	
690.09058	1	11742979.196025256	c02	0.67	1	
691.09224853	1	2770625.9617614397	c02	0.0	1	
692.09454153	1	457587.7440405362	c02	0.0	1	
538.03834	1	10938979.424935885	c02-G	0.29	1	
539.0409835300001	1	2066404.66084563	c02-G	0.0	1	
540.04294053	1	476921.0166621837	c02-G	0.0	1	
541.04542453	1	65470.38091541874	c02-G	0.0	1	
994.12944	1	72655518.17024484	c03	0.56	1	
995.13271	1	27299005.261232473	c03	1.23	1	
996.13370553	1	8128416.814738256	c03	0.0	1	
997.1360305300001	1	1769199.292603105	c03	0.0	1	
998.13826053	1	330732.66935501713	c03	0.0	1	
649.57331	2	44638079.6015219	c04	-0.22	1	
650.07549	2	21669506.003664132	c04	1.06	1	
650.5812	2	7811208.156146169	c04	8.08	0	
651.07713103	2	2089495.8779403544	c04	0.0	1	
651.57827153	2	473974.36725524155	c04	0.0	1	
1149.10101	1	6149889.319054714	c04-G	-3.27	1	
1150.1076225299998	1	2532059.026514129	c04-G	0.0	1	
1151.10986753	1	862193.3885313632	c04-G	0.0	1	
1152.1123105299998	1	211864.22121516484	c04-G	0.0	1	
1153.11458453	1	45327.99398046039	c04-G	0.0	1	
822.09693	2	64896529.092863485	c05	-0.29	1	
822.59815	2	40025679.59627573	c05	-0.42	1	
823.10006	2	16944267.17776825	c05	0.47	1	
823.60085253	2	5374971.381763776	c05	0.0	1	
824.10200403	2	1424316.432479967	c05	0.0	1	
824.60315103	2	325650.2364428597	c05	0.0	1	
746.57179	2	7336007.620032131	c05-G	-0.9	1	
747.07147	2	3983729.4408688922	c05-G	-3.19	1	
747.5750175300001	2	1589137.7518730715	c05-G	0.0	1	
748.07622103	2	471311.64867686585	c05-G	0.0	1	
748.57737653	2	118389.41625775327	c05-G	0.0	1	
974.61798	2	91503002.80169113	c06	0.17	1	
975.11965	2	66785080.67124917	c06	0.51	1	
975.62084	2	32123302.72273892	c06	0.5	1	
976.12253	2	11586157.9651923	c06	1.01	1	
976.62270603	2	3465971.1795795145	c06	0.0	1	
977.12386403	2	893404.4340090504	c06	0.0	1	
899.09254	2	5353967.08280591	c06-G	-0.63	1	
899.59258	2	3512959.9058520594	c06-G	-2.13	0	
900.09569203	2	1596823.3976677093	c06-G	0.0	1	
900.5969015300001	2	543548.6487869732	c06-G	0.0	1	
901.09807303	2	154920.05316256947	c06-G	0.0	1	
901.59924103	2	38116.22988296811	c06-G	0.0	1	
1127.62981	2	42271254.925678514	c07	-0.58	1	
1128.13117	2	35490204.32078553	c07	-0.58	1	
1128.63209	2	19150250.331024654	c07	-0.84	1	
1129.13604	2	7738730.858335475	c07	1.58	1	
