m/z,z,I,Res.
249.16741,,3316446,300623
250.45486,,4781624,273818
250.48319,,4408509,249606
250.51175,,5650274,267100
250.54047,,4072647,295402
250.56935,,3485108,255652
258.76983,,2596597,235073
268.64336,,2582263,155910
271.46746,,2544166,215918
279.56078,,2744296,223144
289.87203,,2590692,155105
293.04546,,2653886,146180
305.30518,,2784382,204361
317.01928,,2650181,156878
318.40755,,2492981,164791
321.00749,,2605446,194848
325.88765,,2528268,172034
335.06714,,2566875,121116
341.75525,,2717985,121134
344.04016,,5976767,194678
351.44375,,2501475,160389
369.26961,,2558481,147369
376.22975,,2841292,150137
379.7736,,2672846,142641
387.56584,,2702273,139672
391.07935,,2633150,177605
393.97457,,2925293,144679
394.72947,,3063355,143407
397.30485,,2554771,135405
406.75617,,2581073,103147
410.18871,,2730171,142084
415.1334,,3367447,185938
415.18121,,5345272,166123
415.21286,,2957902,198824
415.22893,,6018906,171065
415.26162,,3668208,123405
415.27676,,5830651,190263
415.3096,,4966034,245217
415.32457,,4294300,207706
415.35623,,3530418,246970
415.40368,,2823379,257501
416.2889,,2753583,146705
417.31629,,7537428,147113
417.36032,,9240243,183176
417.37435,,6229821,175102
417.40744,,5959252,100445
417.4219,,9938526,181483
417.45405,,9807477,228612
417.4697,,9174912,181026
417.49766,,6146900,170288
417.50242,,7729048,118861
417.51744,,9476386,189853
417.55039,,8403129,242564
417.56518,,6247492,188756
418.11962,,3190606,151699
422.74446,,2642855,99344
437.47138,,2930448,144162
439.43195,,2766732,117489
442.04909,,2608857,174481
448.61016,,2586201,119337
453.84577,,2582265,111651
457.71598,,3148027,129209
459.6137,,2919615,117731
465.78104,,2668571,108915
479.25569,,2739859,118568
480.96152,,2748517,69329
484.24661,,2799915,122921
488.0725,,2835335,143205
489.78058,,2616103,82947
491.5591,,2650739,116618
496.06836,,2710629,97367
497.09614,,2983448,111184
502.28926,,2721209,127116
505.21865,,2715724,119207
506.45145,,2626591,110651
506.69679,,2750440,126818
511.68291,,3057632,110818
512.74403,,2791053,86334
518.49587,,2668972,138039
518.86877,,2729803,144944
519.56984,,2996445,53679
533.23177,,2896777,78379
536.41537,,2694525,49608
538.03794,,5221247,124550
540.55626,,2681233,84948
542.8955,,2660889,73936
544.9677,,2832844,94561
547.11947,,29940094,110328
548.12262,,6466828,118393
550.74525,,2813538,105685
551.10112,,2996049,113009
553.69888,,2920488,91879
556.13458,,2667443,100734
565.8349,,2775178,94864
567.05114,,2748495,110648
568.17049,,2768384,54618
568.36476,,3086053,60250
573.6823,,2736992,109678
575.32516,,2774770,79054
576.01134,,2772738,88598
577.33329,,2698733,45587
580.60919,,2865133,111656
587.69352,,2718628,75493
592.26488,,2771793,91834
594.50913,,2732132,72793
595.23511,,2753213,142545
596.27929,,2757541,99310
598.10048,,14029358,102386
598.60222,,6568971,109479
602.44684,,2983833,86336
602.82985,,2727808,124590
605.26404,,2723301,58682
