m/z,z,I,Res.
249.16719,,2592741,318504
250.45482,,3996499,258136
250.48304,,6390992,329042
250.51161,,6494589,282692
250.54035,,4829946,296745
250.56926,,3423278,309534
283.72051,,2651042,228854
284.61571,,2520676,213557
297.33291,,2598009,208050
297.59137,,2786276,152797
300.59108,,2501499,127278
306.33553,,2670628,148994
318.54657,,2515810,80169
343.83367,,2619483,192504
344.04016,,4448357,209464
344.32774,,2967134,171811
351.13121,,2570819,175563
351.1823,,2592048,199201
358.66201,,2562701,152591
364.28986,,2657879,163517
378.74382,,2568449,139565
379.52149,,2766909,121240
379.57715,,2524695,167205
390.90455,,2526055,155523
391.95997,,2574720,142572
398.75773,,3165977,144850
404.40686,,2540491,116700
405.43671,,2734960,130670
408.90815,,2746706,133131
410.97116,,2735164,175665
412.91347,,2634060,121651
415.18102,,3473686,194916
415.21328,,2948397,279018
415.22885,,3917880,189238
415.23312,,2776539,216947
415.26117,,3112847,173966
415.27669,,4045785,195120
415.30761,,2952367,269065
415.30963,,3543537,370481
415.3242,,3992635,224814
415.35692,,4332498,240297
415.37197,,2910748,242634
417.37413,,5964393,186569
417.42174,,8541642,182330
417.45494,,6860130,143392
417.46947,,8408813,189925
417.50257,,8135940,212477
417.51731,,6688527,212189
417.55029,,5970087,170095
417.59757,,5947592,220576
418.537,,2570203,129347
436.09394,,2884150,122776
436.85629,,2558963,127298
438.79783,,2755771,126017
442.0773,,2930070,116352
444.11028,,2564699,54893
445.94768,,2745786,133020
451.78248,,2600541,127095
452.09224,,2853278,131265
452.70627,,2821373,104226
453.9986,,2706569,139132
456.86076,,2821022,104885
459.77368,,2634402,109475
460.92167,,2803021,148574
473.95071,,2996997,84620
474.76617,,2583302,103483
477.37453,,2688259,85956
477.3788,,2598983,98762
484.26759,,2654690,115193
485.10892,,2685237,106461
488.43271,,2800009,88668
493.10506,,2616221,116157
505.24887,,3100290,116768
507.79983,,2729821,124625
514.69899,,2676528,91510
529.83648,,2666676,64547
536.0904,,2677048,103984
538.03769,,5453066,123694
542.33991,,2795877,138544
543.5983,,3653256,104328
547.11936,,22297216,116201
547.22648,,2909522,87143
548.12277,,5654577,127235
549.3151,,2972653,105358
550.19745,,2695692,103251
552.002,,3159717,86602
559.89475,,2885642,57593
560.91904,,2696492,132097
567.70511,,3079755,107267
571.96309,,2995513,108604
575.46633,,2907129,100472
577.80157,,2807525,108413
584.34932,,2937275,94422
584.77825,,2992471,117555
585.53819,,3205991,90770
587.92366,,2859679,127071
588.20832,,3028003,63067
589.11581,,2982694,128590
590.65671,,2763535,105058
591.60919,,2855835,112387
591.66015,,3177263,102027
594.04949,,2881421,116240
595.2466,,3150186,104723
595.75587,,3053294,84734
597.87834,,2894697,106347
598.10029,,12376328,103255
598.15155,,2975292,92818
598.60199,,5249408,113036
599.96883,,2796154,85345
602.10959,,2753650,113957
604.2556,,2756772,113819
604.97028,,3206534,112479
606.24845,,2804050,89308
611.70638,,3089283,99803
614.77055,,2817739,108146
622.93439,,3731379,110014
623.01814,,3031872,72200
623.24838,,2913079,99200
626.08073,,3943829,124981
626.1524,,3805591,120884
626.16268,,2783264,150708
626.22456,,4989529,105434
626.24691,,3376141,92759
626.30523,,4028131,102257
626.4491,,2841703,125528
627.08573,,8617264,109031
629.48777,,2792191,124901
631.62889,,3172718,93651
633.15259,,3202548,69785
635.8823,,2843229,102827
636.94177,,2803249,67508
638.08295,,3519017,106499
638.57686,,2822328,83945
640.392,,2776095,71433
640.57406,,2852492,91770
640.5831,,3163428,115175
642.0774,,24075304,100542
642.41199,,14853703,95084
642.74555,,5792996,96462
643.41314,,2749564,117070
644.90906,,2781552,79608
645.91096,,3008764,82063
649.08074,,5513897,95974
649.96269,,3102591,87337
650.06526,,5704531,98850
650.65855,,2845817,117676
650.7067,,2797216,98105
652.69182,,2812397,110431
654.1662,,2760047,97288
654.6704,,2796962,118604
662.55131,,2800664,113162
666.50876,,2997798,84900
669.08402,,17508286,94204
669.57537,,3396160,98279
669.58696,,8381992,112400
670.08227,,3345100,109539
670.75321,,3251980,88452
674.62167,,3231209,74215
675.57837,,3162716,94476
681.70605,,2793878,107091
683.57324,,2998632,35237
684.41085,,3404412,83829
689.08748,,18671534,98226
690.0904,,5001612,101125
692.16151,,2829484,48304
693.42627,,2853762,93348
694.17596,,2798389,99211
695.85132,,2913016,103682
696.45718,,3095344,71030
697.02939,,2980756,75391
698.41478,,2914140,84658
698.99431,,2969598,87612
699.33321,,3167066,106886
699.58408,,3243556,91706
700.10294,,3422722,95754
705.53424,,2919263,97763
705.76908,,3231961,80046
707.21216,,2894086,72197
708.27853,,3002152,102318
709.95253,,3038457,111008
711.52546,,3397770,90548
712.15265,,3099265,108329
712.29715,,2999016,76451
712.69116,,3086698,84893
713.05193,,3125051,109531
715.07832,,2863987,70450
716.69685,,2806425,110031
717.16912,,3041017,98877
718.55594,,2891334,90521
720.63463,,2809674,73856
721.14765,,3458166,85014
722.02796,,2806536,123326
724.93836,,3192484,83865
725.10592,,12968622,100225
725.44107,,9290819,98748
725.62163,,2889651,33525
725.77492,,4280215,97520
726.32817,,3222091,72045
726.43112,,2807416,52640
727.17946,,2827968,71517
728.16262,,2912364,106497
728.95663,,2821763,79140
729.04783,,3505834,110571
729.91576,,2909887,86930
730.03217,,5441681,98476
731.09779,,2984279,69815
732.21901,,2830736,82917
732.26194,,3231106,94865
732.3753,,3225714,71103
732.59225,,2957325,74374
735.52922,,2903537,43945
737.7334,,2979380,65749
738.44964,,3394294,92753
739.12786,,2950598,77742
739.58743,,3001695,73763
742.29468,,3113776,79733
742.50791,,3024196,57872
746.57189,,3300076,90759
749.03072,,2848180,76962
751.11309,,35016676,89762
751.61494,,19865246,86413
751.76164,,64139476,84772
752.09566,,54495568,85906
752.11636,,6576473,129585
752.43006,,27483598,86149
752.61179,,2830929,79513
752.76376,,10065225,88962
753.7131,,2934040,60171
753.78873,,2967172,105012
757.42767,,2835383,108099
757.98368,,2956225,92764
758.04821,,2825624,77621
760.42229,,4534575,70194
760.6631,,2918389,61131
764.09529,,2927434,88868
766.08849,,3259977,74150
766.59621,,3205435,88449
766.64385,,2986124,84452
769.68484,,2843442,86647
770.85586,,3297417,44966
771.98748,,3050194,64028
772.02872,,2924192,65332
772.77552,,3463650,104681
773.7003,,2822658,80445
776.0217,,2867969,107259
776.10276,,3655709,114745
779.2124,,2905544,102867
781.10167,,3297039,85651
781.8068,,2975008,69497
782.08601,,2997632,53064
783.63558,,3012977,90545
783.80971,,2868557,81196
789.97667,,3112971,47411
791.09625,,19044012,85526
791.59796,,10218840,84790
791.84211,,2946156,101212
792.10054,,4291973,95471
792.59752,,2956655,107402
795.4002,,2971318,68975
795.64598,,2910827,38269
796.66792,,3012140,84351
799.64305,,3193047,71491
799.95765,,2856389,81727
800.61641,,2855371,87480
801.1275,,3353022,71662
801.91321,,2864929,33605
802.39951,,2887228,78448
803.11892,,3696634,90082
803.25217,,2907785,72698
805.36057,,3261651,54947
806.9663,,3051854,65140
807.54337,,3334844,57414
807.88621,,3277559,50214
808.16981,,2948861,91276
808.43162,,2881627,63720
808.73416,,3037896,70955
808.77758,,3249559,78508
809.23963,,3294110,51297
810.34139,,3445260,63341
