spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/0707_10sb.csv
limit_error:	6.5	2020-07-21
noise_limit:	4580000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1648.241771	4	35680122.0	c20+CMCT-G	0.18	0.24	C200H256N76O141P20	0.8
1059.291143	6	39217207.0	c20-A	0.05	0.25	C186H231N73O141P20	1.0
1056.623617	6	51099847.0	c20-G	-1.56	0.16	C186H231N73O140P20	0.6
1367.37448	5	63010538.0	c21	2.44	0.08	C201H248N83O148P21	0.3
1139.30509	6	119716617.0	c21	-2.62	0.13	C201H248N83O148P21	0.9
1772.263542	4	39972428.0	c21+CMCT	-1.21	0.33	C215H273N86O149P21	2.4
1417.606858	5	88554277.0	c21+CMCT	-2.99	0.13	C215H273N86O149P21	0.7
1181.173732	6	41737623.0	c21+CMCT	-0.82	0.36	C215H273N86O149P21	3.3
1433.17751	5	47556659.0	c22	-2.89	0.17	C211H260N88O154P22	0.6
1194.146673	6	93878977.0	c22	-2.92	0.12	C211H260N88O154P22	0.7
1854.524792	4	29170071.0	c22+CMCT	-2.17	0.3	C225H285N91O155P22	1.3
1483.416726	5	73669599.0	c22+CMCT	-3.29	0.16	C225H285N91O155P22	0.8
1236.017354	6	63752796.0	c22+CMCT	0.46	0.26	C225H285N91O155P22	1.9
1453.217141	5	32656575.0	c22+CMCT-G	3.73	0.35	C220H280N86O154P22	2.4
1494.185942	5	65370339.0	c23	-2.65	0.23	C220H272N91O161P23	1.4
1244.986581	6	159228308.0	c23	-3.05	0.09	C220H272N91O161P23	0.8
1066.990876	7	118787939.0	c23	0.15	0.06	C220H272N91O161P23	0.5
1544.425733	5	197546467.0	c23+CMCT	-2.67	0.06	C234H297N94O162P23	0.8
1102.876819	7	69051113.0	c23+CMCT	0.39	0.14	C234H297N94O162P23	0.6
1261.681134	6	41732441.0	c23+CMCT-G	-0.77	0.39	C229H292N89O161P23	4.5
1302.496402	6	46126708.0	c24	-1.44	0.18	C230H284N96O168P24	0.6
1116.283312	7	99016461.0	c24	0.1	0.15	C230H284N96O168P24	1.0
1344.364091	6	81307877.0	c24+CMCT	-0.61	0.13	C244H309N99O169P24	0.7
1279.989698	6	141060677.0	c24-A	0.39	0.35	C225H279N91O168P24	10.2
1159.858477	7	98368749.0	c25	-1.77	0.17	C239H296N99O175P25	1.2
1395.199499	6	84741063.0	c25+CMCT	-4.03	0.14	C253H321N102O176P25	0.7
1195.744518	7	97808721.0	c25+CMCT	-1.42	0.09	C253H321N102O176P25	0.5
1404.34244	6	475412436.0	c26	-0.2	0.02	C248H307N101O183P26	1.3
1203.576911	7	597399930.0	c26	-1.26	0.04	C248H307N101O183P26	1.9
1735.653501	5	102252585.0	c26+CMCT	0.48	0.11	C262H332N104O184P26	0.7
1446.209747	6	1825872544.0	c26+CMCT	0.28	0.03	C262H332N104O184P26	5.4
1239.467097	7	635946044.0	c26+CMCT	2.41	0.04	C262H332N104O184P26	2.1
1423.701097	6	143990284.0	c26+CMCT-A	0.59	0.07	C257H327N99O184P26	0.6
1421.031995	6	207741545.0	c26+CMCT-G	-1.72	0.06	C257H327N99O183P26	0.8
1217.882417	7	82200174.0	c26+CMCT-G	-2.63	0.16	C257H327N99O183P26	0.9
1252.874313	7	153506515.0	c27	2.71	0.06	C258H319N106O190P27	0.6
1096.132958	8	30311156.0	c27	-2.91	0.44	C258H319N106O190P27	5.4
1503.718298	6	133361222.0	c27+CMCT	0.7	0.11	C272H344N109O191P27	0.9
1478.544133	6	24939835.0	c27+CMCT-G	1.21	0.09	C267H339N104O190P27	0.1
1267.173485	7	43390411.0	c27+CMCT-G	-3.65	0.14	C267H339N104O190P27	0.4
1727.407426	5	22087995.0	c27-A	-2.24	0.44	C253H314N101O190P27	3.9
1516.695567	6	61986590.0	c28	1.89	0.22	C268H331N111O196P28	1.3
1299.882476	7	109151620.0	c28	3.12	0.04	C268H331N111O196P28	0.4
1137.265366	8	68162353.0	c28	-2.06	0.12	C268H331N111O196P28	0.5
1558.558508	6	33260454.0	c28+CMCT	-0.53	0.33	C282H356N114O197P28	2.0
1335.764325	7	157692818.0	c28+CMCT	0.17	0.11	C282H356N114O197P28	1.0
1343.453904	7	139022027.0	c29	-1.37	0.12	C277H343N114O203P29	1.0
1175.39873	8	168978530.0	c29	0.73	0.09	C277H343N114O203P29	0.9
1379.339598	7	233372900.0	c29+CMCT	-1.33	0.05	C291H368N117O204P29	0.8
1206.795152	8	94913202.0	c29+CMCT	-2.23	0.19	C291H368N117O204P29	1.4
