spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/0801_65_2CMCT_6.csv
limit_error:	6
noise_limit:	2000000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 
1415.727194	4	15702439.37	y17+1CMCT	-0.6	0.28	C175H226N66O120P16	
1971.703639	3	23739324.71	y17+2CMCT	-1.4	0.27	C189H251N69O121P16	
1491.988617	4	19906881.33	y18+1CMCT	0.17	0.23	C184H238N69O127P17	
2073.399488	3	21218180.17	y18+2CMCT	6.1	0.24	C198H263N72O128P17	
1574.249152	4	50971318.95	y19+1CMCT	-1.49	0.18	C194H250N74O133P18	
1536.485038	4	10336478.994867481	y19+1CMCT-G	-2.67	0.29	C189H245N69O132P18	
1637.049986	4	47319130.36	y19+2CMCT	-0.89	0.14	C208H275N77O134P18	
1650.51364	4	34229294.83	y20+1CMCT	1.1	0.12	C203H262N77O140P19	
1713.31015	4	44010284.57	y20+2CMCT	-0.94	0.1	C217H287N80O141P19	
1732.778103	4	41342771.4	y21+1CMCT	1.82	0.12	C213H274N82O146P20	
1795.571521	4	84495583.61	y21+2CMCT	-1.88	0.08	C227H299N85O147P20	
1809.034178	4	23707369.97	y22+1CMCT	-0.6	0.29	C222H286N85O153P21	
1871.838491	4	46037155.49	y22+2CMCT	1.75	0.12	C236H311N88O154P21	
1885.530773	4	13206137.86	y23+1CMCT	-5.74	0.37	C231H297N87O161P22	
1508.226578	5	14841891.88	y23+1CMCT	-3.48	0.45	C231H297N87O161P22	
1948.34825	4	44360950.79	y23+2CMCT	3.45	0.11	C245H322N90O162P22	
1577.24195	5	29234852.57	y24+1CMCT	0.41	0.25	C241H309N92O168P23	
1627.482186	5	212746832.38	y24+2CMCT	0.57	0.04	C255H334N95O169P23	
1597.272803	5	16199163.69	y24+2CMCT-G	0.89	0.35	C250H329N90O168P23	
1688.493042	5	81539331.75	y25+2CMCT	2.09	0.08	C264H346N98O176P24	
1658.283396	5	16377712.07	y25+2CMCT-G	2.27	0.32	C259H341N93O175P24	
1757.496895	5	148075068.54	y26+2CMCT	-1.2	0.04	C274H358N103O183P25	
1727.292645	5	22903551.19	y26+2CMCT-G	2.04	0.31	C269H353N98O182P25	

 
 



Original data of remodelled ions:
m/z 	z 	I 	fragment 	error 	shape_error 	formula 
861.442184	3	13168941.57	w08	-4.36	0.26	C76H97N31O56P8	
1292.668063	2	18242081.77	w08	-3.46	0.24	C76H97N31O56P8	
1359.726614	6	18141710.82	a24+2CMCT	-4.28	0.45	C256H332N97O168P23	
1392.067868	6	19433406.03	a25+2CMCT-G	1.74	0.41	C261H339N97O174P24	
1418.268336	2	26221446.87	w08+1CMCT	-2.88	0.3	C90H122N34O57P8	
1454.551138	6	17638932.41	RNA+1CMCT-A-H2O	4.18	0.41	C265H338N100O188P26	
1456.899688	3	19332948.26	w13+1CMCT-G	-0.95	0.28	C134H176N51O92P13	
1456.231161	6	26391703.04	c26+2CMCT-G	-1.52	0.27	C270H352N100O184P26	
1496.414199	6	1681021776.01	RNA+2CMCT-A-H2O	1.68	0.27	C279H363N103O189P26	
1500.417638	6	120263636.16	RNA+2CMCT-C-H2O	2.72	0.24	C280H363N105O188P26	
1536.485038	4	17871538.37	y19+1CMCT-G	-2.67	0.29	C189H245N69O132P18	
1535.983031	4	30829170.13	a19+1CMCT-G	-1.43	0.22	C189H243N69O132P18	
1536.624531	5	11565751.09	c23+1CMCT	-0.59	0.38	C233H296N91O163P23	
1573.748491	4	31996810.03	a19+1CMCT	0.58	0.3	C194H248N74O133P18	
1574.4627	5	16186701.86	w23+2CMCT	-1.49	0.43	C245H323N90O165P23	
1594.24131	4	35563018.27	w19+1CMCT	-1.11	0.2	C194H251N74O136P19	
1593.739989	4	44984349.88	c19+1CMCT	0.52	0.14	C194H249N74O136P19	
1636.548698	4	38851316.12	a19+2CMCT	0.72	0.32	C208H273N77O134P18	
1657.044869	4	52397650.77	w19+2CMCT	1.12	0.2	C208H276N77O137P19	
1716.882502	5	83158684.53	c25+2CMCT	-0.37	0.09	C266H345N102O178P25	
1733.311148	4	19223913.48	w20+2CMCT	4.5	0.41	C217H288N80O144P20	
1876.353119	2	35663956.7	y11+1CMCT	2.01	0.33	C119H156N46O76P10	
1877.021692	3	65788845.59	c16+2CMCT	3.83	0.11	C179H239N65O115P16	

 
 
peak list: 
m/z 	z 	I 	fragment 	error_/ppm	used?
689.0874	1	20207495.86464553	c02	-0.28	1	
690.09091	1	5307028.519585179	c02	1.15	1	
691.092248195587	1	1252142.0706469521	c02	0.0	1	
692.0945412758635	1	206788.31679444865	c02	0.0	1	
940.28453	1	2733002.666283249	c02+1CMCT	-3.0	1	
941.2900610387923	1	1173639.005941661	c02+1CMCT	0.0	1	
942.2924560465133	1	330377.95820911805	c02+1CMCT	0.0	1	
943.2948412001148	1	69739.08556264098	c02+1CMCT	0.0	1	
944.2971746604159	1	12140.536653831557	c02+1CMCT	0.0	1	
994.12897	1	78854621.29253492	c03	0.09	1	
995.13344	1	29628203.928240955	c03	1.96	1	
996.13437	1	8821999.62329863	c03	0.67	1	
997.1360308731258	1	1920163.3906675344	c03	0.0	1	
998.138260146933	1	358916.3069203625	c03	0.0	1	
496.5608	2	2889615.9341653544	c03	-0.0	1	
497.0621048171802	2	1085721.15075075	c03	0.0	1	
497.5632143644503	2	323280.87136597274	c03	0.0	1	
498.0643772015629	2	70364.10344664422	c03	0.0	1	
498.56549183846647	2	13152.43498109408	c03	0.0	1	
1245.32785	1	8579399.393241473	c03+1CMCT	-0.64	1	
1246.32858	1	4654644.516225597	c03+1CMCT	-2.24	1	
1247.3337946151648	1	1627200.5921370531	c03+1CMCT	0.0	1	
1248.3362013156875	1	426137.3233024872	c03+1CMCT	0.0	1	
1249.3385555756988	1	91975.6701853733	c03+1CMCT	0.0	1	
1339.17178	1	2986697.268212847	c04	-3.39	1	
1340.178899434412	1	1514390.9792756648	c04	0.0	1	
1341.181182643494	1	548285.6741765469	c04	0.0	1	
1342.18350371429	1	148210.49707822295	c04	0.0	1	
1343.1857632972833	1	33691.000765249984	c04	0.0	1	
669.08445	2	15808314.131680056	c04	-0.1	1	
669.58642	2	8015532.264807431	c04	0.91	1	
670.08661	2	2902025.680181908	c04	-0.51	1	
670.5881136221451	2	784464.5389276282	c04	0.0	1	
671.0892434136417	2	178323.37049226154	c04	0.0	1	
1188.12694	1	4205485.236614633	c04-G	0.03	1	
1189.1296205425986	1	1822324.7500121773	c04-G	0.0	1	
1190.131878739382	1	619005.1200842425	c04-G	0.0	1	
1191.1342563604887	1	154143.93999140945	c04-G	0.0	1	
1192.1365207461447	1	32948.71350228205	c04-G	0.0	1	
822.0972	2	23163451.650374725	c05	0.04	1	
