m/z,z,I,Res.
217.35603,,3199811,223402
273.26015,,3321326,238687
290.73697,,3525276,261638
290.77029,,3173258,215504
292.23758,,6723540,298952
292.27076,,10549266,287374
292.30411,,10185296,291231
292.33753,,7721518,285327
292.37105,,4149644,199001
293.01748,,2993097,278446
296.44032,,3306963,203938
300.6084,,3120561,191994
309.96765,,3082536,170677
311.40746,,3255030,245370
314.45741,,3537444,243595
334.54877,,3087144,228082
336.64069,,2992525,132090
341.19466,,2989990,194212
360.42672,,2997605,234730
364.59886,,3006737,215369
365.70466,,3122267,224137
368.19039,,3329697,177141
386.93641,,3048633,185200
397.9573,,3028011,160801
401.39122,,3049460,161501
406.30083,,3541300,194089
408.29908,,3059274,156533
412.51266,,3074457,165651
412.956,,3024611,159412
422.87707,,3214627,145150
431.4422,,3118923,176179
433.87282,,3248196,157924
435.75408,,3233849,179858
436.50226,,3230320,169236
448.99323,,3091529,195545
449.42161,,3514210,153738
457.34437,,3348631,96429
464.80001,,3053682,139815
471.99711,,3063567,146076
473.61982,,3420364,110347
474.92576,,3427840,129738
476.55433,,3125302,94151
476.93067,,3826508,172767
476.94064,,3299606,132090
481.26717,,3160920,109275
482.27982,,3222640,127177
483.48871,,3161540,184849
484.44026,,7373280,197402
484.48561,,5049106,271804
484.49587,,9233949,193580
484.54077,,4774991,148728
484.55144,,8115291,201936
484.59691,,4809357,121877
484.60704,,9319064,204200
484.65048,,4311497,211283
484.663,,6290647,197322
485.80594,,3600204,95984
486.99782,,12180988,195139
487.05326,,14354234,188037
487.10885,,14501752,186483
487.16455,,13417910,201408
490.50667,,3374366,125288
493.49121,,3158549,160999
493.67494,,3264806,106823
495.2692,,3136770,69372
498.79176,,3169426,122159
506.31506,,3496179,124458
506.67164,,3837686,123830
516.62975,,3175709,132846
524.32359,,3226840,139161
533.95372,,3178395,119529
535.82264,,3174273,159557
536.46173,,3788184,150212
546.81447,,3238385,131491
547.11893,,12429550,138791
547.28513,,3168414,117354
548.12194,,3341461,145336
549.87469,,3305226,91097
552.92321,,3557916,103709
557.78531,,3473377,95598
559.62043,,3290634,149182
560.24297,,3244698,146596
562.56891,,3200784,88061
564.66966,,3592492,72474
564.70056,,3174931,165902
567.02095,,3597125,131201
569.15194,,3464905,147609
569.61597,,3241587,109298
569.65565,,3283077,124715
571.2801,,3325450,121871
571.30384,,3229768,125592
571.4449,,3446906,116968
571.51234,,3205167,143660
573.15333,,3384648,130017
575.49696,,3222617,138731
575.51133,,3318315,126998
577.53102,,3507938,138835
578.87407,,3579490,53635
582.75252,,3927006,107837
589.86176,,3667955,96406
591.00479,,3368111,98352
595.62413,,3274926,91693
598.10012,,6103077,143403
598.38994,,3271119,102434
599.25803,,3212042,123346
601.43373,,3434050,106668
602.13263,,3304375,65932
602.225,,3338554,132707
605.6608,,3427684,132723
608.12371,,3241452,86725
608.90882,,3311766,116136
609.0815,,3338347,141216
614.29262,,3244276,129755
614.80643,,3626506,92526
614.93422,,3248902,106817
621.0517,,3949797,103270
622.2577,,3270298,126050
622.28124,,3303031,111709
627.06539,,3414204,132415
627.08559,,14635668,116403
628.08838,,3764550,120665
628.47361,,3637458,80170
633.05384,,3274656,79519
633.0841,,3887172,100248
634.68034,,3280965,87346
635.92459,,3809712,77408
636.8643,,3307522,80949
637.95703,,3664756,118829
641.93095,,3870480,102414
642.94195,,3615076,95302
644.18582,,3318690,98226
644.2208,,3369643,88130
644.38133,,3355428,99838
646.26999,,3545889,83530
647.53867,,3944528,110862
647.69448,,3608289,79961
648.56318,,3435873,113488
649.08104,,4152112,76986
649.53449,,3489908,99672
649.96685,,3324256,88483
650.06492,,3929743,140623
652.58161,,3308144,107900
653.49579,,3453813,122206
654.75468,,3318874,65253
659.94795,,3388740,109641
666.99433,,3455003,68035
669.08443,,23139450,112919
669.5862,,9710736,114878
670.08726,,4527078,106891
671.4955,,3351609,101881
673.5917,,3595224,100159
674.67723,,3845511,81535
675.18128,,3439765,104367
677.47285,,3627388,76085
678.15675,,3566557,113067
680.08364,,3678034,102150
682.65243,,3437311,108524
683.78726,,3395829,109182
683.94511,,3407315,84167
684.74893,,3556024,48040
685.20831,,3518866,69733
688.10923,,3315837,103053
689.08751,,22596734,108055
689.66234,,3330928,121322
690.09066,,6501331,99401
692.09632,,3563888,103104
692.85387,,3846412,121835
694.49117,,3546354,117340
697.8151,,3329226,93332
698.84143,,3662481,108193
698.97721,,3325713,99706
700.43918,,3337994,93656
703.90441,,3692022,115775
705.50835,,3573236,93007
706.34463,,3404783,118695
708.04726,,3683288,78339
709.29582,,3555998,123515
710.87557,,3857127,103022
711.03167,,3371826,102441
714.0878,,3712075,118728
716.66252,,3340766,119319
716.92945,,3385479,94116
718.63801,,3370484,68455
