m/z,z,I,Res.
217.92822,,2746413,338709
247.5269,,3116519,252335
249.28188,,2863009,209637
255.13392,,2791452,267019
255.65752,,2880763,231811
264.29235,,2765218,289567
289.46908,,2875669,225879
290.7695,,2887494,203788
292.23789,,3427580,250603
292.27112,,5866282,318167
292.30443,,5290729,299018
292.33786,,3989799,303609
309.36686,,2804606,178227
309.6781,,2820033,242189
330.31159,,2722114,258891
333.45588,,2718455,224035
344.04017,,3273451,287408
348.88338,,2742264,242704
355.96072,,2799682,216771
356.16029,,2728152,211366
363.41721,,2739710,178157
365.81775,,2739814,209190
366.88501,,3003604,130389
367.37874,,2879600,167182
369.12519,,2767438,155093
372.6929,,2846507,244137
377.41589,,2820164,181456
381.54248,,3052714,169037
395.16326,,2749026,209088
399.55244,,2754237,205019
403.2853,,2879499,183064
404.27846,,2975255,140254
405.78483,,2785951,182255
407.05899,,2744518,122869
411.85065,,2752413,173096
420.26125,,2857705,183028
421.21121,,2841432,200065
421.60806,,2765291,187971
429.8336,,2784075,144092
430.19593,,2812375,126400
430.20405,,2812189,162147
430.35464,,3372812,167603
431.24578,,3045378,196224
435.64924,,2788640,144883
438.1265,,2822778,181171
438.58151,,3062077,171800
439.14534,,3126006,143578
439.91279,,2899568,166100
440.82182,,2896702,154742
443.35998,,2773733,151150
446.72957,,2804562,117342
451.14944,,3133280,152440
457.34398,,2852603,167535
460.08827,,2839887,96867
466.27468,,2967974,145490
466.5787,,3188888,159779
467.47583,,2811171,136139
472.49309,,3013326,116185
472.77972,,3121303,161206
474.04442,,2797867,132048
474.57722,,3231227,140499
478.40357,,3558495,149214
479.88864,,3305565,135936
481.45982,,2979861,176652
483.31214,,3073155,99977
484.49542,,3312246,186007
484.53933,,3409248,211256
484.55105,,3494891,265194
488.52881,,2957282,105351
488.70917,,2978226,160166
488.757,,2847873,108937
489.92027,,3189204,152384
490.22298,,2863741,100483
493.3568,,2818962,144820
502.15262,,3019568,116728
505.93237,,2882081,134009
506.15291,,2856932,86054
506.52657,,3093379,134263
508.40004,,3041547,158550
509.14831,,3131471,165274
513.79455,,2916103,151825
521.86295,,2915630,75630
524.1179,,3299177,151230
524.46172,,3411159,143597
526.93566,,3193703,141782
527.13255,,3077370,147068
531.84009,,2875639,183685
532.29303,,2986975,131100
534.08216,,2926634,96738
534.53572,,3063028,126390
534.84626,,2878916,100995
535.43521,,3334049,153048
535.56682,,2972656,178288
535.98596,,2949718,133261
536.46463,,3089788,79403
540.98357,,2967821,127021
545.16029,,2889024,103260
547.11945,,11246243,141868
548.09655,,3251059,125300
548.11807,,2902891,152691
548.12262,,3649456,157816
550.88602,,2933197,134011
553.2189,,2879991,102645
555.05604,,2938946,140299
556.2677,,2952380,175246
558.08839,,2979161,133931
558.23835,,3569855,133063
560.05049,,3057524,112100
561.65845,,2941034,108777
563.8606,,3029875,134450
565.17398,,2953348,138921
572.55535,,3050443,121820
575.63714,,3078894,105741
575.84107,,3063249,138626
576.6449,,3396815,136915
576.74099,,3379065,121281
577.45822,,3086871,160269
577.48039,,2908016,142866
582.56141,,3307168,99845
583.3442,,2953254,98743
585.61011,,2958715,116630
586.72894,,2915093,150897
588.48711,,2957684,101382
590.33633,,3015864,123207
590.50102,,3020366,97222
590.58981,,3350096,110817
593.29432,,3136324,58382
593.68361,,3066483,59178
594.57516,,3127950,132066
594.79639,,2975651,48063
595.35621,,3253358,130428
595.61756,,2933903,126724
599.02977,,3311303,107173
603.11236,,3146328,134532
603.25599,,3188597,120309
604.93732,,3218157,121794
607.79174,,3013446,114758
608.06071,,3238477,124734
609.69345,,3149414,80246
612.73245,,2999930,145697
612.91351,,3166975,144241
613.97752,,3073349,128583
615.88636,,3398814,140730
620.54145,,3154633,116563
620.65825,,3015335,59264
621.5691,,3309596,124677
621.59986,,2982781,134282
622.55023,,3041436,104562
622.8416,,3033941,108315
624.06159,,3123474,78106
624.98158,,3106285,118922
625.11517,,3354236,91115
627.08572,,6971254,132035
628.92063,,3392986,99666
629.05248,,3070406,54110
629.93462,,3029520,111172
630.16713,,2991879,121714
634.46128,,2967364,118546
635.36462,,3123067,99174
635.46515,,2990245,123390
636.17461,,3119790,107627
637.06754,,3092631,96137
638.07883,,3139610,68814
640.75698,,3211203,110906
640.89293,,3165648,123093
640.93262,,3188730,125760
642.86043,,3158921,101451
643.72874,,3145483,113665
644.07965,,3348950,80950
646.4323,,3103788,116530
646.77452,,3041227,102678
647.23021,,3841566,119013
648.04761,,3223651,137838
648.54783,,3661283,78928
650.06501,,3653165,141636
