spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/1203_0x_2_134_7.csv
limit_error:	6.5	2020-03-19
noise_limit:	2040000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1559.449264	4	35502861.06	a20-A	1.36	0.12	C185H230N71O138P19	0.6
1244.155064	5	32322682.45	a20-G	-1.78	0.41	C185H230N71O137P19	9.6
1659.714003	4	16946274.46	a21+2DEPC+H2O-CO-Eth-G	-0.94	0.41	C198H246N76O146P20	5.0
1327.572218	5	128087222.00544989	a21+2DEPC+H2O-CO-Eth-G	0.92	0.06	C198H246N76O146P20	1.1
1336.779707	5	51293493.797556095	a21+2DEPC+H2O-CO-G	0.25	0.12	C200H252N76O147P20	0.8
1313.1697	5	31790980.35420813	a21-A	2.23	0.14	C195H242N76O144P20	0.6
1761.480031	4	29072415.09	a22+2DEPC+H2O-CO-A	-3.74	0.41	C210H264N81O155P21	8.6
1396.575502	5	16496666.44	a22+2DEPC+H2O-CO-Eth-G	-3.57	0.36	C208H258N81O153P21	3.0
1382.173217	5	48589076.43217981	a22-A	-2.2	0.09	C205H254N81O151P21	0.6
1443.387579	5	20681410.89510348	a23-A	4.34	0.27	C214H265N83O159P22	1.5
1504.39132	5	9323006.838483902	a24-A	1.16	0.19	C223H277N86O166P23	0.3
1186.288917	7	11038001.46	a26+2DEPC+H2O-CO-A	-6.93	0.41	C247H311N94O184P25	3.3
344.03938	1	6240466.99	c01	-2.26	0.12	C10H12N5O7P1	0.1
689.087678	1	54874360.62	c02	0.12	0.05	C20H24N10O14P2	0.4
538.03774	1	7655107.35	c02-G	-0.82	0.16	C15H19N5O13P2	0.2
994.128573	1	254056717.16	c03	-0.31	0.05	C29H36N13O21P3	2.1
1066.15153	1	4117594.5359858135	c03+DEPC	1.43	0.3	C32H40N13O23P3	0.4
1056.16679	1	10008503.47	c03+DEPC+H2O-CO	1.07	0.11	C31H42N13O23P3	0.1
843.07925	1	8651590.27	c03-G	-0.26	0.08	C24H31N8O20P3	0.1
669.084737	2	59788696.08	c04	0.33	0.07	C39H48N18O28P4	0.6
1188.12038	1	10216020.66	c04-G	-5.49	0.13	C34H43N13O27P4	0.2
822.097267	2	176717353.75	c05	0.12	0.05	C48H59N20O36P5	1.4
858.10421	2	4471264.11	c05+DEPC	-4.11	0.43	C51H63N20O38P5	1.6
746.57176	2	9458865.9	c05-G	-0.94	0.18	C43H54N15O35P5	0.3
974.617921	2	237692451.43	c06	0.11	0.03	C57H71N23O43P6	1.6
1005.635404	2	13186531.91	c06+DEPC+H2O-CO	-0.79	0.19	C59H77N23O45P6	0.4
899.093749	2	17387359.65	c06-G	0.71	0.08	C52H66N18O42P6	0.2
1139.14285	2	125879483.68	c07	-1.07	0.04	C67H83N28O49P7	0.9
1175.157532	2	8475401.097760797	c07+DEPC	2.46	0.45	C70H87N28O51P7	3.7
1291.663871	2	201038137.47	c08	-0.65	0.08	C76H95N31O56P8	2.2
860.775064	3	38276832.08	c08	1.17	0.05	C76H95N31O56P8	0.3
905.456792	3	14321437.59	c08+2DEPC+H2O-CO	-3.57	0.26	C81H105N31O60P8	0.9
1335.67824	2	13930122.469330173	c08+2DEPC+H2O-CO-Eth	4.12	0.14	C79H99N31O59P8	0.3
1283.162135	2	14887807.607300734	c08+2DEPC+H2O-CO-G	-5.32	0.41	C76H100N26O59P8	4.4
1327.67334	2	10350104.390199754	c08+DEPC	-1.46	0.41	C79H99N31O58P8	3.1
1216.140854	2	18978936.25	c08-G	0.69	0.22	C71H90N26O55P8	0.8
1456.191981	2	77844667.89	c09	0.69	0.06	C86H107N36O62P9	0.7
970.458337	3	137806996.03499588	c09	0.11	0.01	C86H107N36O62P9	0.7
1477.17615	2	35668171.01849821	c09+2DEPC+H2O-CO-2Eth	-1.3	0.44	C87H105N36O64P9	14.2
999.798066	3	11939101.712398175	c09+2DEPC+H2O-CO-Eth	1.16	0.2	C89H111N36O65P9	0.4
1608.708138	2	67255371.74	c10	-2.17	0.02	C95H119N39O69P10	0.4
1072.137321	3	106341339.92	c10	-1.24	0.04	C95H119N39O69P10	0.8
1173.818232	3	174123094.7334098	c11	-0.73	0.04	C104H131N42O76P11	1.3
880.113172	4	7918848.66	c11	0.77	0.35	C104H131N42O76P11	1.3
1275.826024	3	192452024.1340384	c12	-1.17	0.04	C113H142N44O84P12	1.4
956.619567	4	22886681.11	c12	0.78	0.12	C113H142N44O84P12	0.4
1305.164235	3	28258883.7	c12+2DEPC+H2O-CO-Eth	-1.51	0.42	C116H146N44O87P12	9.2
1296.508604	3	13414022.494262213	c12+DEPC+H2O-CO	1.67	0.2	C115H148N44O86P12	0.5
1377.835471	3	193962997.07828638	c13	-0.35	0.01	C122H153N46O92P13	1.1
1033.123982	4	74158679.07	c13	-1.13	0.05	C122H153N46O92P13	0.6
1422.527857	3	12803863.37	c13+2DEPC+H2O-CO	4.17	0.32	C127H163N46O96P13	1.5
1391.825386	3	23199872.78	c13+2DEPC+H2O-CO-2Eth	-1.41	0.27	C123H151N46O94P13	1.7
1372.169075	3	15815909.630873783	c13+2DEPC+H2O-CO-G	-2.22	0.34	C122H158N41O95P13	2.3
1401.846494	3	13305074.39	c13+DEPC	2.5	0.51	C125H157N46O94P13	10.7
1398.507865	3	37918098.624681234	c13+DEPC+H2O-CO	-5.02	0.1	C124H159N46O94P13	0.5
1479.516803	3	537302559.43	c14	0.29	0.03	C131H165N49O99P14	3.6
1109.384472	4	172362844.25	c14	-0.9	0.04	C131H165N49O99P14	1.3
1524.203228	3	24341322.95	c14+2DEPC+H2O-CO	0.58	0.15	C136H175N49O103P14	0.5
1508.853704	3	43132106.29	c14+2DEPC+H2O-CO-Eth	-0.9	0.08	C134H169N49O102P14	0.5
1473.850587	3	15000816.0062983	c14+2DEPC+H2O-CO-G	-1.33	0.35	C131H170N44O102P14	2.4
1503.522331	3	21721668.36409037	c14+DEPC	-0.73	0.24	C134H169N49O101P14	1.2
1500.194798	3	24265689.2	c14+DEPC+H2O-CO	-0.34	0.18	C133H171N49O101P14	0.7
1429.165577	3	38155807.50734996	c14-G	-0.7	0.13	C126H160N44O98P14	0.7
1594.530289	3	310634779.32	c15	-1.19	0.04	C141H177N54O106P15	2.3
1195.645735	4	421489345.8	c15	-1.33	0.03	C141H177N54O106P15	2.8
1639.215332	3	22102573.62	c15+2DEPC+H2O-CO	-1.73	0.22	C146H187N54O110P15	1.0
1623.87313	3	30730237.29	c15+2DEPC+H2O-CO-Eth	1.39	0.18	C144H181N54O109P15	0.9
1217.65262	4	44779803.3	c15+2DEPC+H2O-CO-Eth	1.05	0.32	C144H181N54O109P15	5.4
1588.863268	3	18811220.15	c15+2DEPC+H2O-CO-G	-3.2	0.25	C141H182N49O109P15	1.1
1191.39457	4	19237261.85	c15+2DEPC+H2O-CO-G	-4.1	0.43	C141H182N49O109P15	6.9
1211.153273	4	12157906.98	c15+DEPC+H2O-CO	-2.68	0.44	C143H183N54O108P15	4.9
1544.179584	3	46443132.66	c15-G	-1.82	0.07	C136H172N49O105P15	0.5
1157.885289	4	80413772.30545917	c15-G	0.27	0.07	C136H172N49O105P15	0.8
1709.544674	3	136992994.12	c16	-1.95	0.06	C151H189N59O113P16	1.2
1281.909843	4	230699729.02972227	c16	0.51	0.02	C151H189N59O113P16	1.4
1303.909023	4	20097890.04332829	c16+2DEPC+H2O-CO-Eth	-3.2	0.42	C154H193N59O116P16	6.6
1277.657769	4	32917716.52	c16+2DEPC+H2O-CO-G	-2.77	0.24	C151H194N54O116P16	1.8
1299.911427	4	24582106.07	c16+DEPC	-2.34	0.22	C154H193N59O115P16	1.1
1659.200817	3	33367025.24	c16-G	1.58	0.15	C146H184N54O112P16	0.7
1244.151474	4	47815879.34	c16-G	3.73	0.28	C146H184N54O112P16	3.9
1824.567561	3	11884346.04	c17	2.05	0.38	C161H201N64O120P17	2.6
1368.170968	4	153209948.56508827	c17	-0.05	0.1	C161H201N64O120P17	2.0
1094.334669	5	19449076.18	c17	-0.65	0.16	C161H201N64O120P17	0.5
1401.687831	4	15132964.47	c17+2DEPC+H2O-CO	1.65	0.48	C166H211N64O124P17	9.0
1378.662876	4	25393866.69720877	c17+2DEPC+H2O-CO-2Eth	-1.24	0.23	C162H199N64O122P17	1.2
1330.405273	4	19592110.63	c17-G	-2.57	0.34	C156H196N59O119P17	2.9
1444.676145	4	884818461.09	c18	-0.85	0.03	C170H212N66O128P18	5.9
1155.54127	5	135679499.13	c18	0.72	0.05	C170H212N66O128P18	1.1
1478.197974	4	65605790.34083759	c18+2DEPC+H2O-CO	4.15	0.09	C175H222N66O132P18	0.8
1182.347269	5	13564654.46	c18+2DEPC+H2O-CO	-4.02	0.36	C175H222N66O132P18	2.4
1455.168341	4	30156917.15	c18+2DEPC+H2O-CO-2Eth	-1.77	0.27	C171H210N66O130P18	2.2
1466.681555	4	57500633.265442505	c18+2DEPC+H2O-CO-Eth	0.12	0.15	C173H216N66O131P18	1.3
1173.147246	5	13652968.128988806	c18+2DEPC+H2O-CO-Eth	3.07	0.29	C173H216N66O131P18	1.2
1428.917442	4	16607296.184697442	c18+2DEPC+H2O-CO-Eth-G	-1.11	0.22	C168H211N61O130P18	0.7
1440.425256	4	48186899.971588366	c18+2DEPC+H2O-CO-G	-2.94	0.13	C170H217N61O131P18	0.9
1462.674221	4	34937598.46	c18+DEPC	-5.76	0.21	C173H216N66O130P18	1.4
1460.182826	4	37052172.88	c18+DEPC+H2O-CO	-2.56	0.12	C172H218N66O130P18	0.6
1406.916636	4	117249463.27537945	c18-G	1.15	0.06	C165H207N61O127P18	1.0
1125.32734	5	18923196.94	c18-G	-2.86	0.32	C165H207N61O127P18	2.3
1530.942153	4	184115089.62	c19	1.91	0.04	C180H224N71O135P19	1.3
1224.55205	5	76639958.63209526	c19	1.73	0.26	C180H224N71O135P19	5.1
1552.944683	4	11476754.805759558	c19+2DEPC+H2O-CO-Eth	0.93	0.44	C183H228N71O138P19	4.6
1515.180771	4	12214166.69	c19+2DEPC+H2O-CO-Eth-G	-0.08	0.39	C178H223N66O137P19	3.0
1221.145352	5	14838038.02	c19+2DEPC+H2O-CO-G	-5.14	0.4	C180H229N66O138P19	4.0
1493.175687	4	51927482.75	c19-G	-0.79	0.16	C175H219N66O134P19	1.3
1194.339795	5	38365386.349045806	c19-G	-0.21	0.19	C175H219N66O134P19	1.3
1613.197611	4	33156032.75	c20	-2.94	0.1	C190H236N76O141P20	0.4
1290.358425	5	91063277.78	c20	-1.55	0.09	C190H236N76O141P20	1.1
1317.172591	5	49184689.51	c20+2DEPC+H2O-CO	0.44	0.1	C195H246N76O145P20	0.7
1635.199373	4	10723638.83	c20+2DEPC+H2O-CO-Eth	-4.28	0.47	C193H240N76O144P20	5.8
1307.961972	5	48559588.64	c20+2DEPC+H2O-CO-Eth	-1.27	0.34	C193H240N76O144P20	7.1
1304.762951	5	29460125.31	c20+DEPC	-1.31	0.29	C193H240N76O143P20	2.6
1260.147279	5	22408328.59	c20-G	-2.59	0.26	C185H231N71O140P20	1.5
1382.983404	5	207092336.0151999	c21+2DEPC+H2O-CO	0.64	0.04	C205H258N81O151P21	1.5
1364.564871	5	46955964.28	c21+2DEPC+H2O-CO-2Eth	-0.66	0.17	C201H246N81O149P21	1.3
1373.774011	5	290440340.6161131	c21+2DEPC+H2O-CO-Eth	-0.1	0.03	C203H252N81O150P21	1.9
1343.564614	5	62225878.20049367	c21+2DEPC+H2O-CO-Eth-G	0.26	0.1	C198H247N76O149P21	0.8
