spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/0603_2x_7-.csv
limit_error:	6.5	2020-03-12
noise_limit:	3030000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1275.930708	4	23164183.37	a16+CMCT-A	-2.26	0.29	C158H204N49O116P15	
1275.170962	6	22224641.89	y24+CMCT-A	-2.03	0.41	C233H299N76O174P23	
1291.921881	4	46561391.82	c16+CMCT-G	-3.53	0.31	C158H205N49O118P16	
1315.960408	4	34508432.89	y16+CMCT	1.88	0.13	C164H212N57O114P15	
1329.163623	4	61030558.19	a17	2.42	0.19	C159H196N56O121P16	
1348.523363	6	194824050.13	y25+CMCT	0.38	0.05	C247H316N84O181P24	
1349.511073	6	80618857.97	c25+CMCT-A	-0.03	0.11	C244H311N84O182P25	
1374.189438	4	28745650.27	c17+CMCT-G	-0.1	0.43	C168H217N54O124P17	
1373.791045	5	13411992.75	a21+CMCT	-3.54	0.49	C211H267N73O152P20	
1391.964148	4	36282378.25	a17+CMCT	2.73	0.29	C173H221N59O122P16	
1412.202394	4	210249726.68	w17+CMCT	-5.27	0.09	C173H225N60O124P17	
1413.696624	2	172263059.13	y09	-2.02	0.03	C85H107N33O62P8	
1411.951787	4	276761914.68	c17+CMCT	-0.1	0.02	C173H222N59O125P17	
1425.657149	4	12288433.02	c18	-0.81	0.58	C168H208N58O132P18	
1425.907791	4	15840304.47	w18	-5.91	0.36	C168H211N59O131P18	
1445.974685	5	37696883.27	y23	-0.64	0.32	C215H268N76O165P22	
1445.573656	5	36091666.65	a23	0.82	0.35	C215H266N76O165P22	
1450.948549	4	56700165.18	w18+CMCT-G	-3.62	0.19	C177H231N57O131P18	
1450.799215	5	200707267.83	c22+CMCT	1.23	0.05	C220H280N76O162P22	
1450.697517	4	59781462.43	c18+CMCT-G	1.12	0.05	C177H228N56O132P18	
1488.711336	4	308566513.39	w18+CMCT	-3.24	0.1	C182H236N62O132P18	
1492.188596	4	54354755.68	y19	1.41	0.2	C178H222N64O135P18	
1491.935451	4	53748635.77	a19	4.6	0.19	C178H219N63O136P18	
1495.817553	5	87979305.64	a23+CMCT	3.43	0.34	C229H291N79O166P22	
1512.202541	5	42019383.15	w23+CMCT	-4.15	0.25	C229H294N79O169P23	
1511.802548	5	83144961.64	c23+CMCT	-2.08	0.08	C229H292N79O169P23	
1511.211242	3	35910665.72	c14+CMCT-G	-0.33	0.18	C139H182N42O104P14	
1516.966303	4	26240009.97	a19+CMCT-G	0.09	0.32	C187H239N61O136P18	
1521.21373	4	16109908.55	y19+CMCT-A	-5.97	0.46	C187H242N62O136P18	
1520.964653	4	22127973.09	a19+CMCT-A	-0.16	0.31	C187H239N61O137P18	
1574.971744	4	39930400.32	w19+CMCT	-3.98	0.3	C192H248N67O139P19	
1732.285521	2	27235267.63	w10+CMCT	-5.58	0.38	C108H144N38O74P10	

 
 
peak list: 
m/z 	z 	I 	fragment 	error_/ppm	used?
344.04006	1	4115427.5041632117	c01	-0.29	1	
345.04268153	1	540410.7727974481	c01	0.0	1	
346.04466253	1	92024.6966364242	c01	0.0	1	
347.04699953	1	8973.145375674492	c01	0.0	1	
689.08738	1	30456248.512148086	c02	-0.31	1	
690.09075	1	7998632.51220026	c02	0.92	1	
691.09224853	1	1887188.8067716458	c02	0.0	1	
692.09454153	1	311682.08216751844	c02	0.0	1	
538.03769	1	4548940.624903306	c02-G	-0.92	1	
539.0409835300001	1	859307.9613791595	c02-G	0.0	1	
540.04294053	1	198326.12378988086	c02-G	0.0	1	
541.04542453	1	27225.654597644334	c02-G	0.0	1	
994.12146	1	25167463.510726232	c03	-7.46	1	
994.12931	1	25167463.510726232	c03	0.43	0	
995.12307	1	9456222.13004274	c03	-8.46	0	
995.13276	1	9456222.13004274	c03	1.28	0	
996.13586	1	2815637.941023981	c03	2.16	0	
997.1360305300001	1	612840.7003506373	c03	0.0	1	
998.13826053	1	114563.93949725275	c03	0.0	1	
649.57323	2	30680704.855262313	c04	-0.34	1	
650.0748	2	14893913.985383164	c04	0.0	1	
650.58075	2	5368810.086390175	c04	7.38	0	
651.07713103	2	1436155.1146387027	c04	0.0	1	
651.57827153	2	325772.6990168721	c04	0.0	1	
822.09681	2	57668705.201234944	c05	-0.44	1	
822.5981	2	35567836.20605898	c05	-0.49	1	
823.09928	2	15057106.47987696	c05	-0.48	1	
823.60085253	2	4776336.183349073	c05	0.0	1	
824.10200403	2	1265683.7831870187	c05	0.0	1	
824.60315103	2	289381.0770259038	c05	0.0	1	
974.61787	2	81845142.38939847	c06	0.06	1	
975.1199	2	59736120.8885358	c06	0.77	1	
975.62037	2	28732786.956273828	c06	0.02	1	
976.12065	2	10363274.639875548	c06	-0.91	1	
976.62270603	2	3100148.5855608885	c06	0.0	1	
977.12386403	2	799108.3447967379	c06	0.0	1	
899.09364	2	6926093.051745417	c06-G	0.59	1	
899.59635	2	4544496.971810056	c06-G	2.06	1	
900.09569203	2	2065710.7651948114	c06-G	0.0	1	
900.5969015300001	2	703154.9618112472	c06-G	0.0	1	
