m/z,z,I,Res.
235.86713,,3006112,307610
250.96982,,4368414,315979
250.99835,,5859755,349699
251.02695,,7218136,349648
251.05571,,4463869,348671
251.0844,,3313793,414281
264.79369,,2929387,291817
265.57211,,2831549,244596
273.39893,,3235546,180391
288.747,,2819147,218183
293.42373,,2967972,234549
336.52776,,2923643,165773
339.43226,,3079264,220892
342.16642,,2892875,205433
344.03978,,3479965,169154
347.50727,,2955322,228461
350.5193,,3041980,196075
365.32155,,2878880,219943
367.11823,,2805462,138538
370.44726,,3065300,185854
370.53833,,2813800,179603
371.59095,,2920281,170185
374.1982,,2981798,191215
375.9823,,2878879,209523
387.73946,,2870257,202384
390.14934,,2945025,138487
395.95779,,2856872,187951
396.69238,,2935118,184317
397.48021,,2854742,167266
405.94321,,2841715,134544
407.58518,,2985230,203743
408.73267,,2833942,208082
409.81913,,3068063,200197
416.92753,,2997662,157526
417.03447,,2903593,197490
418.28096,,5222360,236369
418.31488,,5921136,142367
418.36245,,6234001,150903
419.76798,,3064571,134104
420.7978,,2988192,163669
422.05717,,2854818,123029
422.38164,,2841503,179169
424.69527,,2898089,129216
426.99538,,3181095,167776
429.6289,,2864513,164226
429.94634,,2848662,204452
434.36846,,3056607,139736
435.4061,,2904346,177406
440.73296,,2912119,129069
446.65242,,3007765,169828
453.23801,,3188785,142992
453.51579,,2877351,163706
457.47865,,3100475,167692
462.41906,,2867893,204208
462.48474,,2928210,150299
464.20817,,2870797,111347
464.24247,,2899981,203049
464.4752,,2927142,123280
468.18716,,2907709,145710
468.31657,,2869271,145495
469.11167,,3200680,133690
469.78631,,2890888,118962
470.09597,,3136558,77825
472.7083,,3246417,152419
475.82344,,2935732,157430
476.63944,,2896335,153499
477.00643,,3052213,130621
481.92426,,2879870,113555
484.42507,,3459771,137577
487.40847,,3493874,164156
495.1784,,3080434,149800
495.3873,,2943577,94273
495.40783,,3212639,152002
497.66214,,3121598,127292
504.26192,,3379839,144708
506.97197,,3288084,133028
508.88786,,3002731,109958
512.35051,,3198355,112318
518.7551,,3021416,124557
519.25088,,3177603,162973
519.78947,,2926733,81052
521.30109,,2922715,110913
531.22637,,3377491,114118
532.32121,,3285711,112788
532.55692,,3048372,122246
536.39731,,3215835,121235
538.03784,,6545821,121890
539.31223,,3043818,123580
542.34653,,3090088,152517
542.50921,,3548574,62968
545.42418,,3452510,129260
545.43459,,3080826,90676
545.85922,,3116646,89107
547.44626,,3036283,101178
548.10337,,62178588,141977
549.10671,,13343108,137718
549.36198,,3098915,150160
550.70037,,3502980,122695
550.71122,,3051088,69905
554.23258,,3324237,104724
555.42796,,3698000,103635
562.68743,,3080624,84237
567.23221,,3401373,152469
567.45897,,3212925,61672
568.77277,,3301417,137026
568.81598,,3056026,142982
575.07301,,3086001,126372
577.23141,,3007411,94001
577.36759,,3337901,54760
577.74698,,3073144,158062
577.89859,,3114531,149033
578.62119,,3157586,152195
578.64992,,3059954,102509
578.87636,,3249585,123415
579.79383,,3055738,120671
579.85216,,3023292,184794
579.91555,,2986515,80644
583.99637,,3354801,85571
584.82272,,3051729,127617
592.0032,,3108652,62242
592.2485,,3040398,106442
595.91134,,3079808,128317
596.87357,,3284463,95323
596.94355,,3091196,100581
597.55526,,3093124,104890
601.51287,,3233286,85959
603.14865,,3177237,113371
605.0257,,3413033,121769
609.52918,,3400950,142710
610.059,,5381177,136588
610.59787,,12702597,130477
610.74127,,3359458,114296
611.0432,,8555116,143819
611.06245,,3110081,157196
611.09944,,5211689,111979
614.50328,,3107104,146790
615.17903,,3112636,137225
615.37257,,3119982,98465
617.08828,,3054158,132664
617.35332,,3155628,116785
618.79029,,3217113,96402
620.78694,,3039130,139616
622.44568,,3325194,115948
623.74725,,3404407,119535
625.75457,,3541199,112462
625.84112,,3175146,89892
626.85152,,3077401,149797
627.11204,,3198221,99747
627.35063,,3045418,89549
627.45036,,3915475,117865
628.06948,,9975009,129272
628.47232,,3269195,109554
629.03213,,3161113,149565
630.06225,,4526870,123036
632.36332,,3224706,116278
632.69236,,3129689,110944
633.01174,,3249063,109047
634.07034,,5312503,147492
634.49647,,3243890,136875
638.22217,,3167042,158285
639.4375,,3303652,114727
642.54038,,3106887,137238
646.75844,,3286161,98835
647.29801,,3178831,141486
649.08085,,5119814,143763
649.57332,,21330992,129276
650.06536,,16686619,116144
650.07488,,8547108,178126
650.57568,,3660566,175991
650.58114,,6297371,148799
650.90955,,3353569,99060
651.06755,,3743166,114757
651.08257,,4359565,147097
652.45985,,3399199,132305
657.58923,,3118967,91507
657.73021,,3127295,146678
658.84545,,3235574,44585
661.6638,,3287910,89253
663.25327,,3089198,124315
668.23805,,3606775,113146
670.47493,,3697229,114979
670.77564,,3146401,116404
671.67852,,3560574,99209
675.20216,,3288607,111494
686.98623,,3409457,113414
687.09969,,3420690,114035
687.60045,,3158267,113789
687.61949,,3268043,75311
688.92862,,3137822,53872
689.0878,,23392932,114113
690.09048,,4603118,137674
690.10585,,3177338,71883
691.41957,,3180740,112088
692.52933,,3620829,115967
695.7108,,3491475,112873
696.0539,,3199659,164846
696.90849,,3130913,116761
698.27995,,3487190,83649
698.71406,,3233875,81117
699.59306,,3179220,92163
702.77057,,3818417,88089
705.37654,,3375149,85983
705.82848,,3109645,108641
706.58938,,6757596,120347
708.07431,,3175639,116554
710.0747,,3362709,62160
710.15041,,3208975,98192
710.68491,,3606438,90881
712.25635,,3630926,147635
712.55978,,3138611,110559
717.10318,,3185783,111812
719.58429,,3302746,84076
721.53697,,3350379,121448
721.62658,,3315820,106298
722.5762,,3436572,129562
722.76509,,3229860,85170
724.10298,,3664233,88611
727.88812,,3135798,110124
730.03016,,3732957,112076
730.80866,,3142526,124544
734.33672,,3536916,122127
734.99506,,3265498,120141
736.05858,,3489462,114845
738.49295,,3424854,69421
739.46292,,3391769,70938
741.24697,,3395519,106819
742.88174,,3328714,145184
743.20121,,3251360,114933
743.29827,,3504161,104405
743.62551,,3407164,116023
743.95146,,3593110,64238
743.96878,,3341729,109807
744.22788,,3136462,72602
744.88769,,3375430,84413
746.57156,,3683684,138527
746.76491,,3413860,104005
748.08279,,3660874,119260
748.4729,,3548363,116608
751.09073,,3460990,93880
752.9915,,3252308,96901
753.72921,,3194098,78333
755.36331,,3500882,124142
755.3794,,3609564,95458
757.07417,,3281309,101959
758.6083,,3925171,90464
758.87077,,3274331,85703
762.30635,,3461986,109408
763.11887,,52180260,103530
763.62065,,26556000,95367
764.12132,,9381275,101258
764.24371,,3490472,94379
766.62229,,3157501,98024
767.14653,,3347013,49400
767.60401,,3151907,100795
769.48382,,3481494,40493
770.19195,,3170126,82097
772.25303,,3155371,77279
774.51002,,3233115,105160
774.71273,,3456856,76619
775.73028,,3597385,84418
775.93128,,3181989,71566
777.95391,,3208732,106147
780.80673,,3681768,74978
780.96757,,3223562,78808
782.58233,,7803935,121868
782.76048,,4416907,86325
783.07502,,11550538,100423
783.08567,,5928785,99483
783.57668,,6100346,99750
784.07904,,4496939,105111
785.34513,,3692840,76852
786.21514,,3183350,86059
786.23288,,3460289,28255
787.08121,,3993792,113079
787.31662,,3542094,63522
787.41208,,4017672,60272
788.73484,,3171621,124824
789.10157,,3842177,99771
794.09682,,4692151,123156
795.33115,,3269977,79364
795.65663,,3489308,78437
797.37569,,4135518,92590
798.71852,,3669760,70418
799.13131,,4066102,89923
801.3438,,3455005,104852
801.91275,,3204655,67794
802.0937,,5663963,116118
802.59655,,3792327,78098
802.80321,,3460162,80497
803.04961,,3232212,105431
803.08054,,3285799,119573
803.10213,,13045811,97452
803.11971,,4462142,111246
803.21798,,3729144,97112
803.6043,,6632798,92759
803.75759,,3310714,109212
807.57965,,3409819,117269
808.47497,,3366895,55771
808.94672,,3780487,93994
811.1272,,3499736,129005
811.7839,,3832542,106718
812.05891,,3575170,107302
812.37335,,3404157,93105
815.01838,,3960162,102743
816.10474,,3194921,93828
