m/z	z	I	Res.	
424.16900		4540143	374573	
425.33200		4673305	317773	
425.71327		4504312	282150	
426.06562		4986163	325226	
426.49878		4583510	236674	
428.53643		4673656	313889	
428.84253		4694529	290005	
429.08620		4905531	263992	
429.33558		5082364	295958	
430.43273		4631177	282489	
431.01697		4414978	364962	
432.09520		4448007	319475	
432.38427		5058307	238171	
432.50084		4434589	295690	
433.12724		4523993	353228	
433.75009		4668307	322349	
433.77419		4522228	215415	
434.35284		4751927	273894	
435.97024		5413938	275503	
436.02364		4523514	369290	
436.75619		5363033	277556	
436.99472		4718877	346131	
438.03849		4431660	115500	
438.96513		5512227	261150	
439.17400		5411010	286460	
439.74204		5346642	211915	
439.77268		4594428	324923	
440.44635		4638626	262280	
441.63173		4495381	288076	
442.54011		4636430	347404	
443.03725		4561739	198754	
443.08156		5088521	342707	
443.10196		4915494	339521	
443.45786		4561692	268404	
443.94221		4672586	323375	
444.25488		4520325	306050	
444.40128		4953557	225840	
444.40801		5303903	147026	
444.57661		4460111	289177	
444.59577		4537834	322653	
447.45634		4681969	248230	
447.62022		4643039	130287	
447.82327		4696581	208121	
447.82862		4439180	390545	
447.99452		4641149	317056	
450.14445		4439357	258165	
451.44675		4522043	177955	
453.59212		4473775	357479	
453.76038		5320363	237196	
453.76371		5264304	251186	
453.92602		4802211	305451	
453.98075		4887797	351185	
454.88271		4553790	338571	
455.53336		4542674	142210	
455.68073		4855025	286263	
455.83355		4546392	229168	
456.39626		4601899	325714	
456.94969		4505459	228402	
458.69480		4849115	242089	
458.85796		5020629	305806	
458.93028		4660932	264085	
459.82347		4653985	265701	
460.34296		4444483	281218	
460.93975		4655198	116126	
461.41496		5160767	235695	
461.52711		4537709	315017	
461.74830		4631877	309233	
461.92997		4684127	325052	
461.98767		4745145	244479	
463.18429		5070341	251960	
463.62577		4650936	295833	
463.88453		4457294	344957	
463.89975		4474854	282621	
463.91800		4565251	291561	
464.53023		4490246	148022	
464.65935		4941073	188355	
464.84668		4726584	242473	
465.49136		4754738	238658	
466.06832		4695235	188185	
466.39952		4902609	336572	
467.34759		4700725	268589	
468.71653		5055553	318917	
468.72176		4821578	223985	
470.03343		4541830	233671	
471.30459		4965581	199102	
471.43806		4776293	343662	
471.61730		4495752	317638	
471.70049		4920975	162766	
471.81502		4661960	307399	
472.25302		4545041	254011	
472.57779		4685729	229595	
473.11434		4526092	110769	
473.25927		4988792	230331	
473.76321		4636080	283816	
473.87499		5033447	312165	
474.10222		5113947	308841	
475.73697		4511707	342431	
476.12555		4547164	286076	
476.29202		4675695	320124	
476.64527		4708023	382389	
476.86976		4980522	229592	
477.02980		4806707	289564	
478.09196		4942871	250383	
478.33763		4573872	195031	
478.60028		4594021	311106	
479.40071		4626845	355924	
479.49009		4724787	280576	
479.70079		7540883	267178	
479.73975		5081300	276193	
480.73766		4641117	331255	
481.10305		5354180	296845	
481.26168		5191118	365484	
482.18813		5085416	266859	
482.62622		4642252	255766	
483.09285		5496674	169336	
483.13638		4534827	142086	
483.28892		4543534	320273	
484.04165		4540843	245323	
484.30035		4810467	318590	
485.48327		4671170	226152	
486.89240		4552750	249309	
486.98308		4778954	286717	
487.31457		5233666	268974	
487.46376		4648451	311831	
488.75769		5016759	319461	
488.98430		8974910	306408	
489.06105		5212866	307838	
489.09388		4493819	364318	
491.72915		5133526	278954	
491.87789		4562394	272764	
491.89688		4718586	299024	
492.19226		4554237	208606	
492.54000		5158748	300647	
493.13347		4864873	311054	
493.17419		4501936	306999	
493.67519		4688413	299568	
493.69121		4634426	175339	
494.00237		4961499	221761	
494.21993		4518361	328934	
494.78482		4610744	193165	
494.88971		4833905	304224	
495.01973		4592597	102856	
495.81995		4775383	298583	
495.83137		5085163	237685	
496.05442		4681332	195449	
496.70166		4966891	310113	
496.99382		4574191	199324	
497.69930		4832464	307477	
497.82104		4889896	224095	
498.06229		5037908	278974	
498.31972		5032220	259222	
498.60796		4829468	323284	
498.75599		4913955	206662	
500.78552		4847685	313905	
501.65520		5021528	247970	
501.96363		5619841	264951	
502.06773		4974908	269360	
502.62430		5340578	200883	
502.63466		4563253	185268	
502.89867		5404431	214684	
503.27076		4678316	219747	
504.30968		4895227	253167	
504.95009		4649087	241694	
505.90736		4629954	209683	
506.08658		4684422	278805	
506.39152		4694447	292326	
506.55653		4561370	253403	
506.86552		5663243	299126	
506.99394		4715252	292487	
507.62111		4933479	318160	
507.89020		4624721	236673	
507.95753		4787659	328638	
509.26187		4531476	178451	
509.43300		4780492	234186	
511.81103		5291469	235505	
511.84827		4829586	271913	
512.09702		4980315	303909	
512.43983		4841553	220508	
512.66169		4610152	300581	
512.69741		4681642	237327	
513.14094		4829658	280534	
513.35180		5481310	209939	
514.03650		5190860	211981	
514.62244		4701061	289106	
514.67947		4745455	294332	
515.61202		4922795	297650	
516.23787		4571186	263633	
516.51360		4547633	262287	
516.56052		5392007	236124	
517.68700		4681651	279393	
518.55394		5287935	275032	
518.63191		4825232	290434	
518.79832		5952966	254162	
519.33580		4605575	112570	
519.68522		4576827	212690	
520.19537		4671219	247236	
520.94044		4757348	269165	
521.05485		4686905	243573	
521.13266		5199691	201598	
522.31138		4627562	255078	
522.56826		4995148	231844	
522.67546		4597269	207269	
524.13278		4758726	320282	
524.20500		4569038	206349	
524.52156		4612002	201886	
524.61103		5009994	311902	
525.84453		5050974	297236	
526.04263		4577492	216640	
526.68080		4955017	199352	
527.33787		4624611	217627	
527.73418		4593489	221060	
527.81471		4597481	213597	
528.33039		4757049	188354	
528.84298		4694660	312807	
529.06152		4614947	220094	
529.30045		5259752	257553	
529.39329		4862744	205929	
530.83745		4739151	100918	
531.07815		4761880	266543	
531.69607		4638384	190891	
533.09595		4876572	137269	
533.32050		6167240	258382	
533.58400		5190336	247515	
533.61329		4612087	165020	
533.68689		4936068	302823	
533.77907		4988980	275885	
534.51322		4737455	264903	
535.04330		5378212	256359	
535.36682		4943375	263482	
535.38282		4592686	260011	
535.72497		4787645	250340	
536.38975		5332918	315492	
537.03112		4903299	254101	
537.47181		5228241	298491	
537.49997		4590599	228217	
537.79873		4867908	278542	
538.14916		4956389	236920	
538.34547		4688735	238848	
538.70488		4743697	301373	
538.74147		4761048	170854	
538.98322		4865832	342143	
538.99003		4601525	122015	
539.81754		5291629	312183	
540.35659		4799867	281343	
540.56329		4734473	317674	
541.82286		4830213	188480	
542.10973		5146031	250244	
542.74323		5434998	210071	
543.53524		4752752	223916	
543.92513		5191010	233076	
544.07911		4708747	257944	
544.89821		4686269	232398	
545.31206		4955262	135576	
545.58591		4866288	227518	
546.22418		4690629	233835	
546.26479		5607955	209930	
546.54903		4974650	191497	
546.61602		4798780	214466	
546.73013		5057178	260046	
548.10333		19392514	262327	
548.11715		5324061	250439	
548.68860		6047859	245950	
548.92556		4937279	294143	
549.02056		4740088	252566	
549.96452		4672419	175180	
550.22583		5271072	247877	
551.51360		4869994	170035	
551.60949		4653733	260219	
551.81691		4624441	245499	
551.90539		4657637	223108	
552.68068		4955468	204968	
552.68911		4912348	253785	
553.07417		5000395	254200	
553.31888		5135528	256553	
553.53857		4650324	252187	
553.79642		4837196	267381	
554.13350		5933021	267897	
554.43614		6004268	112013	
554.76341		5039019	257770	
555.24850		5854046	159376	
555.66678		4630159	116627	
555.97372		4905959	249379	
556.12988		4720792	226275	
557.94437		4994804	277154	
557.95285		4638212	239074	
558.22148		4891666	233903	
558.62011		5552158	295237	
559.31358		4944491	251523	
559.49998		5187801	221228	
559.68421		5335362	198431	
560.04115		4647676	172369	
560.61154		5292634	190259	
560.66948		5038796	210170	
560.92304		4641340	199091	
561.02981		4708237	248407	
561.46299		4647646	284477	
562.07875		4638229	213380	
563.05520		4922897	347944	
563.56327		5356789	213837	
563.64121		5045134	241140	
563.92997		4673989	229184	
565.14911		4978974	227877	
565.59234		4728708	235999	
565.74504		4826032	192041	
565.86055		5309587	216322	
566.53203		5410490	227502	
567.41589		5208706	217317	
567.98639		4731876	191831	
569.05021		4700174	196650	
569.78126		5033387	123771	
570.10571		4893225	275240	
570.12997		5032281	218601	
570.15807		4773008	253820	
570.24290		5160631	198331	
571.86118		4850598	248176	
572.18876		4685610	224006	
572.21451		4838749	226029	
572.47353		4866139	196437	
572.99519		5055324	218221	
573.05951		5480155	224592	
574.13991		4674857	258853	
575.21651		4746095	263130	
576.18698		4766053	193908	
576.75532		4941123	337420	
576.85852		4876046	220991	
577.18872		4906903	194440	
578.08237		4702070	201639	
580.73796		4843743	230036	
580.80377		4814433	282039	
580.83005		4793108	183076	
581.15226		5062414	216184	
581.16374		5280933	186615	
581.28440		5089555	200093	
581.38272		4766291	140981	
581.88762		5030325	231214	
582.04409		4683497	270899	
582.49592		5008225	118039	
583.26158		4757315	208107	
583.51509		4905909	186637	
584.18571		4907996	151839	
584.23784		5421763	244226	
584.59216		6057595	254145	
584.78646		5875449	151378	
585.06184		5046807	219112	
585.63830		4945284	328175	
585.87318		5121874	206705	
586.17312		4736927	214133	
586.63935		5156403	277154	
586.90550		4863806	238794	
587.00098		4818426	119171	
587.05442		5427043	186008	
587.22036		4808233	159053	
588.25014		4815632	190105	
588.96349		5776904	194993	
590.27963		4874272	273484	
591.41533		4947412	261866	
591.81650		5178598	223721	
592.68806		5593748	222023	
593.05377		4811616	97828	
593.41644		4746535	271210	
594.21274		4981567	262351	
594.59625		5107246	246343	
594.69957		4734969	247601	
595.64645		4889910	245201	
595.76916		4877862	254130	
596.67147		5423883	207331	
596.80690		5134357	234329	
597.18632		4870139	186129	
597.20248		4862234	209085	
597.33606		5046303	182265	
597.67499		4708022	260940	
597.88818		4737111	264590	
598.12071		4927005	254779	
598.30075		5082493	231989	
598.82118		4968565	220903	
599.34538		4888693	156679	
599.46972		4704871	276748	
599.81399		6276103	252932	
600.15924		4863402	235577	
600.38078		4724825	281447	
600.58668		5844459	228929	
600.62972		4979776	139171	
601.28496		4835389	158269	
601.67710		4945978	166042	
601.78578		5397261	237365	
603.90966		4975413	274209	
604.27370		4965881	198605	
604.99061		5641195	167570	
605.28308		5212835	223808	
606.07684		5059241	96575	
606.18673		4722814	210615	
606.37704		5098735	187714	
607.08885		4910677	255080	
607.61400		5518672	233401	
608.54174		4977493	254932	
608.90813		5010715	232727	
609.10958		4844705	227335	
609.12130		5375672	142465	
609.18084		4812331	253415	
610.59453		5863897	290152	
610.59799		18637280	218639	
610.76291		5135647	169315	
611.10004		7300010	280528	
611.13438		6217196	183513	
611.29018		4738330	261542	
612.49478		5044527	228650	
612.78754		5022819	239196	
612.83099		4819383	271453	
613.13363		6828286	218200	
613.31652		4823391	263783	
615.48064		4765732	194639	
615.49218		5134522	238922	
615.94617		5102115	234600	
616.18663		4945904	243689	
616.33733		4946322	156597	
617.45046		4954729	180948	
619.59399		4771440	182308	
620.05107		5114074	251391	
620.20247		5456123	117508	
620.66255		4795498	257500	
621.63722		4769966	244880	
621.88020		5185661	272121	
622.33666		5267682	74799	
622.73184		5058514	214895	
622.76906		5018393	99414	
623.02061		7113975	199936	
623.50647		5015699	261723	
623.62862		5629307	232621	
623.69170		5329908	211466	
624.10479		5997316	164139	
625.34186		5193007	182270	
625.72980		5081102	156517	
626.81815		4962074	281835	
627.03940		5352381	196375	
627.11089		5176388	244715	
627.12233		4903769	234535	
627.55829		5310097	233454	
628.06953		7918166	218074	
628.40642		4790993	226814	
629.75001		4961461	194825	
629.91674		5323758	259811	
630.41319		4933524	205380	
630.56879		5036473	247286	
630.90194		6316842	210192	
631.22195		4913795	192038	
631.23003		4849939	149284	
631.70845		5776147	205947	
631.75396		4778601	260311	
631.86175		4904243	219782	
631.89609		5495412	243238	
632.44035		5319535	213373	
632.83075		5555786	236030	
632.88890		5620150	269058	
633.24768		5229398	232835	
633.31006		4989642	164546	
633.38530		4937048	194778	
633.68180		5498497	211227	
633.70964		4944309	172835	
633.76273		4880664	257165	
634.14806		4780264	267240	
636.03923		5357484	224744	
636.15427		4931458	223658	
636.22061		4861437	218144	
636.56543		5144958	173862	
637.07633		5411891	240975	
637.16719		5514971	169578	
637.37818		4813923	274804	
638.20425		5650397	129075	
638.39918		5084103	174194	
638.42196		4846833	151003	
638.47830		5606233	216816	
638.53816		4935368	272179	
