m/z	z	I	Res.	
548.11728		3568650	217009	
548.65932		3603167	123592	
548.92573		3509922	96962	
549.96408		3954633	153570	
551.71779		3648193	127549	
553.07415		3879865	174986	
553.31948		4051999	135347	
554.00618		3466888	115675	
554.13339		3830465	156302	
554.34800		4326266	113029	
554.43566		4698298	132112	
555.11692		4175291	111163	
555.24825		4637595	146643	
555.66804		3925951	124507	
556.09616		4143983	157691	
558.36452		3450781	169765	
558.69263		3594108	145905	
559.68418		4001507	128146	
560.58267		3560898	109845	
561.26498		3487214	84357	
563.64142		3614516	148105	
565.59211		3515604	148808	
569.79708		3523918	126750	
570.13040		3932405	160894	
572.99533		3691271	148407	
573.05986		3646886	148535	
574.20044		3465636	129469	
578.21860		3565696	155033	
578.42027		3932069	134145	
578.83825		3820613	108296	
579.57544		3633141	120711	
579.66165		3547634	125048	
581.28529		3506218	144457	
581.88743		3902612	137589	
582.49534		4522823	116432	
583.34076		3556625	115197	
583.51537		3750414	169209	
584.11517		3590708	129100	
584.23891		4189927	119613	
584.59250		3916264	139214	
585.06143		3507087	99184	
585.23934		3647313	134250	
585.87320		4352871	137435	
588.00731		3646581	163742	
588.60147		3649360	143795	
589.09527		3980569	108405	
589.16762		3902210	157649	
591.42567		3861562	148250	
591.65039		3957566	106202	
594.07921		3586916	138716	
596.73144		3526913	149807	
597.20197		3726371	140133	
597.22357		3599362	105751	
598.51412		3725368	108178	
598.56823		3547077	104833	
598.82121		3764911	146949	
599.38225		3948432	111386	
599.81381		3586488	163648	
600.58663		3779846	134561	
601.66273		3779075	73534	
601.78614		3771123	132135	
602.67267		3813568	72338	
604.99020		3819769	112430	
605.28248		4079383	136024	
608.97628		3775095	138695	
609.12099		4336323	135518	
610.59790		13845727	139639	
611.10024		5471392	157454	
611.13428		3909584	92045	
612.05704		3555869	134803	
612.78774		3796764	139877	
613.13345		4294464	144573	
614.57533		3569308	124941	
615.48063		3688009	129947	
616.33616		3549615	53410	
618.53867		3779421	145001	
620.05061		3563077	159366	
620.46269		3589086	98391	
620.65620		3746312	114477	
621.76336		3801979	121666	
