m/z	z	I	Res.	
574.89906		2665973	89550	
575.10859		2669672	94334	
575.98246		3248298	59299	
576.66846		2474446	93462	
578.46078		2802750	98574	
578.63755		2469184	44352	
578.98758		2696081	52005	
579.14019		2800235	61730	
579.69891		2479838	79597	
579.92382		2701522	83717	
580.16179		2512705	90732	
581.51223		2434371	73839	
582.38602		2589172	93806	
582.84430		2652802	77274	
584.37728		2802875	82423	
584.46242		2684537	68522	
588.09173		2561160	81764	
588.10058		2465993	43198	
589.34249		2731683	85013	
590.12417		2884149	86830	
590.49235		2529527	92194	
593.82239		2675048	61531	
596.96646		2482538	45833	
597.00877		2783476	77648	
598.10176		3335755	98861	
598.43856		2445644	70823	
599.39725		2639755	80456	
602.20638		2613409	94681	
603.11114		2551064	91672	
603.23772		2483206	75305	
603.34797		2512292	80346	
604.48031		2506988	97004	
604.75819		2481920	92182	
605.51267		2592944	80574	
607.92246		2721579	63689	
608.58659		2490606	73691	
611.30862		2641894	78905	
613.01237		2573449	79152	
617.57278		2491890	79024	
617.93371		2754364	57128	
618.38524		2642639	66601	
620.69231		2633217	74119	
622.25408		2577157	86019	
623.79631		2473395	62440	
625.09180		2459598	95844	
626.71709		2499621	76729	
626.97095		2506402	65611	
627.08781		5486684	99377	
628.10011		2780334	31403	
628.98926		2635056	62914	
629.44049		2577115	32540	
630.12683		2709008	74379	
630.16243		2729298	103899	
631.01789		2494233	78603	
631.71310		2487460	91948	
631.76022		2688097	71448	
631.91316		2658756	80565	
632.43160		2592661	96637	
632.93440		2617735	58164	
634.89488		2518168	83290	
635.06748		2489773	73440	
635.08723		2521696	68513	
635.58515		2625946	45345	
636.33714		2659398	104685	
643.17320		2629165	34145	
643.44044		3107416	71499	
644.14007		3040358	77140	
644.69203		2530794	72009	
647.37223		2614922	75526	
648.02013		3103250	68674	
651.14477		2543446	71765	
651.28791		2832642	55754	
652.17419		2930711	62874	
652.67922		2797462	65346	
654.77761		2802122	60685	
655.02504		2866211	88931	
655.34960		2744266	78929	
655.94088		2764579	86324	
658.81940		2763260	46203	
659.18032		2495169	63826	
659.63703		3587147	62687	
661.77696		2503399	70202	
662.14770		2508257	73187	
662.86574		2807120	42563	
664.35781		2939452	58675	
664.57702		2578478	57601	
665.94433		2561381	57871	
667.25546		2560965	71852	
667.80329		2606596	44839	
668.17607		2699314	54207	
668.49643		2985106	75787	
669.08537		11225844	83500	
669.58764		4265450	103841	
669.89712		2605559	92469	
670.53757		2579522	56488	
671.08226		2996730	77268	
671.20071		2760576	44292	
671.83398		2720500	55072	
672.20783		2533302	69951	
672.97670		2721724	90987	
676.75431		2514069	73609	
679.60376		2673384	60865	
681.87051		2607836	52641	
682.07518		2571814	79286	
682.87327		2627388	79299	
683.87998		2799676	84781	
683.94561		2823698	56236	
684.76690		2739174	67674	
685.71556		2824128	59791	
686.49235		3289162	50656	
687.93340		3005919	64270	
689.08884		10365335	86163	
689.54500		3031047	72640	
690.26030		2607111	92047	
691.04920		2571296	61636	
691.41087		2627506	18175	
691.78423		2680724	50935	
694.91132		2578449	71374	
695.09716		3004427	24071	
695.31779		2774049	74423	
695.34320		3081045	43653	
695.67564		2599899	55181	
696.57578		2709311	68357	
698.29129		2878972	83833	
701.15748		2546153	44335	
701.29312		3030994	81716	
701.35086		2817310	81463	
702.02622		2942086	55838	
702.56927		2559110	69617	
702.67424		2845175	72257	
704.90701		3335070	62232	
705.01520		2660048	47885	
705.13832		2586230	50774	
707.06055		2725308	88964	
709.36975		2729440	58209	
709.70602		2768763	75050	
711.08325		2812924	68279	
711.66476		2631691	56637	
714.35881		3002172	55789	
714.47057		3265566	74213	
714.75781		2793217	59368	
716.83063		3525240	62696	
717.94337		2641183	71899	
718.54980		2662965	91462	
719.09565		3057983	28429	
719.56164		2644654	56545	
719.70559		2953973	72680	
721.17973		2701495	66963	
722.25534		2842422	63220	
722.70119		2879379	46947	
724.65646		3236604	69912	
724.87153		2699220	86874	
726.85630		2880391	67042	
727.96443		2551086	81711	
728.06416		2579571	88350	
728.70481		2764993	27309	
729.29006		2621768	79270	
730.97176		3231860	69227	
731.59716		2605731	83361	
731.73970		2570005	58121	
731.82581		2712369	59554	
731.99047		2583474	77900	
733.14873		2625581	76265	
733.84126		2697878	62066	
734.15657		2594798	61636	
734.18702		2830579	76724	
734.36556		2892492	35545	
735.78306		2559153	92210	
736.42255		2674098	23790	
737.25820		2692503	72959	
737.40229		2841753	71846	
738.49199		2943270	49278	
738.76931		2660681	41641	
738.96188		2954098	66858	
739.31851		2920281	40896	
740.18772		2877751	62943	
740.26769		2660604	98046	
740.43533		3225485	87574	
740.49411		3368756	82198	
740.56467		2738739	41244	
740.81916		2869517	89385	
740.92620		2621220	62063	
741.08774		2867808	43667	
743.53746		3121049	63463	
747.32247		2748510	52194	
748.25358		2608701	48445	
748.33744		2828195	72159	
748.57265		2749980	76874	
749.30677		3015193	41350	
749.44058		2630831	71300	
749.76290		3099296	48179	
750.47370		2678508	71884	
751.11302		14890152	77741	
751.61546		7483500	64823	
752.11432		2907820	74386	
752.17062		3530641	59327	
752.35703		2643544	39170	
752.93707		3076380	75797	
754.09631		2583889	48126	
754.31229		2805355	68032	
755.24632		2627390	84498	
755.48086		2605411	28705	
756.06996		2563049	84218	
756.46326		2735075	66479	
757.37942		2850070	54352	
759.80735		2864590	59616	
761.12344		2727317	64067	
761.32929		2596117	65619	
761.83971		2574708	44584	
762.78020		3065413	40083	
762.85777		3032957	31292	
763.12540		3279379	77656	
763.23958		2589690	68563	
764.29848		2925705	59356	
764.58758		2665532	74426	
765.45106		2725201	79530	
765.69490		2698151	82179	
767.78618		3473499	53735	
769.14691		2677097	70721	
769.99089		2681547	67296	
772.21021		2808140	78336	
772.27829		3021877	46197	
772.79084		2609995	44693	
772.83114		2574595	64110	
772.94917		2727338	59410	
773.05454		2798345	78827	
773.72147		3262491	58170	
773.82833		2958395	76693	
774.05050		3028033	67847	
774.94072		3183703	59784	
777.34133		2730845	42955	
777.70123		2674439	25744	
778.24907		2616477	57680	
778.50016		2593506	81313	
778.61493		2582038	33100	
780.26826		2726937	31294	
780.67822		2752811	75495	
781.03311		3215260	78601	
783.59975		2830080	70399	
783.99869		2684377	65686	
784.71555		2674012	38082	
785.15352		2671788	47620	
785.42580		2612291	53012	
786.37333		2907378	74041	
791.09572		6530747	61289	
791.15031		3117978	72232	
791.59817		4106844	76623	
791.65281		2639035	48766	
793.15317		2607302	30256	
793.21682		2608442	80074	
793.63171		3925543	56960	
794.21569		2980733	50252	
795.74439		3117050	66065	
796.12122		3304432	50595	
797.15533		2674923	49193	
798.78638		2855829	65505	
798.82739		3031372	68350	
799.23869		3138132	51267	
799.62565		3025118	36254	
800.13982		3395663	80789	
801.99466		2772400	58247	
803.34749		3092405	48243	
805.28663		2596718	59479	
805.62411		3019754	48181	
805.82268		2718840	75559	
806.79968		2807735	62692	
809.55142		2978176	47701	
809.86795		2642055	33655	
810.14246		3359982	39163	
810.61300		2791729	62325	
811.57163		2643424	61811	
812.40289		2876153	30373	
815.00315		2598536	51913	
817.09557		2822412	64971	
817.53473		2769947	49822	
818.18491		2706268	66858	
818.26007		2637829	29996	
818.47623		2713546	46221	
819.29369		2669173	62108	
819.55800		2731588	67719	
820.27134		2624998	74348	
821.01433		3179304	55757	
821.18179		3124819	55239	
821.60934		3083097	63232	
821.76112		2656731	54916	
822.09693		16832192	64386	
822.59829		7891791	64400	
823.10004		3732253	78059	
823.87257		2846076	45295	
824.59169		2706015	46040	
824.86894		3205748	51669	
825.00132		2737403	75685	
825.03742		2864590	55140	
825.41308		2646584	91191	
827.38649		3952953	53442	
827.70006		2993089	61477	
828.07871		2821196	53774	
828.35011		3274973	62513	
828.98050		3553773	57716	
830.37014		2867250	70499	
830.42193		3179470	45685	
830.97785		3025910	73404	
831.63631		2713044	65052	
832.07391		2701117	56651	
832.31165		2687259	67126	
833.65164		3151331	54844	
833.72931		3261740	73814	
834.78955		7403070	66540	
834.92282		2879332	53030	
835.06534		3217552	54734	
835.12638		4761008	76061	
835.45366		3368317	61457	
838.07731		2707720	30317	
838.76486		2884787	49726	
838.90107		2860538	68522	
839.32534		2859706	73152	
839.35547		3103690	60442	
839.71106		2888293	28456	
840.72621		3264460	29742	
842.22558		2690576	66350	
842.58689		3361646	64637	
842.90913		3416919	67647	
846.06995		2756128	42214	
849.29603		2846919	52695	
849.64023		3833851	47684	
849.87104		2705779	61633	
851.22697		2855607	35688	
851.46879		2913285	49435	
851.83901		2846774	54347	
852.45653		3793192	45508	
852.52431		2755579	64671	
852.66606		2992613	56507	
852.68846		2997713	67662	
854.10146		2972408	37721	
854.23594		2689142	65790	
855.23370		2773661	80938	
855.34061		2894853	46273	
855.44065		2827945	41195	
855.65612		2700569	59601	
856.28894		2675586	34864	
857.30548		2807410	70256	
857.54649		3147536	49975	
857.77147		2701637	66920	
858.22245		3022063	66848	
859.09250		3314291	21989	
860.59704		3251583	53554	
860.77279		5147419	70552	
861.10823		5331721	67519	
861.15351		2797472	64242	
861.44233		3735670	67326	
861.77694		3402628	36434	
862.17301		2793137	58580	
862.50726		2792686	39647	
863.74462		2729407	61177	
863.92346		3060252	65251	
865.35640		2961571	63022	
865.53570		2871872	54321	
865.78213		2844543	69383	
866.37686		2955780	50505	
866.41836		2651785	85854	
866.44681		2844504	68655	
866.73517		3018621	48291	
867.43160		2893526	65650	
868.98702		2680667	59786	
869.25393		2784869	58963	
869.55545		3358050	70552	
870.50359		4159629	43179	
871.11198		2884391	60804	
871.51216		2927831	35364	
872.55075		2651808	28738	
875.01437		2882540	57207	
875.82958		2922002	55656	
876.18800		2843243	37875	
877.32322		2767176	44995	
878.33262		2786114	57612	
878.65769		2741899	61953	
879.85914		2775801	61125	
879.92914		2831966	72905	
880.19203		3060422	56852	
881.39539		3258933	54066	
882.22371		3009507	63281	
883.72949		2683280	55682	
883.90782		2848493	50057	
885.02843		2997714	58551	
886.04210		3130753	60686	
886.28590		2814879	37979	
886.64749		2762267	64381	
886.74520		3137998	51860	
887.28756		3321320	57740	
888.79230		3176438	53902	
888.93561		2762369	49054	
889.01241		2765865	58682	
889.05236		2865566	55837	
892.16627		46692852	61374	
892.71634		2711186	59041	
892.93369		2907443	48410	
893.09298		2685814	66969	
893.17086		15817215	63866	
893.53503		2902613	34868	
893.98014		2848709	46181	
894.12725		2823826	46468	
894.44552		2816104	43268	
895.32575		2794355	49254	
897.27277		2644158	63208	
897.44012		2884917	64953	
898.26816		3472519	42472	
898.45756		3144042	55204	
899.03523		3139672	33320	
899.08608		3021411	43441	
899.59117		2880156	44384	
900.28611		2761272	38947	
903.10707		2877298	33054	
903.77054		2833071	58006	
906.24076		2814661	56128	
906.62086		2719406	72927	
906.79573		2818363	43168	
907.08370		2685667	71823	
907.97556		2885562	69227	
908.15133		2789847	46730	
