m/z	z	I	Res.	
510.10834		3512047	172494	
510.98897		3422085	101715	
511.79833		3481980	192649	
512.01861		3721322	150016	
512.65640		3374039	126778	
514.63077		3586423	100832	
515.70506		3369284	214428	
516.59449		3690322	146148	
516.62708		3688960	138876	
517.06366		3411229	144546	
518.35329		3382234	121727	
519.26918		3606868	156024	
519.53283		3533699	147250	
520.95452		4080192	179631	
521.39300		3582115	89883	
522.35166		3501726	191135	
522.54906		3702163	119320	
525.95199		3911605	108696	
526.82391		3749215	150675	
527.27584		3399771	204024	
529.16086		3773947	163971	
529.63956		3420447	126713	
531.92802		3643810	109542	
531.97177		3862720	142029	
532.56847		3429325	104804	
532.79885		3732051	142007	
532.98978		4305634	136523	
534.45467		3489471	147397	
536.14403		3602719	103790	
536.29554		3738103	150226	
536.97913		3539139	133114	
537.66479		3626836	166295	
538.01380		3534213	131037	
538.03767		5577447	165772	
540.33830		3484855	155611	
540.36288		3960282	159882	
540.38908		4168447	155742	
540.96614		4357431	107770	
541.49909		3524848	139367	
541.75311		3998267	120818	
543.31132		3623631	124741	
543.77188		3775586	116021	
544.20714		3450897	146526	
544.22834		3440239	141611	
544.28810		3978885	151983	
546.45550		3426917	141582	
546.64673		3453239	189792	
546.75193		3536270	157384	
546.75968		3440154	153184	
547.02035		3864079	123773	
548.10302		27073568	160603	
548.36016		3500305	153243	
549.10618		6488000	172023	
550.10677		3687901	191807	
552.78262		4093218	126252	
554.56989		3518189	98672	
556.30516		3496686	150532	
557.63082		3665698	129427	
557.96573		3554308	114425	
558.03144		3445155	186719	
558.23290		3569669	119657	
558.79281		3700795	91557	
559.97993		3616857	133957	
560.69582		3749856	169246	
562.19660		3488466	98242	
563.11302		4652154	146238	
565.36325		3783332	161538	
569.57661		3535640	134310	
570.08248		3543921	147867	
571.29658		3465668	148925	
572.02105		3620374	131096	
574.53031		4224687	144306	
574.54573		3961157	195150	
574.70894		3526000	73753	
575.46937		3629172	135089	
575.62683		3695735	87663	
575.94345		3603805	134903	
576.62860		3594998	60985	
577.40381		3925902	84554	
579.72696		3675028	134727	
579.78133		3488354	135293	
580.47406		3570435	187581	
581.12994		3757743	133637	
581.28060		3586374	129192	
581.87400		4146392	162420	
582.22711		3527666	107688	
582.59672		3474083	152665	
582.85402		3967315	171720	
585.86326		3729312	124882	
586.45184		3629032	155859	
586.91028		3966902	118919	
589.87540		3660854	121559	
591.36084		3562934	93060	
591.37268		3583879	166597	
592.11100		3632704	70381	
594.27402		3556442	115866	
595.07168		4148611	97839	
595.70747		3571463	140550	
597.62425		4784858	123266	
598.40181		3667586	110711	
598.57762		3742874	156297	
598.68934		3688312	103014	
600.14872		3535485	101870	
600.21397		3699033	137167	
601.25480		3901967	113868	
605.13722		3493515	139086	
606.53275		3964965	140183	
608.26566		3850640	135807	
609.03665		3522622	157436	
609.87689		4175819	145551	
610.59763		31431728	142299	
610.82534		3762284	167329	
611.04266		4157464	121854	
611.09943		12065511	154569	
611.37662		3552294	126715	
611.38842		3899446	131681	
611.60093		4745628	139446	
611.75640		3589939	116179	
611.77275		3616201	138217	
612.34783		3690947	61160	
612.60663		5070600	140941	
613.58363		3520137	105240	
613.78872		3949860	116775	
613.92247		3581852	181819	
615.07608		4173900	139540	
617.62530		3988783	123447	
617.98122		3914132	113323	
619.55111		3616111	114404	
619.88017		4013998	85265	
620.46220		3598661	135733	
620.51091		4317383	138631	
623.44712		3697995	132904	
625.39159		4348548	144276	
625.67296		3674813	119694	
625.82352		3939719	117190	
627.14303		3592366	132634	
627.47527		4162538	104872	
628.06947		10816515	138920	
628.88448		3810625	161143	
629.47826		4267415	101722	
629.50043		3663284	119564	
629.51729		3580234	137797	
629.72951		3699364	149663	
630.50707		3769260	136882	
630.79672		3565356	140620	
631.51757		3666918	133504	
633.24547		4184397	154522	
634.06998		3895177	154479	
635.45428		4287776	136476	
638.57456		3902654	97343	
639.39645		4039335	133568	
639.44048		4184544	129104	
639.75036		4124720	108789	
640.30935		3723650	77843	
642.68129		4200617	124983	
643.37783		3805988	90541	
643.80887		3776074	140131	
646.59128		4039191	141908	
648.17182		3805535	95205	
648.64077		3550252	109007	
649.31000		3747188	140713	
649.57323		48730556	132237	
649.58356		3626698	207743	
649.87449		3638549	92747	
650.06370		5635618	142803	
650.07490		17684528	141408	
650.57622		7043618	69481	
650.74358		4227058	124484	
650.91741		3591178	106126	
651.57110		3627639	158653	
652.84566		3646979	87988	
653.04115		3671381	84834	
653.10819		3874023	153161	
654.37693		3677571	115714	
654.43073		3668549	162034	
654.72315		3663788	160721	
656.69994		3733054	66452	
657.20251		3600642	124266	
657.33224		3567904	125218	
657.75522		3599265	112205	
657.80109		4223321	126723	
658.59567		3826459	142783	
659.72271		3705643	94879	
660.13115		3597654	133680	
660.14458		3877734	97264	
661.18186		3978946	131503	
661.59744		3719603	150300	
661.69042		3627810	84265	
662.92951		3743206	155088	
664.25423		3762183	116131	
667.17398		3620201	107958	
668.89592		3667896	111265	
668.96988		3864590	99853	
669.02528		3859342	103524	
669.08718		3719702	117052	
669.98432		3574176	133560	
670.31023		3982615	95222	
672.09112		3662092	105498	
672.57400		3590577	175314	
673.00726		3584541	114691	
673.52868		4017836	113607	
673.89972		4192719	105237	
674.89702		3615475	143969	
675.98110		3797361	94030	
678.79371		3620576	132721	
679.32019		3858595	73955	
679.94937		3642388	129703	
680.21339		3684533	135013	
682.37378		3977759	133785	
682.57701		3615354	103909	
683.59319		3707711	106012	
684.01598		3801220	101608	
684.18629		3799546	71175	
684.31177		3648448	123309	
684.54708		3839291	126016	
684.88966		3816552	56499	
685.80268		3629809	81944	
685.94213		4125221	78908	
687.07050		4006187	127363	
687.36839		4308068	93313	
688.23329		3727982	111297	
689.08727		32384872	124772	
689.39029		3646403	63365	
689.46939		3831797	114667	
690.09119		6726009	155574	
690.15875		3779359	187685	
690.17543		3814032	114294	
690.27252		4155061	102447	
690.37086		3863130	109864	
690.81153		3842784	125568	
692.69020		3603686	140200	
693.48296		4343564	114545	
694.13583		4229410	115918	
695.88644		3783044	139174	
700.59753		3678807	96890	
700.80781		3828996	140425	
701.09128		3776089	100859	
701.29323		3617630	163424	
701.49869		3640485	138103	
701.62593		3892641	91867	
701.96780		3955629	108897	
701.97525		4749428	110069	
702.95848		4070955	117680	
702.97675		3889212	153353	
703.01119		3814429	83543	
703.29471		3868655	147597	
703.49638		4186161	97851	
704.85725		3826888	100966	
705.37403		4330805	95920	
705.87207		4157198	92727	
706.58911		11958582	132263	
706.65789		3774839	117263	
706.70576		4613156	120798	
707.09057		6358800	134169	
707.73296		4044205	111525	
707.82597		3728452	33283	
708.19880		3793570	137580	
708.39540		3715547	125622	
708.64198		3673346	100478	
708.97308		3872247	99536	
709.14185		3745236	45429	
711.60653		4224706	109982	
711.81468		3746754	129863	
712.05168		3649052	135439	
712.59016		3690250	131694	
712.86546		3890950	113091	
713.06468		3670205	141164	
713.17161		4215710	111404	
713.73965		3964581	101718	
715.47378		4522058	117359	
716.92803		3766503	141514	
717.41020		4079958	110535	
717.68298		3854219	132242	
718.16889		3652540	82063	
718.76903		4153298	62513	
719.63208		3641871	115627	
719.64441		4171482	70567	
720.09786		4326123	122044	
720.23611		4005348	119313	
720.75405		3917996	101194	
721.27394		5091957	119613	
721.41411		4326512	116283	
721.54895		4361702	126816	
722.16102		3651454	79222	
722.67491		3949502	72465	
722.75094		4938240	137228	
723.12571		4268486	115386	
723.29621		3666714	104079	
724.20227		4317100	94300	
724.52942		3668230	147089	
724.96241		4055676	137910	
725.30718		4217252	104484	
725.58626		4604436	97010	
728.88000		3810123	100802	
729.06363		3892774	113088	
729.26610		3842769	151153	
730.03325		4025431	117906	
730.08062		3840254	100875	
730.44023		3986861	77345	
730.46280		3902528	99848	
730.67576		3891634	94784	
730.73762		4337190	136632	
730.77136		4267202	116030	
731.03198		4018204	127270	
731.18015		4103960	129015	
731.48777		3768345	120131	
731.71102		4580948	108830	
731.84842		3738630	85842	
731.93936		3967122	42916	
731.96001		3792035	126213	
732.01732		7573843	159649	
732.08344		3891930	56558	
732.09096		4442000	178579	
732.09807		3739543	139819	
732.10662		6723742	140441	
732.17950		4591834	195926	
732.18941		12141026	115583	
732.20331		4535022	166347	
732.23862		4358731	105894	
732.27261		7017768	113419	
732.37266		3781835	76189	
732.69032		3774883	88307	
733.15542		3905604	102493	
734.32669		4050764	115123	
735.22478		3828143	112096	
735.58582		3658327	106166	
735.82235		3698713	104610	
736.14517		3717153	128691	
736.30954		3707047	120626	
737.31464		3762970	76518	
737.38876		3654550	126861	
737.43034		3709752	144531	
737.96612		4135530	126379	
738.09925		3762743	76907	
738.64289		3859022	98329	
739.10019		3706144	83497	
739.21428		4011868	128849	
739.67650		3740880	107588	
739.80017		3866675	123269	
739.99758		4281874	99559	
740.19905		3755827	108841	
740.60622		3825722	135492	
741.75971		4961876	76911	
741.92554		4119640	95423	
742.17346		4414174	74770	
742.34481		3772805	87625	
742.44589		3807478	143522	
742.76178		3691857	75847	
744.79934		3840955	101164	
744.82374		3896270	131701	
745.49214		4045915	129366	
746.57141		6222631	149390	
746.94004		4190407	104494	
747.05115		4019358	101375	
747.43439		4340296	110536	
750.47187		3759029	105664	
750.52426		4062493	127843	
752.33622		4226440	102715	
752.79934		4038377	133538	
753.05386		3849515	98601	
753.20157		3733339	92138	
753.30524		4022698	87721	
753.36876		4177370	84547	
753.53917		3659931	154189	
753.78753		4026712	127258	
754.43407		3707970	122889	
755.16928		3775309	78330	
755.20167		3980550	109947	
755.36826		3873219	61668	
755.81655		4062421	38132	
756.11874		4039480	133399	
756.43914		3685033	90457	
757.03224		4097861	78041	
757.23214		3670651	150982	
757.26409		3942163	124191	
757.59608		3957387	121006	
758.55039		3691348	154092	
759.17174		4148194	97879	
760.49912		3731258	118332	
760.77989		3991625	129331	
761.05352		3835283	135676	
761.36136		4215287	54533	
762.15491		4369855	136998	
762.48047		3769582	109066	
762.52180		3689676	126991	
762.98341		3940063	105180	
763.03280		3836611	156163	
763.10761		5907962	180896	
763.11861		68931072	109643	
763.60912		4159337	149763	
763.62045		37857136	115366	
763.75092		4320209	100597	
763.88939		4110966	59126	
764.12246		9801696	106755	
