m/z	z	I	Res.	
413.77835		716714	282004	
414.17577		19860588	265847	
415.69099		970813	315694	
417.50415		671130	307904	
417.85642		722338	354336	
417.93907		696952	336299	
419.32512		703623	284794	
419.66322		745728	140611	
419.72475		714841	292798	
420.40321		759018	279447	
421.18948		1349887	258000	
421.41528		740932	318207	
421.44198		676513	331746	
422.45416		711692	295597	
423.44091		749401	348097	
425.11402		688727	350133	
426.01283		674271	263419	
426.64995		706117	249926	
427.05952		733126	257341	
427.26465		678334	290900	
427.64392		767666	289131	
428.26649		727818	278880	
428.41214		677882	312835	
428.79713		688189	298561	
429.68622		752135	247681	
429.92335		677292	333621	
430.19445		1394924	300172	
430.95663		688165	296537	
431.44401		681949	105344	
431.52666		702100	354950	
432.20268		671590	259185	
432.70320		798909	235356	
433.09045		701217	368288	
434.42498		682617	301906	
435.39749		703987	188750	
435.46483		683331	282354	
436.21177		679839	275546	
437.17577		682226	249493	
437.43964		770229	297688	
438.83016		676569	259930	
438.98527		698584	125519	
439.01344		676261	266796	
439.51862		777196	282565	
439.52269		697900	242421	
439.58538		677365	203688	
439.79151		783726	281305	
440.05266		694897	226340	
440.08614		3682765	266977	
440.09019		3658701	255402	
440.09417		1164620	302938	
440.11941		3230666	262205	
440.12349		2518985	278051	
440.12745		667817	292605	
440.15257		1718534	284303	
440.15669		1478022	305627	
440.18603		823298	249143	
440.19019		812802	275230	
440.21958		833823	307689	
440.22321		667518	316385	
440.65151		687535	308255	
441.79962		684720	365305	
442.31355		1402008	276483	
442.66232		672418	281830	
442.95737		666449	352407	
443.65980		718741	236539	
443.84080		705809	280841	
447.71744		680113	294868	
448.19511		906847	238720	
449.09331		678688	298540	
450.52762		808715	272042	
450.84073		738027	316966	
450.92096		664930	290688	
451.77951		758922	223535	
452.57371		698937	296505	
452.89348		673976	236674	
452.90760		683831	291854	
453.10101		715907	297104	
453.18971		665466	269255	
453.80431		686972	280186	
454.87320		685281	237394	
457.40948		845624	249466	
458.53383		666827	304737	
459.23178		664169	295671	
459.54768		700363	343632	
459.65684		685649	168847	
460.49561		711618	254319	
461.16554		667987	212651	
461.22283		6737742	220477	
461.22600		680910	464943	
462.11806		672507	339274	
462.23106		700913	306665	
463.20707		704728	223778	
463.64033		739953	273306	
463.97066		671011	246705	
464.27275		849848	297389	
466.13524		672212	302862	
467.25938		765716	357286	
467.80822		664965	301279	
468.09796		713229	229496	
468.70094		978298	352696	
470.14099		710820	300553	
470.16614		776162	309926	
470.87686		748232	266584	
471.83995		714235	250164	
472.66399		692443	301426	
473.20100		3073618	232137	
474.60629		692087	216995	
476.18760		687795	267009	
476.34538		672151	253595	
477.69487		716232	425953	
477.70123		18435336	233536	
477.70568		854727	261834	
477.94355		701622	311761	
478.20529		713572	298870	
478.35647		675706	242628	
479.19479		678817	337051	
479.69885		717631	240046	
480.45855		671149	307830	
481.30836		663094	248413	
481.86928		784531	249613	
482.13498		722658	315368	
482.80248		663801	108564	
484.72757		663559	219420	
485.11516		667537	208322	
485.71041		1582671	194068	
486.32896		672653	262187	
486.38868		679882	284311	
487.96689		710902	199042	
488.65328		689651	343390	
488.75875		726798	242731	
489.69736		679264	287521	
493.10343		670599	162674	
495.46610		717420	271535	
496.46259		738217	291532	
500.00343		700190	293635	
500.23808		661880	308351	
501.93837		693136	266241	
502.28199		751432	291570	
502.67433		702496	302156	
502.92168		670995	172159	
503.97242		664104	271043	
504.32814		706178	275922	
505.23185		1573205	318153	
505.23640		23809108	208945	
505.24174		963861	316288	
505.45856		704722	222086	
505.85275		710349	340086	
505.89533		732588	257645	
506.23757		912200	244906	
507.24047		807806	319857	
507.59207		663211	201866	
507.92799		735608	211148	
508.21416		762502	192736	
508.89331		679058	248488	
510.73879		758798	245421	
510.82580		715854	142684	
511.63276		721935	199569	
512.71581		984691	308778	
513.11484		756437	233659	
513.26746		675222	246198	
514.80016		757475	275159	
514.85655		677156	167061	
515.19688		670632	301508	
515.60234		663053	247269	
515.78188		698943	216278	
516.53721		736442	223513	
517.17644		711780	217692	
517.21364		687045	254714	
518.89214		664886	229295	
519.39308		674945	140659	
519.81874		675035	286741	
520.61171		671664	153058	
520.99947		700826	271141	
521.31419		723427	279070	
521.47294		664584	268811	
525.24240		883211	186212	
525.40857		668178	353821	
525.85041		747236	263050	
526.06737		667277	229510	
526.63483		840678	226552	
526.93550		813012	238546	
527.13487		662781	249559	
527.59235		683762	210982	
528.57929		747299	302105	
528.73871		944171	179663	
529.60142		680248	259048	
529.74323		2348896	195509	
529.80519		680147	164714	
529.84896		691430	327266	
530.05497		830897	232289	
530.24429		1251131	302576	
530.30273		738495	210128	
531.60817		737323	237766	
532.20052		675983	267593	
532.21855		727704	144374	
532.69700		694030	269446	
532.72678		709648	289820	
533.51000		681187	235287	
534.24327		17355572	204355	
534.40127		758239	266458	
534.69576		687188	308171	
535.13527		683699	271097	
535.20764		780376	239233	
535.30249		727711	197981	
535.50157		739501	245097	
535.62228		762870	263598	
537.09427		722565	268779	
537.50340		664613	137919	
538.91003		734136	201437	
538.98953		711479	148393	
539.31657		674347	189931	
539.44408		682518	121921	
539.55947		745584	240866	
539.74534		758880	216772	
540.21974		758186	172132	
540.46001		706751	275674	
541.06282		665142	255900	
541.57902		681573	199757	
541.76920		678551	194642	
542.23417		2241091	217938	
542.25283		1107781	211594	
542.75536		668789	189920	
542.99118		726861	174304	
543.08269		668886	247178	
543.15593		674493	236793	
543.27005		724168	259570	
543.38775		669588	259410	
544.05399		709687	207349	
544.44198		711999	228968	
545.91130		737851	264042	
546.09825		737775	255216	
546.15959		741142	227994	
546.27064		3932770	205222	
546.27398		740706	378944	
546.60630		722631	171863	
546.70070		681522	249742	
546.95278		1789038	215335	
548.60396		698540	218205	
551.03544		728983	189279	
551.22886		875568	400479	
551.23461		17131952	187063	
551.24083		1074610	389531	
551.31002		663674	226101	
551.54984		702905	179217	
551.85970		697282	281769	
553.79030		672549	247578	
555.08702		673083	245824	
556.25019		931364	246389	
556.84399		786876	242616	
557.56699		694937	165084	
557.60416		709263	105877	
558.53619		677407	248988	
558.94021		692670	207839	
559.79508		692455	182885	
560.01263		787434	273537	
560.76030		742628	151968	
562.88053		714444	274594	
565.26165		3304630	208768	
565.32030		1120064	238580	
565.77890		797397	263893	
566.47005		813783	254449	
567.25334		2092332	194319	
567.27388		751824	215995	
567.60896		706256	224579	
567.62879		753940	111954	
568.03020		1079298	219886	
568.24454		860460	242922	
568.71931		796458	229936	
568.77123		912532	194453	
569.25775		714741	223243	
569.75261		736985	383475	
569.76174		19937690	186833	
570.26318		884417	297808	
570.27234		674275	167607	
570.76410		834312	187529	
571.55553		673645	206649	
573.27103		2564861	169757	
574.38330		753650	237361	
574.86618		747678	287544	
575.47208		816807	140678	
575.59052		717634	264462	
576.90916		778867	208116	
577.76214		684092	302044	
577.77115		19661950	189185	
577.77710		883327	237355	
577.78092		674816	305501	
579.29421		1191342	168581	
579.37241		686785	310962	
580.22098		681811	252286	
580.30007		734918	248887	
580.72695		692945	195709	
580.92152		670114	252470	
581.15144		772924	175859	
581.36244		885426	254167	
582.25475		729943	275051	
584.11154		809407	188881	
584.45107		757690	243733	
584.78853		671061	208226	
585.28081		3863162	165696	
585.37106		766835	189030	
589.28651		1248133	146362	
589.61576		1041221	114678	
589.96683		1871532	200070	
590.68017		854208	197685	
590.97044		699783	179054	
591.51493		699355	192969	
591.78708		745934	243450	
591.79547		706608	225508	
592.26829		5488097	192273	
593.15637		688883	240790	
593.34100		699820	197864	
593.59634		758652	266001	
594.06910		774704	183805	
595.60832		786812	243343	
596.99467		759169	229247	
597.16843		835322	243735	
597.41763		711629	280963	
598.62426		677633	205242	
599.22338		678637	261586	
599.82416		908635	191751	
600.78045		1666247	191356	
600.98310		693134	160066	
601.48660		710847	108355	
601.75704		760958	211123	
602.30341		1287329	177739	
