m/z	z	I	Res.	
518.19188		3338303	112701	
520.00027		3323087	140527	
520.04051		3273411	139796	
521.31503		3252522	203403	
523.09333		3246110	146772	
524.71386		3350092	121152	
525.09108		3198324	146004	
527.84681		3353641	159440	
528.10403		3422967	172826	
529.85606		3580382	153025	
531.74645		3211838	106136	
532.02353		3305255	67795	
532.65246		3399421	116775	
532.67464		3341370	171465	
532.95529		3198376	174015	
534.46350		3323996	129387	
534.85998		3193507	160474	
536.09207		3387953	136568	
537.73146		3124759	173820	
537.74429		3637288	107738	
538.03774		4028457	156562	
538.68676		3355774	90292	
539.47110		3531332	138389	
539.53815		3102620	93444	
539.69697		3270637	143515	
540.00526		3718914	116659	
540.48638		3292635	121085	
541.33023		3287122	94349	
541.42577		3243472	117760	
544.00855		3244699	127600	
544.77111		3501001	153942	
545.38562		3150324	157306	
545.76376		3472359	160019	
548.10327		88815608	150086	
549.09359		3630103	156513	
549.10678		17615656	142682	
549.76950		3382229	169921	
552.38088		3291286	105596	
552.50412		3158457	159832	
553.10971		3177371	90440	
555.36951		3298573	157176	
555.91571		3355426	181554	
556.04268		3493578	156003	
556.81342		3321671	168527	
557.10635		3339532	136546	
557.87433		3653190	149001	
558.52893		3127915	148595	
558.84653		3274256	136727	
559.32963		3163152	175472	
560.20567		3587803	150736	
562.03485		3800661	140616	
562.45562		3570435	95311	
563.68874		3403814	157768	
563.86106		3225995	150532	
565.14862		3261879	91644	
565.91355		3393806	62694	
566.05615		3350186	177370	
566.57386		3210649	161863	
566.75933		3342991	160949	
566.80682		3207758	191536	
567.47397		3443075	161287	
568.31758		3147489	144929	
569.98894		3287240	121049	
570.12040		3502902	169897	
570.14257		3445331	143521	
571.60151		3370976	121789	
573.23617		3471956	148659	
573.83514		3187692	153181	
574.11468		3155583	110615	
575.06760		3396763	79936	
575.42097		3416830	105747	
576.32333		3273223	107966	
576.95856		3440719	109958	
577.63712		3272239	114939	
577.74240		3449050	185899	
578.02520		3305423	116509	
578.95313		3644952	171620	
579.95239		3250174	167510	
580.14320		3791930	146884	
580.94302		3565401	126747	
580.99773		3515297	109253	
581.70626		3312422	104988	
584.12517		3769270	169177	
584.54947		3170020	185222	
585.01056		3305217	154362	
586.54140		3268060	131952	
587.36825		3374360	168474	
588.43783		3167442	73313	
589.14096		4637483	117170	
589.65798		3739791	165232	
590.38978		3252237	101016	
590.83023		3900172	141763	
592.23381		3600085	101559	
592.39165		3244803	140646	
592.48966		3250883	170978	
592.63385		3189055	166215	
592.73770		3282886	148074	
593.83529		3175965	87322	
594.21126		3472198	191669	
594.51846		3174326	94706	
595.38774		3433601	100433	
596.06116		3495340	78738	
596.39758		3446625	169200	
597.58452		3178021	173128	
600.28296		3576585	169231	
600.70471		3197865	110490	
600.90858		3226161	103125	
601.10931		3260339	74576	
601.67902		3287634	132390	
602.97470		3277783	128536	
603.79057		3260080	172333	
604.33225		3183976	104290	
604.80121		3280386	132402	
605.84413		3228411	153049	
606.45565		3283210	145327	
606.85258		3536262	129534	
607.05095		3254787	157170	
608.43543		3703083	110452	
610.05986		4100224	167492	
610.59787		14540331	133204	
611.04288		7254369	144576	
611.09993		8124329	119889	
611.77841		3465349	76875	
611.81096		3337775	160427	
612.60161		3279960	136359	
612.98581		3517255	66762	
614.56244		3262982	139272	
614.74219		3563624	103564	
614.95843		3378745	163769	
615.22765		3281900	99887	
617.94801		3869028	130831	
618.90329		3388687	132281	
619.29433		3612119	104397	
619.45660		3403586	170069	
622.85138		3620095	110738	
623.19248		3916774	100807	
623.29773		3702312	115564	
623.51564		4011765	83487	
624.45729		3418753	150757	
625.24050		3386758	99166	
625.59561		3333691	113093	
627.29897		3386727	120269	
627.32408		3602694	144679	
627.36040		4871026	116105	
627.37086		9171711	146281	
627.44201		12729430	131499	
627.51365		12024494	136362	
627.56249		3540650	138345	
627.58555		5132806	146167	
627.65736		4367966	140115	
627.91374		3829399	133710	
628.03924		3324465	143112	
628.07010		5718871	149373	
628.96455		3409243	132310	
629.06124		3316753	91470	
629.40092		3532048	110605	
629.51104		3451942	70910	
630.06230		4813653	159418	
630.75688		3266913	127123	
631.34622		3818604	141431	
632.67980		3339898	101262	
633.00945		3452392	91492	
633.24136		3749280	102136	
633.77447		3268451	110809	
633.84184		3329908	123161	
634.07039		6418759	122067	
634.32933		3339390	138299	
634.35615		3329054	127610	
634.47960		3320307	139280	
634.52921		3288175	105624	
634.61246		3403922	91825	
636.22532		3239200	129812	
636.41824		3802822	107898	
636.60547		3915942	128298	
636.89406		3714367	117891	
637.02666		3430493	109772	
640.77191		3274231	115464	
640.99763		3656705	147250	
641.97311		3440381	148364	
642.18523		3324662	142212	
645.10662		3333387	103619	
645.13072		3354024	130295	
645.71540		3385934	115976	
645.91218		3358162	92248	
646.32517		3486929	118701	
646.62926		3342769	152563	
646.67446		3472101	153546	
646.91184		3279096	84916	
648.11459		3898786	79766	
648.22897		3291366	139435	
649.08229		3698362	159854	
649.28216		4125599	114394	
649.57335		27146476	125542	
650.04817		3640204	134333	
650.06504		15485214	128859	
650.07469		9019690	134662	
650.58159		7810412	127821	
651.04111		3447224	134980	
651.06800		4087958	151640	
653.18895		3259515	134812	
654.29380		3370936	65681	
654.46473		3274904	144576	
656.57982		3767511	155223	
656.65183		3264295	111538	
657.97910		3423082	73329	
659.06069		3638293	115157	
659.93812		3806811	91372	
660.61903		3557447	151503	
661.79069		3460551	131503	
663.64838		3673128	135597	
