m/z	z	I	Res.	
402.50462		4891679	264958	
402.64316		4454972	400268	
403.53143		4700204	222285	
404.10670		4509374	354778	
405.17988		5092243	320493	
405.48798		4419065	266631	
406.14243		5377524	384510	
406.83089		4637084	315032	
406.84006		5353767	348936	
406.90811		5310583	276748	
407.10362		4551518	213838	
407.40290		4806848	329358	
407.91152		4634780	333078	
408.27442		4552780	338526	
409.03642		4586718	358397	
409.12329		4694342	246215	
409.24612		4642778	201418	
410.13685		4432911	284081	
410.49915		4472392	135390	
410.50763		4917075	285081	
410.85388		4435577	265117	
411.19951		5720097	228702	
411.75433		4580171	381172	
412.21363		4926978	292623	
412.60411		8093542	402950	
413.25967		4554903	429629	
413.30230		4674508	423317	
413.30399		4943566	415831	
413.30970		8704213	374135	
413.34927		4800007	381555	
413.35236		4642826	461433	
413.35699		13076752	320674	
413.40454		9815883	222435	
413.44713		5011329	531958	
413.45231		12347783	305967	
414.05246		4888696	265492	
414.26753		5236359	253364	
414.81633		4745276	277589	
415.50250		4558371	242353	
416.72931		4572741	369879	
416.83762		5136208	386156	
416.97451		4960512	350197	
417.59999		4645673	336595	
417.83626		4770779	327671	
418.26612		4549514	358516	
418.70233		4588867	304820	
418.95250		4455178	399069	
419.07873		4958640	273920	
419.65823		4441513	374170	
419.86181		4660917	337831	
420.75042		5097037	280401	
420.92461		4969781	340963	
421.15873		4895341	161798	
421.66978		4517783	334022	
422.60710		4664833	347530	
422.81581		4576026	331682	
423.05319		5216987	250062	
423.31544		4748606	247785	
424.29811		4685942	247288	
425.04194		4499439	443158	
425.27911		5754293	288531	
425.30545		5172313	337424	
425.46452		4867252	280658	
425.62302		4819342	323680	
426.02962		5118527	324506	
427.32642		4936391	293021	
427.44488		4841836	295696	
428.11762		4553241	330339	
428.18131		4636787	254932	
428.88109		4678219	270786	
429.03901		4657961	197187	
429.22798		5086644	350338	
429.34250		4900310	204937	
429.94316		4842921	286341	
430.31182		5880374	259708	
431.37301		4508322	340276	
431.72756		4504735	319876	
431.99977		4550566	316334	
432.03556		5181914	282540	
433.90099		4537193	283779	
434.22462		4671425	354502	
434.34754		5021557	303794	
434.42089		4757600	194107	
434.50876		4972128	326027	
435.12674		4917610	228093	
435.95993		4721589	276046	
436.30106		4794158	311627	
436.52779		4497022	304264	
436.56917		4585147	274738	
438.99410		4679393	235564	
439.29070		4924191	291614	
439.42393		4473768	209977	
440.18180		4560994	285057	
441.54224		4574072	296225	
441.74226		4676265	345281	
442.12887		5000185	319830	
443.29382		4572217	146292	
443.54401		4520571	314633	
443.73791		4759847	286164	
444.44014		4871271	197222	
444.45190		4760057	322645	
445.18235		4709226	336945	
445.34495		4699239	347106	
445.42542		4504613	188033	
445.53715		4536339	292358	
445.80679		5908025	262423	
446.15066		5153107	288986	
446.90922		4683514	204826	
447.98638		4532895	313630	
448.26391		5084246	254111	
448.30153		4498066	310870	
448.87945		4663080	304870	
448.95109		5198362	164244	
449.13068		5401783	349611	
449.22740		4779281	190135	
449.33581		5271678	256438	
450.43390		5447130	255387	
451.57157		4921599	287816	
451.91419		4683464	185042	
453.43825		4840911	302241	
453.49291		4719528	249139	
453.92841		4764654	341361	
453.96899		4706608	300083	
455.04210		4630028	316841	
455.23258		4627396	250127	
455.45999		5036730	299049	
455.53319		4684978	223809	
455.60893		5132591	262175	
456.27598		4625402	369706	
456.48624		4734037	236948	
457.71500		4765000	301649	
457.74299		5513463	218114	
458.09704		4633923	266946	
458.78785		4570435	249170	
458.99970		5097893	296001	
459.06626		4508436	325787	
459.45712		4750370	278290	
460.57381		4751860	323391	
461.50571		4768664	243800	
461.98412		5079745	284485	
462.09219		5140952	182082	
462.18118		4915855	315326	
463.46063		5504269	306844	
463.47915		4714541	222267	
463.57816		5050582	222882	
463.83773		4745105	215224	
464.09996		4505681	251695	
464.28278		4504841	263169	
464.60484		4573872	388244	
464.66238		4604563	278512	
464.76894		4738442	129321	
465.03519		4509586	265403	
465.10427		5294857	317422	
465.47589		4517511	299833	
465.78234		4832790	262441	
466.37915		4741018	340810	
466.49646		4643301	194679	
466.69001		4626355	340597	
466.70642		4692175	225801	
466.76561		4880182	277207	
467.01713		4511592	286195	
467.30169		4507349	240177	
467.66052		4528195	310496	
468.08982		4608044	321198	
468.40549		4761425	295293	
468.69179		4522307	229693	
468.69852		4584399	220424	
469.19312		4616493	274934	
469.34007		4532910	271784	
470.20369		4690068	324973	
471.05774		4611951	100863	
471.11144		5579085	255532	
472.12217		4678082	292731	
472.27775		4577237	364570	
472.29348		4708080	154488	
472.71869		5553632	107316	
473.11142		4679575	271919	
473.24130		4631421	353907	
473.49495		4732991	283192	
473.57297		4847177	241540	
474.01747		4561887	265909	
474.16961		4859885	293656	
