m/z	z	I	Res.	
419.67112		3644636	195755	
420.27095		3130857	156759	
420.40576		3212798	126886	
420.99334		3202963	164685	
421.05280		3466094	122983	
421.57826		3609016	182342	
421.73472		3674643	184730	
422.96892		3169767	175350	
423.08600		3223580	100628	
424.22061		3475031	213064	
425.73835		3322499	173819	
426.09912		3831510	109931	
426.33921		3462925	164950	
426.58689		3202925	173403	
426.62476		3388468	235441	
426.70920		3135371	166016	
427.53288		3384992	160120	
427.68397		3217517	147553	
427.80159		3415287	223463	
428.79510		3261477	159902	
429.30401		3552476	189319	
429.79270		3631006	125290	
430.81760		3319740	180470	
430.86837		3646353	182613	
431.14321		3303798	132874	
432.90687		3164919	142132	
432.93318		3181427	180085	
434.10839		3195402	180927	
434.46256		3706219	118337	
435.59339		3183933	189778	
435.97183		3748828	224549	
436.13543		3928144	238037	
436.82909		3178732	141465	
436.92819		3309369	209989	
437.04459		3272154	166306	
437.50378		3677750	235168	
438.08631		3496381	163642	
438.65805		3172858	133219	
439.21270		3305062	215505	
439.33156		3376171	170280	
439.48664		3283481	198866	
440.51207		3343706	148036	
441.33839		3191521	155698	
442.34554		3170042	217154	
443.29600		3286009	208298	
443.87686		3325716	201556	
444.40645		3235125	241036	
444.81126		3491209	130938	
444.88166		3631130	158573	
445.64118		3409482	184457	
446.41471		3735950	175094	
446.88643		3601013	153919	
447.20096		3398405	151303	
448.03261		3400725	171579	
448.75971		3399757	162627	
449.37518		3197317	145048	
449.93025		3535351	198332	
450.36246		3205529	154428	
450.60543		3864410	182091	
451.44827		3230344	202895	
454.24985		3241783	217410	
454.40713		3334294	121480	
455.40864		3391769	120749	
455.75259		3431708	178393	
456.44588		3479821	146628	
456.79169		3406389	175251	
456.93102		3362208	141292	
457.27858		3180203	171418	
457.50665		3614948	143269	
457.56658		3416494	159980	
457.60884		3242402	98505	
458.07111		4287932	210410	
458.15743		3318791	142535	
459.52604		3709382	137238	
461.65856		3209901	181052	
461.94845		3254616	195963	
461.96153		3216489	75737	
462.55253		3371152	89971	
463.31172		3677597	108217	
463.45425		3506178	176827	
463.49458		3332117	66684	
463.83375		4039842	169140	
464.34736		3731180	170698	
464.69172		3432289	154785	
465.39909		3256261	153537	
465.74761		3718754	160986	
465.76983		3305054	139657	
466.61184		3212850	102975	
467.51798		3598397	197314	
468.45735		3934774	146993	
468.92659		3240595	207592	
468.98406		3477022	169889	
470.33821		3491960	128870	
471.20955		3538502	153472	
471.41502		3229746	179189	
471.85232		3652844	100179	
472.27232		3463633	149096	
472.97349		3224552	116426	
473.08144		4161142	187527	
473.11809		3191462	256738	
473.13514		3613372	290240	
473.18638		3224576	281137	
473.19149		3922182	271795	
473.19405		4793098	269063	
473.24852		4383313	272965	
473.32868		3191290	246613	
473.42268		3305302	142390	
473.47653		4023165	206220	
473.86697		3764222	126657	
473.91667		3424447	334917	
474.16527		3267719	126680	
474.19752		6401330	163782	
474.25095		3240760	220362	
474.31070		3303494	255069	
474.38369		3221158	127113	
474.81052		5812698	182768	
476.10075		3922917	140662	
476.18096		3260656	162987	
476.47595		3671415	80995	
477.65622		3547802	154584	
478.07031		3449218	184465	
478.47799		3353379	171331	
479.37238		3520369	119324	
479.77107		3249992	69480	
480.11421		3310133	186545	
480.14823		3219363	202642	
480.17882		3331468	177163	
480.30867		3781755	116655	
480.34723		3302959	184067	
480.42624		3731097	264192	
480.58834		3780339	238491	
480.75544		3998036	245975	
481.43252		16124901	187348	
482.26675		4990029	214047	
482.30954		4153863	240729	
482.31238		7064459	194890	
482.32264		4053017	291963	
482.35737		3268680	268996	
482.36007		3403084	278031	
482.36564		5444051	196527	
482.36865		7488727	206133	
482.37899		3763813	213835	
482.40788		3653260	201616	
482.41069		4694032	209465	
482.42107		3663262	309828	
482.49000		3406716	330174	
482.53578		3659641	153713	
482.59069		3567492	261453	
482.59664		5653900	226978	
482.60445		3422039	145800	
482.64796		4373778	198327	
483.81405		3658369	124378	
483.91314		3913479	148400	
485.07998		3348926	140754	
485.44899		4030198	87891	
486.12666		3251446	143414	
486.43896		3501442	194872	
487.68083		3342700	205924	
488.03926		3631001	172057	
488.04934		3644263	171451	
488.17711		3475735	94328	
489.57313		3818846	143857	
489.61618		3591066	173878	
490.31583		3775331	128939	
490.41519		3475341	105633	
490.96852		3326605	151105	
491.12260		3577475	135188	
491.22028		3273035	126448	
492.34873		3637037	154703	
492.44938		3546361	166882	
492.48833		3291856	134437	
492.89196		3295651	155019	
493.51476		3493257	209481	
493.59263		3217174	70326	
493.66971		3322402	160991	
494.21777		3330209	144707	
