m/z	z	I	Res.	
419.08978		4716234	297627	
419.64757		4485869	342178	
421.53052		4457964	379493	
421.73669		4450155	312393	
423.60110		4370681	369449	
424.20276		4409580	321297	
424.93786		4577675	344716	
425.61151		4822369	233945	
425.76554		4608549	336615	
426.46757		4872613	323232	
426.79777		4835533	338588	
427.61428		4500327	306802	
428.29665		4564762	192378	
430.20005		4687631	215814	
430.46188		4358376	249477	
430.96267		4388860	372493	
431.02608		4853328	385651	
432.05635		5110183	298556	
432.56217		5180490	161772	
433.56810		4832142	305569	
434.24636		4618401	288387	
434.70582		4524302	294224	
435.51180		4447958	175417	
435.56875		4463779	328504	
435.80504		4643430	355755	
436.43722		4550982	320940	
437.04146		4701188	306518	
437.45465		5055934	225797	
437.71448		4448804	280545	
437.84891		4834014	225375	
438.18702		4425778	344437	
438.35955		4641314	296212	
439.35553		4658188	279584	
440.31624		4468813	204577	
440.47195		4809384	271006	
441.65764		4927153	225079	
442.37942		4445489	293858	
442.62578		4383760	263878	
442.72221		4774937	330397	
442.75221		5493828	317971	
443.26393		4632990	138267	
444.41963		4395672	254934	
445.83560		4459798	308314	
446.08162		4389115	301946	
449.03781		4940774	319227	
449.25361		5169701	323147	
449.56208		4628461	273272	
449.88798		4656464	282625	
450.12059		4753450	213510	
450.39786		5046726	273909	
451.87664		4904038	177702	
451.91819		4770981	374915	
451.92247		4540331	274792	
452.01325		4518068	281429	
452.20535		4472148	324822	
452.40798		5260548	285320	
452.63449		4527449	298412	
453.48786		5606497	249232	
454.19214		5171723	189891	
454.44603		5060749	284642	
454.51070		4423791	285675	
454.85955		5106562	256765	
455.44052		4466935	269479	
455.73810		4481726	278013	
455.80535		4786597	320720	
455.90615		4686271	297086	
455.97466		4562344	215043	
456.10308		4733421	217964	
456.33556		4769489	284415	
458.17444		4520290	280073	
458.92900		4468596	320421	
459.00496		5565418	311265	
459.09158		4417265	281977	
459.22855		5836614	277755	
459.39943		4656208	307126	
459.66574		4504815	258211	
459.87567		5025590	318573	
460.20924		4428607	140478	
460.30853		4524762	327538	
460.63151		4405203	251519	
461.78438		5828837	260373	
462.29848		4452623	307530	
462.32620		4776123	273274	
462.40499		4428471	278659	
463.59911		4781081	314189	
463.85010		4495528	315731	
464.08851		4794659	256263	
464.26235		4655543	244902	
464.55371		4774920	244051	
464.89996		4879280	276186	
465.46240		4970163	259853	
465.54448		5048118	294511	
465.74308		4431988	318675	
465.77334		4871332	321784	
465.96379		4686678	291114	
466.01900		5005870	302877	
466.47362		4680328	250527	
467.07304		4598349	236808	
467.25680		4759669	239513	
467.68423		4656039	262218	
468.97792		4661590	269459	
469.08639		5001991	145369	
469.70232		4747889	288802	
470.35295		5066902	319384	
470.44388		5632939	254585	
471.35477		5356030	343431	
472.89034		4698717	111975	
473.07865		4745747	273624	
473.50646		4472535	304904	
474.17548		4788267	312373	
474.54050		4577673	259173	
474.57156		4454588	313322	
474.65790		4605772	286267	
474.95764		4794686	339958	
475.07280		4627902	167635	
475.45509		4557690	299832	
475.66573		5970394	264872	
476.30946		4452109	238609	
477.31514		4759458	242820	
477.89369		4618094	252200	
478.26705		4643554	291263	
479.05230		4481807	334385	
479.46084		4853185	271715	
479.48147		4655972	162042	
479.49116		4840693	321833	
479.53143		4883513	281863	
479.70039		9935191	287388	
479.70934		4678502	255675	
479.81165		7834643	278012	
479.85629		4541279	343200	
479.86525		4716654	283770	
480.03526		4582798	254682	
480.58909		6224186	280034	
480.64508		5258393	270565	
481.11080		4850609	222699	
481.24780		4732698	226868	
481.29131		4449892	261479	
481.55337		4480547	112645	
481.87227		4484291	363209	
482.08389		4979756	322225	
482.56928		4693865	271388	
482.62718		5457868	268394	
482.94901		4512627	251032	
483.40862		5443847	135542	
484.07747		5866884	277547	
484.26571		5153735	257975	
484.90263		4465936	301043	
485.04599		5251847	316101	
485.10572		4566510	229652	
485.31553		4652760	288070	
485.67725		5266761	279851	
486.19145		5082179	228381	
486.25051		4847529	251382	
486.41958		4504398	329223	
487.16872		4629345	220289	
487.20659		5160355	364956	
487.37216		4904131	328208	
488.03854		82238280	281499	
488.05072		12407135	266624	
488.09394		91188136	266771	
488.10635		10807744	281171	
488.16202		11037729	305944	
488.24906		9903289	343304	
488.70622		4448726	291055	
488.76208		5694264	313789	
488.89077		4992280	214421	
488.92985		4476765	275298	
488.94311		4762740	350796	
488.98268		5366969	185843	
489.18570		4652060	219859	
489.67712		4531575	342324	
490.32333		4631652	276937	
490.80163		4956715	222523	
492.62267		4787507	234118	
492.78708		4679510	223107	
493.01875		4627824	192254	
493.19423		6200998	265527	
493.46388		4665987	205885	
493.85460		5843512	238434	
494.10537		5322356	247890	
494.23843		4632545	283594	
495.77640		4511249	237836	
496.07061		5353373	238638	
496.27648		4547981	269276	
496.41922		4816139	311740	
496.44251		4747573	350527	
497.00356		4686112	278922	
497.24268		4885068	226369	
497.61025		4514910	302852	
497.68164		4874974	280466	
497.92238		4526350	229317	
498.21257		4852375	266238	
498.72612		4604209	254571	
498.97677		4513780	331023	
499.30554		4691779	318540	
499.44529		4737343	295097	
499.71382		4815779	241380	
499.98830		4568722	250398	
500.61505		4677245	242292	
500.88400		5123811	212862	
501.47364		4524686	297723	
501.78521		4637122	254845	
502.23910		4930809	271624	
502.31950		4549515	266121	
502.65862		4628978	344767	
503.41912		4544089	274035	
504.23403		4891045	235224	
504.74997		4511443	345872	
505.05066		4568824	322195	
505.71071		4595119	313908	
505.93263		4627013	391507	
507.89905		4909662	296593	
508.53069		4540904	235291	
508.54453		4692994	287622	
508.57256		4502582	297581	
508.84654		4692527	260384	
508.90930		5027874	198145	
509.06129		4980667	331275	
509.89172		4801976	282395	
510.55402		4720769	247487	
511.23505		4738414	236955	
512.11184		4644681	228558	
512.56684		4676630	318127	
513.15534		5100509	243614	
513.48375		4532544	218684	
513.56504		4839512	311236	
513.58366		5070970	246828	
514.13057		4816758	250734	
514.98524		4559026	281798	
515.18315		4536355	179586	
515.32461		5889836	243485	
515.33091		4506679	231537	
516.03776		5240034	171367	
516.14219		5645350	270184	
516.26910		5416211	239610	
516.85909		4825957	306129	
517.08501		4500493	317470	
517.66774		4591443	200830	
517.96925		4546313	257172	
518.49834		4738668	297071	
518.69642		4654049	152007	
518.89570		4699481	228619	
519.73147		4562815	247348	
519.76505		4509375	276727	
521.78571		5062057	184236	
521.80553		4562127	303034	
522.19083		4718761	293945	
522.33392		4544952	285725	
522.85353		5566096	247105	
523.09301		5060567	207538	
523.10322		4523371	204848	
523.15809		4813523	285180	
524.32472		4631675	215051	
524.83014		4709437	260320	
525.20734		4627722	304492	
526.27595		5060095	149713	
526.35473		4650133	152231	
526.52350		4764888	309780	
526.56134		4893088	208983	
527.32490		4812754	209453	
528.43635		4629024	236296	
528.44948		5949882	190686	
528.89403		4647309	298544	
529.17936		4889007	290632	
529.23414		5931673	205583	
529.61764		5824760	251296	
529.85684		5538498	218757	
530.85340		4872124	178050	
531.32704		5288907	288279	
531.36934		5541404	290916	
532.12200		4886980	276444	
532.29608		4621587	298566	
532.62270		5204361	160557	
533.00266		5645157	261736	
533.29481		5261976	241749	
533.46374		4593118	341647	
533.71858		4725449	303121	
534.93487		4883190	242795	
535.24473		5220429	200553	
536.74217		4933279	259776	
536.80699		4823837	272291	
536.97245		4737373	231301	
538.10818		4604535	232720	
538.15316		4725711	188952	
538.68694		4757851	251482	
538.91190		4678928	263663	
539.65969		4804285	216554	
539.76392		4803464	336058	
540.04459		5655978	259492	
540.42979		4923287	284213	
540.72715		5059290	166221	
541.65576		4574954	311941	
541.78001		5325276	243806	
542.21481		4704556	243084	
542.55236		4588734	160883	
542.87529		4562996	286789	
543.07273		4966581	178126	
543.11343		5261828	260960	
544.80714		4932977	189669	
544.91991		5003213	249759	
545.00896		4657532	184854	
545.34816		4795924	200504	
545.60014		4821248	258909	
546.22059		4937407	272096	
546.44979		4573567	199899	
546.51542		5037568	85988	
548.06250		4792792	253499	
548.10339		25961000	236095	
548.42630		4829473	222068	
549.10619		5469143	349953	
550.05757		5125284	213187	
550.13061		4570547	246442	
550.32579		5045299	254563	
550.51876		5102510	307946	
550.74334		4724072	257064	
551.33377		4826864	217576	
551.72712		4581109	256937	
552.36718		4600801	299615	
552.47517		4571318	232415	
553.49460		5296525	304996	
554.43701		4902350	241805	
554.45824		5081847	245140	
555.76997		4620051	328541	
555.93556		4972249	199005	
556.11192		4585141	230144	
556.84656		4661599	217200	
557.08729		5245498	242749	
557.11547		4627826	290655	
559.32201		4704377	213663	
560.00604		4841154	280810	
560.10939		4797838	255784	
560.23657		5175945	272588	
560.38737		4853428	285920	
562.53471		4637517	235316	
562.89803		4979997	221631	
563.17345		4628798	269887	
563.22277		5005472	242404	
564.12769		4738208	211624	
564.33353		4725560	280798	
564.52585		4736181	249714	
564.58799		4790576	268883	
564.92272		4817864	229880	
566.25460		5693207	196023	
566.39992		5041720	250609	
566.69393		4688383	223437	
566.97944		5089717	249839	
567.00083		4939744	231963	
567.01090		4762099	308449	
567.30157		4656436	286824	
568.13098		4770977	229654	
568.14470		4790972	231062	
568.26571		4799660	217433	
568.49641		4720758	260427	
569.15764		4771990	251872	
569.45014		5028314	224622	
569.82303		5339326	202777	
571.16130		4721182	256183	
571.17193		5584179	259356	
571.36990		4609852	175915	
573.04462		4732088	264978	
573.32813		4768747	195670	
573.71684		4752495	198818	
573.81067		5164073	172838	
574.72200		4796730	192309	
575.02106		5331212	232244	
575.08738		5257360	196931	
575.11605		5368008	261702	
575.43711		4705606	242555	
575.81825		5465403	247161	
576.43246		4761086	255017	
576.46026		4658742	226096	
576.54978		4802536	290830	
576.73658		5150554	204462	
577.14995		5493135	247905	
577.24431		4614475	286826	
577.85402		4879877	294900	
577.93577		5019559	289138	
578.52515		4976954	243723	
578.57785		4749602	206691	
579.11668		4730832	277547	
579.70095		4961111	235980	
579.74007		5422757	239353	
580.05869		4932893	216401	
581.23288		5333048	274376	
581.52054		4967795	255132	
581.65783		4961667	154537	
581.77135		4665189	119556	
581.79649		5153175	281834	
582.57703		5534883	283054	
582.68203		5105011	274758	
583.12807		4725480	229210	
583.23152		4806581	254064	
583.64288		5792997	195352	
584.15782		4773347	209660	
584.37367		4757903	247135	
584.67922		4636141	275612	
584.89757		4697246	273246	
585.04387		4804032	188151	
585.16753		5152437	233432	
585.38892		4931692	308712	
585.78893		5037701	281276	
586.15839		4845666	215985	
586.33991		4811466	229851	
586.48201		4898019	154657	
586.70750		4679202	181738	
587.25390		4788445	280014	
587.28988		4678691	267676	
587.59525		5183361	195781	
587.90064		4632798	81676	
587.99926		4929697	251284	
588.27561		4721604	298702	
589.08324		5600516	274745	
589.25576		4789337	204010	
589.65094		4795752	254377	
590.05758		5705356	198539	
590.42225		4706398	262279	
591.71786		4966753	297779	
592.18613		5162495	190634	
592.47980		5621187	186448	
592.95026		4684773	116111	
593.44155		5426608	97087	
593.60279		4699759	89654	
593.60960		4839676	181621	
593.81090		4797065	223615	
593.97638		5479120	162132	
594.18636		4728175	200739	
594.57837		4689525	232761	
595.11391		4682903	154126	
595.56011		5139719	219775	
595.72475		5052748	198996	
596.44327		4746965	240047	
596.63996		5523033	190098	
596.77674		5167463	233481	
597.23587		5465327	193886	
597.71052		5152919	246109	
597.91350		4673318	237323	
597.97303		4963228	180499	
598.23740		4916388	232717	
598.76201		4980910	230161	
599.24819		4897387	241319	
600.02902		4711531	220505	
600.78394		4935480	212225	
601.37223		5206460	279314	
601.38647		4787928	238776	
601.46523		5795443	174207	
601.47458		4751493	260718	
601.54300		4771339	206688	
601.56492		5173302	226384	
601.70430		4736072	241075	
601.77741		4873943	213191	
601.81805		4765479	216477	
602.06223		6024967	228323	
602.38090		5886328	227349	
602.60052		5390631	183496	
602.78011		4738184	195175	
603.05977		5482925	196362	
603.22738		4792822	218537	
603.54968		4891246	212715	
603.76454		4777875	146812	
604.66448		4895991	284983	
604.96305		5123136	198651	
605.22658		5043780	188009	
605.85947		4862235	230593	
606.11022		4859653	210549	
606.21591		4727764	246233	
607.47369		4810607	239149	
608.38399		6264929	161038	
608.51429		5331551	245724	
609.27708		5024815	210012	
609.48887		5105356	197859	
609.50058		5021923	270038	
609.77032		5343216	216631	
610.30804		5177865	246661	
610.31679		5017370	209051	
610.59800		27227198	222527	
610.67027		5675210	240943	
611.09939		13148173	216587	
611.30312		4844954	226933	
611.58919		5179846	220399	
611.90078		4800804	183412	
612.16900		5287725	225134	
612.52050		5352920	191118	
612.60178		5227638	216207	
612.69446		5016107	203088	
612.98119		4829783	104282	
613.29814		4869054	223495	
613.88694		4811573	247707	
614.40608		4717604	146819	
614.53510		5462814	230508	
614.85163		5021315	235857	
615.69518		4736996	104478	
615.74976		5030990	226697	
615.79274		4945313	177690	
616.08999		4783072	282718	
616.22316		5123809	242366	
616.50929		5327115	218612	
616.73971		6349512	211942	
616.84624		5398038	144522	
616.92255		5549866	153145	
617.17315		5108238	229704	
617.28388		5580259	182448	
617.35207		5095015	149705	
617.40495		4791245	294767	
617.45658		5206577	285588	
617.46088		4929593	267632	
617.87355		4905302	188936	
617.95962		5036284	232208	
618.94557		5326952	218526	
619.20082		5213012	156881	
619.28100		4868334	228248	
619.31177		5049898	223266	
619.91646		5932214	82454	
620.47107		4770528	125246	
620.71231		5140912	227433	
621.05807		5606984	235644	
621.86623		5115224	287407	
622.83003		4721039	208946	
623.01239		4746220	202583	
623.34225		5019748	224139	
623.42762		4703751	90967	
623.97428		4837660	152127	
624.71016		4757147	270822	
625.53298		5995197	218384	
625.55841		5368557	211536	
625.61186		4743252	247842	
626.26818		4810295	217855	
626.99772		5169316	211616	
627.03544		5403627	242938	
627.17482		5301237	207374	
627.41698		5389505	222786	
627.73125		5390614	251414	
627.93904		5433249	205579	
628.06980		5143450	298009	
628.63675		5241293	114814	
629.03797		5373126	187488	
630.50918		5181608	150617	
631.23308		4842240	223123	
631.31669		4990366	186891	
631.45176		4726172	244045	
631.82456		4766044	192890	
632.96456		4960448	239344	
633.09365		5364402	216444	
633.71251		5046335	227591	
634.10990		4881961	176449	
634.14491		4915562	225479	
635.51086		5547116	254071	
635.77671		5251166	184834	
635.96120		4811703	266303	
635.98089		5695964	207137	
636.02680		5534705	115690	
636.22701		4831400	209463	
636.58800		4881227	224688	
636.65530		4949961	172537	
636.84531		4777259	162253	
637.27041		5215558	225664	
637.47049		4829882	185148	
637.67326		4820276	244106	
639.13461		5016532	194252	
639.14387		6244070	171119	
639.18619		4861493	227965	
640.21083		4834594	157024	
640.29468		4963390	210050	
640.38959		5092590	203700	
640.62967		5136043	234441	
640.71886		4977232	181067	
640.98194		4899639	192171	
640.99242		4992075	246945	
641.62145		5242710	173678	
641.86555		4907673	179154	
642.18809		5575405	258801	
642.28672		5643683	214715	
642.55023		4744585	217002	
643.42153		5128143	232237	
643.86208		5195769	218480	
644.07772		5522054	240014	
644.24160		4812723	254852	
645.29351		5112125	272016	
645.33283		5307269	192631	
645.39249		4862450	192816	
645.44771		5141848	155597	
645.63816		5118900	234302	
645.97468		5041692	279515	
646.14140		5484109	222717	
646.17856		5037713	195891	
646.58862		4964478	127734	
646.97287		5722940	175075	
647.05094		4901835	216894	
647.52211		5683750	86492	
647.65645		5233435	212264	
647.99336		4940929	213165	
648.13935		5326219	248625	
648.17386		5081545	182423	
648.19024		5695974	210702	
648.71527		5579937	200459	
648.84696		6408593	164356	
649.56852		6234031	299673	
649.57328		47776696	186818	
649.65112		4839236	167209	
650.06628		5606452	173856	
650.07501		18956100	200441	
650.61416		5527572	135881	
651.22717		5360999	125841	
652.12210		4758454	226949	
652.26839		5064125	243317	
652.28508		4940762	204558	
652.38098		4767624	214220	
652.45152		5004678	73462	
652.53355		4908186	198236	
652.92229		4785749	226658	
654.04010		5012267	88493	
654.14139		5101792	230424	
654.20411		5597265	184986	
654.49362		5328471	280124	
654.60030		4924694	271623	
655.62725		5374017	254854	
655.82610		4981667	184273	
656.56003		6288575	163763	
656.68612		4936095	254059	
656.83628		5173930	224331	
656.92862		5589837	187934	
657.07426		6247504	123312	
657.32330		5058058	200237	
657.99428		4834864	174535	
658.39326		5871219	158820	
658.43679		5008064	221969	
658.88826		4979934	237839	
659.18821		5136624	64199	
659.22565		4820786	199660	
659.77152		5093621	145628	
660.26528		5603675	174906	
660.46992		5149635	189267	
661.32253		5239964	82838	
662.09889		5507564	222231	
662.34135		4831124	232906	
662.58244		5390778	130568	
663.09752		5196221	175841	
663.43475		4861448	207785	
663.70147		5285721	143210	
663.82857		6572215	176263	
663.84578		5087957	224017	
663.94536		4968321	197556	
664.30974		4969851	162616	
664.39659		5225874	175944	
664.82907		5433216	201049	
665.71033		5062263	233332	
666.11963		5445691	267557	
666.54320		5127702	209075	
666.67413		4842488	196253	
667.18170		5002594	281283	
667.18596		4805225	245049	
667.53076		5155771	159508	
667.87342		5193223	239318	
668.06741		4989268	229597	
668.11541		4912038	197588	
668.67438		5515365	187016	
668.82799		4801900	82560	
669.17812		5464514	225054	
669.40149		4821312	178108	
669.67170		4819981	113141	
669.72355		5012583	166295	
669.88812		4942591	166771	
670.24991		5178087	217705	
670.39034		4834775	247138	
670.44434		5173043	242020	
670.79816		5201292	245845	
670.87326		4823564	208692	
670.87892		4871189	147871	
671.34213		5074728	264592	
671.39866		5067912	182992	
672.52850		6081280	184543	
672.98288		5421312	180611	
673.20126		5156976	149492	
673.54995		5017787	168509	
673.96169		4942959	205665	
674.55476		4961875	188593	
674.67356		5125146	157440	
674.82154		5544979	166968	
675.21892		5923499	217327	
675.25156		5199586	203241	
675.29616		4941613	182132	
675.48332		4837990	257344	
675.95443		5244536	169114	
676.76254		6406842	153883	
676.93518		5107673	197349	
677.22961		6249409	247599	
677.34291		5643646	164332	
677.66834		5299609	212848	
677.82759		5245857	171458	
677.86031		5787096	202831	
677.90928		4963368	242387	
677.93755		5086295	262964	
677.98902		4990764	152083	
678.78817		6196693	234081	
679.06211		4921753	249194	
679.51265		5561470	143057	
679.67982		4834193	110376	
679.75768		5008913	179121	
680.07778		6255135	137565	
680.11870		5070690	174176	
680.15035		5200790	178445	
680.19851		4853222	212181	
680.24894		5383992	143256	
680.84125		4878851	149099	
680.87858		5208383	251418	
681.04990		4933719	193745	
681.50211		4899387	165685	
683.01437		4998998	155055	
684.48661		4844451	186539	
685.08745		5065706	179046	
685.11416		5657621	214467	
685.15797		5247579	159019	
685.25181		5013491	100128	
685.27469		4931095	221871	
685.46527		5042249	214220	
685.70909		5795024	166165	
686.35443		5151706	217905	
686.37207		5153783	177681	
686.59834		5576288	177693	
686.69271		5202423	245346	
686.86985		4957457	70312	
686.95270		4829846	219557	
687.15408		5709783	185956	
687.59287		5382034	220050	
687.93296		5114543	76183	
688.42790		5566401	143118	
688.48333		5345561	246906	
688.52920		5380449	183998	
688.80794		5655323	216370	
688.84191		5668177	105468	
689.07860		5743303	299478	
689.08737		32721622	191342	
689.12533		4826066	123571	
689.56926		5923535	179622	
689.68398		5750915	173367	
689.73752		5257432	273197	
689.80712		5040198	214736	
689.84598		5779843	148920	
690.09066		7290373	153234	
690.36916		5258171	184761	
690.39879		5669354	179290	
690.55221		4978140	224777	
690.78356		5238087	220361	
691.12255		4993755	129372	
691.22346		5007353	226622	
691.27767		5184079	204142	
691.39547		5231879	164849	
691.96827		5972615	163039	
692.46789		5059475	217712	
692.79224		4950669	195108	
692.91676		5015887	227438	
693.29946		5145762	258884	
693.42355		5099491	146294	
693.48036		5057723	195976	
694.04304		5242661	212739	
694.23908		4966997	195160	
694.58425		4865131	252352	
695.02545		6196501	201240	
695.49011		4991714	210831	
695.99611		4864492	152006	
696.47260		5226697	221942	
696.76771		4907406	252651	
696.93537		5967758	164769	
697.19191		5677591	153928	
698.11090		4857235	86750	
698.73572		5065034	241385	
698.75193		4894819	148057	
699.03224		4961549	169909	
699.66460		4880588	212936	
700.23793		5541424	222324	
700.30241		5051025	132662	
701.23717		5705236	233865	
701.51636		5611960	163124	
702.80324		4918594	201275	
703.47062		4845608	209297	
704.25781		5778620	166547	
704.75526		5340063	82043	
704.76893		5645492	221144	
705.46428		5182139	119636	
705.59984		5256835	165512	
705.85850		5070081	169951	
706.58916		10303800	188344	
706.63851		5051137	128861	
706.66947		5366062	137410	
706.80954		5183613	209735	
707.09262		4908574	158232	
707.65190		6663251	159530	
707.68675		4871558	200633	
708.41694		5387444	166798	
708.56212		5245320	181063	
708.78815		5290451	219599	
708.83937		5047070	200996	
708.96320		5310930	151687	
709.13756		4920785	204851	
709.30677		5071048	118459	
709.37754		5712687	245505	
709.45459		4924831	230593	
709.54145		5837854	123403	
709.59388		5067883	139210	
709.62182		5253267	216254	
710.69281		6246567	238037	
710.76003		5046793	201833	
711.10064		5102326	195149	
711.16773		5202776	224402	
711.64426		5382664	205857	
711.99488		5084674	207864	
713.77509		4872962	165986	
714.50606		4955160	219571	
714.92976		5025396	240811	
715.31746		5406109	181998	
715.55604		5643760	189278	
715.64443		4876142	202093	
715.87805		5165498	212004	
715.95856		5669165	185691	
716.01556		5239421	214033	
716.05531		5197494	245626	
716.11063		5066756	214267	
716.19589		5506173	133175	
716.21016		4863378	146426	
716.23643		5485239	163997	
716.43446		5133008	212871	
716.76227		4944544	215957	
716.83588		5032457	138446	
716.95628		4937907	151386	
716.97613		5182159	199384	
717.10704		5520520	179016	
717.19172		5595648	149047	
717.32318		4957369	168607	
717.77379		5010230	176873	
718.21501		4961955	246143	
