m/z	z	I	Res.	
411.97254		5104896	280238	
412.00374		4386851	292810	
412.96342		4395748	356109	
413.05448		4530380	213933	
413.06830		4497116	354990	
413.21134		4363135	406103	
413.53890		4677493	239676	
413.73085		4770257	151588	
413.82189		4410170	243384	
414.69928		4414253	297786	
415.71780		4982348	340771	
417.49666		5449208	463006	
417.50019		5603068	371706	
417.54709		7195700	374909	
417.64130		5564068	401676	
418.45046		40287336	399157	
418.71785		4321190	527860	
418.72147		14516138	174828	
418.77179		4388839	612485	
418.77303		6122472	482174	
418.77416		7280106	483303	
418.82851		4360747	503054	
418.87166		4591454	393323	
418.88653		8652400	343584	
418.93008		8704164	361091	
418.94043		5518769	410140	
418.94210		4826035	385694	
418.94479		8532150	271959	
418.97789		10566877	193777	
418.99888		4449655	336323	
419.02201		4353811	629917	
419.02557		10739735	296349	
419.05566		4521531	379346	
419.07086		5664077	413757	
419.16855		5166787	298350	
419.84526		5077234	183686	
420.16960		4598138	376460	
420.56361		4388184	303197	
420.60771		5119629	328830	
420.69920		4411517	192343	
421.79118		4773682	356182	
423.03177		4319084	244152	
423.63921		4808478	252864	
423.98651		4918991	338310	
425.13085		4478568	274389	
426.75909		4355958	298014	
427.16858		4459265	324863	
428.17703		4662030	284610	
428.49702		4569258	320133	
428.51080		4376508	296176	
429.08474		4340513	296137	
429.46052		4371977	360947	
429.72573		4370402	334217	
430.87147		4699834	242348	
431.00260		4648678	331515	
431.06632		4438330	354843	
431.97045		4547553	333913	
432.42972		4400321	287098	
433.05626		4768897	236005	
433.10207		4528126	217640	
433.13652		4549228	274341	
433.82480		4752899	265805	
433.94648		4659494	287222	
434.29931		4374527	270944	
434.39646		4403969	318133	
434.55483		4319926	188025	
434.65157		4551640	244403	
435.61431		4637163	316856	
436.03785		5157161	280821	
436.07603		4943581	313128	
436.88794		4837039	310368	
437.26439		4401777	172941	
437.31193		4621938	261553	
437.50867		4604415	357336	
438.16578		4517446	149792	
438.55828		4705442	324333	
438.96582		4534101	261386	
439.47079		4346256	262218	
439.49729		4424373	378693	
440.13190		4437287	343565	
440.61113		4793668	313423	
440.89534		4811089	268251	
441.35892		4367834	316307	
441.63176		4339417	259084	
441.97957		4600130	326057	
442.30965		4904212	315279	
442.49329		4379031	312505	
443.97103		4342599	417002	
444.07191		4517719	308232	
446.51033		4561603	208143	
447.96475		4452161	309344	
448.31830		4348997	302081	
448.60314		4378277	184832	
449.29934		4700769	352463	
449.55791		4415580	224958	
450.59328		4596306	314309	
451.60640		4440367	217698	
453.21964		4816533	275602	
453.43546		5189721	278002	
454.38224		4556520	315979	
454.43856		4488253	272869	
454.68204		4656044	323863	
455.45302		4731065	254177	
455.72492		4364373	286140	
455.76066		4512524	302071	
456.68675		5021067	311345	
456.73947		4395612	309215	
457.23454		4479439	390625	
458.69493		4378639	293810	
458.90344		4708559	283337	
459.14238		4614592	210818	
459.83592		4490351	272029	
460.16499		4587116	246037	
460.42182		4559354	322537	
460.89119		4469203	379415	
461.53558		5061182	263973	
461.82141		4888700	292996	
462.90283		6093336	258864	
463.09715		5128009	318625	
463.13052		4882173	260890	
463.53486		4400377	338250	
464.47519		4481987	310163	
466.33411		5097799	323919	
466.71438		5276196	227192	
468.27299		4901346	159828	
469.80148		4507648	149062	
469.99445		4372280	309522	
470.02051		4496994	317445	
470.44997		5358104	334310	
470.56415		5108946	290254	
470.86906		4687552	286479	
471.37122		4572655	318213	
471.51828		4733150	285865	
471.80723		4735412	331804	
472.74843		4558004	335085	
473.61546		4784703	283223	
474.24131		4593475	241782	
474.84060		5023005	360427	
475.07602		4747681	313351	
475.72198		4414796	266531	
477.45249		4850049	113522	
477.81028		4386389	267446	
478.16593		4449702	277225	
478.43234		4452322	235441	
478.74729		4777968	252614	
478.94503		5945787	286549	
479.28410		4518130	277418	
479.75134		4622593	196247	
480.90708		4523416	252905	
481.21367		5065373	313185	
482.29592		5356480	127072	
482.78528		4448253	301829	
483.04617		4495032	381827	
483.04826		4563899	365292	
483.60557		4452462	308307	
483.92143		4562822	309642	
484.44905		4557705	252551	
485.61958		4487256	245849	
485.86540		4640509	262926	
486.40337		4965014	239871	
486.59028		5503575	279339	
486.89251		4456670	255452	
488.42202		5090984	211638	
489.24864		4595133	274219	
490.00531		4417244	220060	
490.12054		4936740	277441	
491.11047		4445980	155586	
491.37876		4563887	314707	
491.56802		5145337	237984	
491.71609		4461435	261883	
491.81093		4525600	225112	
492.15986		4586881	220864	
492.23479		4920836	231278	
492.47288		5521444	322021	
492.63608		4485697	296564	
493.53872		4521069	307246	
494.92613		4943858	307692	
495.51441		4686334	331617	
495.87200		5124980	262908	
496.37596		4889647	171661	
496.65068		4646868	175409	
496.77272		4724140	227159	
496.86805		4778964	181075	
497.01441		5053528	122109	
497.02202		4811365	313601	
497.80972		4822233	313484	
497.84657		4522522	294111	
498.13002		4974609	282501	
498.38605		4581848	291052	
498.62159		4753530	238666	
498.62428		4926847	109121	
498.70695		4906514	276958	
498.79615		4634288	248444	
499.17138		4495692	330269	
499.18288		4776288	287194	
499.77291		4629884	338928	
501.46912		4484178	281305	
501.94178		4634785	333088	
502.10149		4488128	220660	
502.63010		5519221	328391	
502.95330		4999353	308818	
503.75490		4809564	258840	
503.85822		4719638	300299	
504.01608		4582194	345357	
504.78456		5073820	238466	
504.96365		4466399	255623	
505.94447		5507149	219730	
506.95844		4472570	120738	
507.22630		5014241	256099	
507.26154		5045793	269657	
507.82579		4451874	303248	
508.09187		4458758	233507	
508.20021		4701643	285493	
509.61303		4643546	241716	
509.71500		4778900	236017	
509.74506		4597259	174566	
509.77389		4706431	227289	
510.21540		4577830	254064	
511.69694		5142975	306335	
511.76055		4648499	279585	
512.24874		4532403	279101	
512.72662		4924704	89826	
513.07714		5252773	224749	
513.47986		5046154	301615	
514.12505		4936494	270536	
514.17224		5479557	260546	
514.84236		4908889	219319	
515.19743		4815336	201094	
515.20214		4713201	261206	
516.44526		5052779	222164	
516.48272		4818097	231171	
516.55891		4842942	242540	
516.87525		5232392	245231	
516.88856		4469792	246847	
517.24324		4977585	216153	
517.35897		4576904	246107	
519.90438		5244932	258900	
520.60734		4625186	179161	
520.89271		4550455	290781	
522.00796		5030746	201420	
522.43830		4521343	192728	
522.63674		5165555	174274	
522.82305		4592208	181282	
524.79650		4773061	283386	
525.89077		4524495	269398	
526.23767		4722012	292522	
526.81715		4872608	257651	
527.13132		4515824	281074	
527.73155		4647260	244685	
527.93563		4512734	237540	
528.03882		4554913	255115	
528.83744		4597893	324105	
529.08858		4749536	200308	
529.65528		4509585	297596	
529.89633		5073113	182411	
531.82020		4564632	234883	
531.97945		4922566	246943	
532.26689		5456360	251600	
532.33768		4864879	327739	
532.85367		4817092	184198	
533.13238		4501078	249584	
533.99114		4678839	288849	
534.65031		4965535	244150	
535.13973		5012036	290762	
535.31501		4931986	251019	
536.20923		5154365	245624	
536.23597		5020783	278011	
536.90174		4717671	158965	
536.99924		5358625	287916	
537.80724		4838186	239555	
537.81316		5457206	272951	
538.03800		6497252	267267	
538.12905		5192082	269477	
539.01139		4498731	355063	
539.01672		4505909	209760	
539.02436		4522820	247633	
539.58382		5052020	248510	
539.74121		4537506	294425	
540.17824		4866279	301634	
540.45294		5019126	251867	
540.54519		4641703	275091	
540.84304		5080419	224021	
541.51498		4763885	232154	
541.67151		4758554	246270	
541.74453		4945318	313846	
541.83310		4631248	219196	
542.12676		5721476	225720	
542.20275		5062934	239804	
543.28273		4796722	304103	
543.78491		4949753	257735	
543.92650		4835081	165505	
544.06122		4885005	252535	
544.79116		5018507	287676	
545.08602		4583363	282253	
545.78518		4673286	260776	
546.15878		6089047	186800	
546.96896		5115762	188884	
547.01756		4608848	279496	
547.43098		4930414	229007	
547.43444		5698421	257853	
548.10327		147462528	215742	
549.10684		27365652	237887	
549.72074		4668727	203902	
551.37073		4834865	257262	
552.18538		4563290	254075	
552.61162		4596885	239647	
553.42874		5585605	208096	
553.64901		5145712	276158	
554.03741		5018722	263678	
554.51518		4880641	278230	
