m/z	z	I	Res.	
1244.33172	7-	3023540	42737	
1246.19196	7-	2124552	43324	
1251.62001	7-	69803368	40016	
1253.62268	7-	7729856	41697	
1254.76174	7-	5914851	39807	
1257.04322	7-	3387497	40410	
1257.91628	7-	4657893	40662	
1259.90481	7-	4693814	37545	
1270.62730	7-	4551788	42543	
1272.35438	6-	1746106	40804	
1380.70855	6-	3722472	37983	
1387.37704	6-	6909737	36640	
1402.87837	6-	1893696	32427	
1409.55322	6-	1863589	42378	
1429.54544	6-	1632076	32454	
1431.89379	6-	1956487	37801	
1438.14886	6-	16634673	31980	
1438.21133	6-	140281968	31741	
1438.96330	6-	2097825	27443	
1440.55220	6-	12492818	31591	
1440.82759	6-	1941664	38315	
1441.57075	5-	2091155	42545	
1441.87944	6-	14766672	35226	
1443.38599	6-	2450348	24868	
1444.54268	6-	9441985	30090	
1445.54093	6-	1724316	30499	
1447.88644	6-	7951710	31827	
1452.40071	6-	14337414	34055	
1460.39222	6-	33883016	32669	
1460.49396	2-	4433644	42488	
1460.49712	6-	2229080	45664	
1462.73101	6-	3966384	32000	
1464.05889	6-	3168008	36020	
1467.73418	6-	3754975	33584	
1470.22751	6-	2723452	31887	
1474.57540	6-	5427821	33816	
1482.56879	6-	1956112	36852	
1726.06759	5-	2575203	31947	
1743.07863	5-	2212880	28102	
m/z	z	I	Res.	
784.01890	11-	5311337	65346	
862.52193	10-	6239975	60314	
862.72224	5-	1056887	58083	
876.02658	2-	1779159	48574	
958.47094	9-	5112952	56058	
997.43007	7-	1793936	51447	
1078.37679	8-	3632469	69087	
1078.40652	8-	57262104	46023	
1078.65555	2-	2064780	41443	
1080.15746	8-	7043140	47970	
1081.15350	8-	2461766	47752	
1082.15743	8-	1272726	51355	
1083.14884	8-	2089127	49896	
1085.65713	8-	3331244	47701	
1090.44299	7-	2105559	51348	
1095.03827	8-	14394094	45050	
1096.78765	8-	2145117	45690	
1163.83871	6-	1467466	47453	
1183.31341	7-	4432258	42893	
1189.03252	7-	5660239	42194	
1225.18322	7-	2322478	40414	
1227.18037	7-	2005990	39514	
1232.56570	7-	16158169	38463	
1232.60705	7-	159826496	41132	
1234.60995	7-	19448578	41839	
1235.74936	7-	8469137	39442	
1237.18246	7-	3716334	37881	
1238.03193	7-	9970881	40007	
1240.89721	7-	10619942	39391	
1242.90027	7-	2114373	36729	
1244.61877	7-	1848100	41731	
1251.57505	7-	4367719	47442	
1251.61802	7-	42343332	40174	
1253.62026	7-	5834117	39602	
1254.61722	7-	1909641	42493	
1257.32955	7-	2049156	44439	
1260.04574	7-	3339587	40255	
1270.77158	7-	2533353	34014	
1272.35200	6-	3381166	37020	
1380.70442	6-	5953344	36641	
1383.37035	6-	3428141	35433	
1387.37334	6-	10617381	35026	
1402.87945	6-	2466299	37743	
1409.54944	6-	3225881	37070	
1429.54111	6-	2793488	31427	
1431.88857	6-	2590219	39155	
1437.98297	6-	24344796	35382	
1438.20823	6-	201592736	33866	
1438.79778	6-	5025061	31689	
1440.32354	6-	3175920	43945	
1440.54675	6-	18659546	32825	
1441.81466	3-	1904183	49436	
1441.87334	6-	13387315	33624	
1443.38730	6-	3600824	32468	
1444.53857	6-	12438930	32392	
1447.88351	6-	13247843	32685	
1448.71920	6-	2508265	31727	
1449.88801	6-	5747616	35296	
1452.17617	6-	5595846	41460	
