m/z	z	I	Res.	
1239.46552	7-	2222809	34958	
1240.60451	7-	3193946	40228	
1242.88335	7-	2698829	42100	
1245.74897	7-	1644146	38893	
1255.83968	6-	2288532	36519	
1256.47049	7-	3961305	39921	
1306.35561	7-	3221556	39367	
1325.35619	7-	1244990	37890	
1370.86034	6-	3256012	40078	
1421.47031	6-	7198988	42552	
1421.69886	6-	50770008	33801	
1424.03587	6-	8101219	32945	
1425.14594	6-	1944711	39153	
1425.36556	6-	8251568	35690	
1427.80395	6-	1312308	53959	
1428.02748	6-	10323276	33382	
1431.36688	6-	3922639	28266	
1435.87919	6-	3808975	30008	
1443.81418	6-	2971956	40496	
1443.87551	6-	22150406	33496	
1446.21299	6-	3860618	29935	
1447.54143	6-	4259397	32964	
1450.37126	6-	3938053	35272	
1453.54783	6-	2082029	35324	
1466.05372	6-	3416073	34992	
1524.25344	6-	2940192	34629	
m/z	z	I	Res.	
255.23592	1-	7497641	185542	
281.25194	1-	5089273	175278	
283.26761	1-	8227313	179013	
425.36923	1-	6239486	115809	
453.40090	1-	4166964	114374	
485.28920	1-	13395322	104030	
614.29819	1-	29773636	80378	
681.54116	1-	5023129	73050	
695.55760	1-	5027929	71315	
710.34347	12-	8130765	65827	
711.51137	12-	1616480	71141	
721.43124	12-	4691548	65308	
747.35388	1-	15377853	67013	
753.09820	10-	4758342	66161	
757.71414	5-	3145492	65531	
762.73446	11-	2245296	68413	
764.82618	11-	3512829	44937	
766.40483	10-	1955825	62315	
770.28381	11-	1432450	55069	
775.01203	11-	80719352	62411	
776.28637	11-	10742172	63582	
777.01147	11-	4939334	66298	
777.83319	11-	1658535	61835	
778.46159	11-	2416036	60297	
780.56062	11-	1140518	61814	
782.74285	11-	1268536	64623	
787.10818	11-	38389296	61844	
788.38148	11-	5656143	58118	
789.59421	6-	9006590	62611	
799.20444	11-	7307507	66375	
803.10728	9-	1306517	54602	
818.10895	10-	4382980	65142	
822.10991	10-	5005663	58802	
831.61470	5-	1873497	59239	
835.41596	10-	3233358	58718	
836.88863	9-	4900182	60915	
841.50973	10-	3357051	52814	
843.21277	10-	2613708	58816	
847.41497	10-	5837875	60131	
848.81716	10-	2288829	57824	
851.67145	9-	2626715	66115	
852.61384	10-	193248144	57039	
854.01651	10-	34332728	57663	
854.81291	10-	10797191	52281	
855.71826	10-	4253559	60350	
856.41070	10-	4673303	63291	
858.41629	10-	6898251	56770	
859.01738	10-	1728759	51780	
859.71639	10-	2715935	56182	
860.71938	10-	1509159	56907	
860.71975	10-	3173390	55094	
862.02104	10-	2301207	44639	
865.92000	10-	88741000	56210	
866.42037	1-	4639151	56608	
866.52106	1-	7199132	58346	
867.32220	10-	17303892	56692	
868.12206	2-	2180198	56024	
868.21936	10-	5093738	57710	
869.91676	10-	2808168	57611	
870.42278	10-	1587731	54373	
871.72092	10-	3745061	63616	
879.22598	10-	17197720	55769	
880.62790	10-	4307646	59537	
886.11103	5-	1818994	54448	
892.53048	10-	2340716	56282	
909.12339	9-	4337896	54902	
913.56892	9-	10267021	53476	
915.12309	9-	1809707	49214	
923.90872	9-	2180641	47140	
928.35288	9-	6730668	50615	
941.62745	8-	3982643	55993	
941.68487	9-	7758694	53334	
943.24199	9-	5509177	51678	
947.46152	9-	234179856	51537	
949.01942	9-	37493532	52118	
949.90476	9-	13060117	47810	
950.46420	9-	2609611	54964	
950.90989	9-	5429164	50463	
951.68016	9-	5439099	43801	
952.23963	9-	1690230	46939	
953.90691	9-	12314002	48277	
954.35288	9-	1301522	47783	
955.35438	9-	3404082	52215	
956.46899	9-	5005806	45888	
956.91498	9-	2151566	46236	
958.24833	3-	2649716	51596	
958.25582	8-	1673944	35149	
960.46340	9-	1620760	57511	
962.24637	9-	121770400	50119	
963.80355	9-	20168512	50134	
964.80018	9-	6260830	47613	
965.47058	9-	3262297	51486	
966.46602	9-	1817947	48211	
966.68445	9-	3756230	49777	
967.36168	9-	1431172	43428	
968.69164	9-	7674304	49752	
970.35986	9-	2910245	50192	
974.12889	5-	2542441	55784	
977.03019	9-	21953298	49973	
978.58780	9-	4044702	51436	
991.92442	9-	2602689	53866	
1001.25952	8-	1412272	48502	
1022.89042	8-	4383064	50386	
1027.89203	8-	9433535	47741	
1039.52027	8-	2185343	37960	
1044.52354	8-	6041529	46078	
1054.39658	8-	1300316	48786	
1059.52301	8-	6867411	46766	
1061.64958	8-	1583205	48418	
1066.02157	8-	203792752	45723	
1067.77478	8-	32679914	45917	
1068.77106	8-	13419353	44037	
1069.89890	8-	4197682	45128	
1070.76770	8-	6609726	44432	
1073.27316	8-	10193811	45491	
1075.02780	8-	2948882	49896	
1076.15573	8-	4215841	34967	
1076.29027	7-	3579468	46935	
1077.90723	8-	2067031	46889	
1082.65404	8-	97078080	44937	
1084.40690	8-	19491346	45596	
1085.40298	8-	6801959	42730	
1086.65686	8-	2478028	46455	
1087.39938	8-	3662393	44185	
1089.90600	8-	6031928	45479	
1092.40335	4-	1435764	49900	
1095.29892	7-	3142537	42075	
1099.28638	8-	17613790	45142	
1101.03956	8-	3743577	49358	
1147.32778	6-	1537990	51009	
1169.16067	7-	1612687	41256	
1174.88075	7-	5006614	42364	
1184.64948	4-	4273435	42605	
1193.88757	7-	3044535	38746	
1204.83554	6-	3132556	40548	
1207.33407	6-	1604437	40252	
